ya esta creado!
#req	time (sec)	avg. time (sec)	mapping
0	0.604	0.000	OK
1	0.953	0.000	OK
2	0.712	0.000	OK
3	1.166	0.000	OK
4	0.165	0.000	OK
5	0.103	0.000	OK
6	1.584	0.000	OK
7	0.146	0.000	OK
8	0.759	0.000	OK
9	0.141	0.000	OK
10	0.091	0.582	OK
11	0.819	0.569	OK
12	1.536	0.651	OK
13	0.177	0.552	OK
14	0.465	0.582	OK
15	1.190	0.691	OK
16	0.510	0.583	OK
17	0.232	0.592	OK
18	0.769	0.593	OK
19	0.766	0.656	OK
20	0.380	0.684	OK
21	0.652	0.668	OK
22	0.489	0.563	OK
23	0.142	0.560	OK
24	1.019	0.615	OK
25	0.513	0.547	OK
26	0.149	0.511	OK
27	0.475	0.535	OK
28	0.121	0.471	OK
29	0.118	0.406	OK
30	0.181	0.386	OK
31	0.206	0.341	OK
32	0.653	0.358	OK
33	1.107	0.454	OK
34	0.424	0.395	OK
35	0.153	0.359	OK
36	0.402	0.384	OK
37	1.412	0.478	OK
38	1.500	0.615	OK
39	0.809	0.685	OK
40	0.121	0.679	OK
41	0.502	0.708	OK
42	1.488	0.792	OK
43	1.049	0.786	OK
44	0.603	0.804	OK
45	0.448	0.833	OK
46	0.127	0.806	OK
47	0.126	0.677	OK
48	0.127	0.540	OK
49	1.103	0.569	OK
50	0.382	0.595	OK
51	0.192	0.564	OK
52	1.262	0.542	OK
53	0.189	0.456	OK
54	0.172	0.413	OK
55	0.742	0.442	OK
56	0.130	0.442	OK
57	0.225	0.452	OK
58	0.560	0.496	OK
59	0.826	0.468	OK
60	1.915	0.621	OK
61	0.608	0.663	OK
62	0.127	0.549	OK
63	0.087	0.539	OK
64	0.106	0.533	OK
65	1.379	0.596	OK
66	0.730	0.656	OK
67	0.947	0.729	OK
68	0.128	0.685	OK
69	1.018	0.704	OK
70	1.353	0.648	OK
71	0.549	0.642	OK
72	0.404	0.670	OK
73	0.140	0.675	OK
74	2.018	0.866	OK
75	0.177	0.746	OK
76	1.040	0.777	OK
77	0.272	0.710	OK
78	0.505	0.747	OK
79	0.115	0.657	OK
80	0.697	0.592	OK
81	0.229	0.560	OK
82	0.084	0.528	OK
83	1.176	0.631	OK
84	0.165	0.446	OK
85	0.717	0.500	OK
86	0.552	0.451	OK
87	0.414	0.465	OK
88	0.201	0.435	OK
89	0.165	0.440	OK
90	0.163	0.387	OK
91	0.599	0.424	OK
92	0.165	0.432	OK
93	0.892	0.403	OK
94	0.097	0.397	OK
95	0.380	0.363	OK
96	1.328	0.441	OK
97	0.999	0.499	OK
98	0.166	0.495	OK
99	0.121	0.491	OK
100	1.430	0.618	OK
101	1.019	0.660	OK
102	1.916	0.835	OK
103	1.117	0.857	OK
104	1.232	0.971	OK
105	0.493	0.982	OK
106	1.262	0.976	OK
107	1.575	1.033	OK
108	0.082	1.025	OK
109	0.410	1.054	OK
110	1.185	1.029	OK
111	0.116	0.939	OK
112	0.592	0.806	OK
113	2.541	0.949	OK
114	0.195	0.845	OK
115	0.173	0.813	OK
116	0.490	0.736	OK
117	1.003	0.679	OK
118	0.821	0.753	OK
119	0.146	0.726	OK
120	1.302	0.738	OK
121	0.193	0.746	OK
122	1.186	0.805	OK
123	1.241	0.675	OK
124	0.455	0.701	OK
