ya esta creado!
#req	time (sec)	avg. time (sec)	mapping
0	0.708	0.000	OK
1	1.610	0.000	OK
2	0.784	0.000	OK
3	1.855	0.000	ERR
4	1.292	0.000	OK
5	0.121	0.000	OK
6	1.378	0.000	ERR
7	0.241	0.000	OK
8	0.718	0.000	OK
9	1.190	0.000	OK
10	0.134	0.932	OK
11	0.891	0.860	OK
12	1.634	0.945	OK
13	0.680	0.828	OK
14	0.527	0.751	OK
15	1.265	0.866	OK
16	1.306	0.859	OK
17	2.941	1.129	OK
18	0.953	1.152	OK
19	1.195	1.153	OK
20	0.598	1.199	OK
21	1.075	1.217	OK
22	0.522	1.106	OK
23	0.572	1.095	OK
24	2.296	1.272	OK
25	0.920	1.238	OK
26	0.717	1.179	OK
27	1.381	1.023	OK
28	0.540	0.982	OK
29	0.691	0.931	OK
30	0.213	0.893	OK
31	0.805	0.866	OK
32	1.203	0.934	OK
33	2.330	1.110	ERR
34	0.640	0.944	OK
35	0.189	0.871	OK
36	0.708	0.870	OK
37	1.744	0.906	OK
38	0.795	0.932	OK
39	1.409	1.004	OK
40	1.081	1.090	OK
41	1.599	1.170	OK
42	1.282	1.178	OK
43	1.642	1.109	OK
44	0.959	1.141	OK
45	1.069	1.229	OK
46	0.197	1.178	OK
47	0.202	1.024	OK
48	0.251	0.969	OK
49	3.326	1.161	ERR
50	0.511	1.104	OK
51	1.671	1.111	OK
52	0.529	1.036	OK
53	0.696	0.941	ERR
54	0.502	0.896	OK
55	0.929	0.882	OK
56	0.724	0.934	OK
57	1.027	1.017	OK
58	1.471	1.139	OK
59	0.661	0.872	OK
60	2.043	1.025	OK
61	1.329	0.991	OK
62	0.138	0.952	OK
63	1.272	1.010	OK
64	0.116	0.971	OK
65	1.436	1.022	OK
66	1.677	1.117	OK
67	1.885	1.203	OK
68	0.190	1.075	OK
69	1.156	1.124	OK
70	2.130	1.133	OK
71	1.791	1.179	OK
72	0.973	1.263	OK
73	0.599	1.195	OK
74	1.995	1.383	ERR
75	0.996	1.339	OK
76	1.584	1.330	OK
77	1.697	1.311	ERR
78	1.249	1.417	OK
79	0.516	1.353	OK
80	2.329	1.373	OK
81	0.695	1.263	OK
82	0.185	1.185	OK
83	0.795	1.204	ERR
84	0.508	1.055	OK
85	0.987	1.055	OK
86	1.238	1.020	OK
87	0.618	0.912	OK
88	2.168	1.004	OK
89	1.643	1.117	OK
90	0.678	0.952	OK
91	1.257	1.008	ERR
92	0.649	1.054	OK
93	0.755	1.050	OK
94	0.404	1.040	OK
95	0.655	1.007	OK
96	2.660	1.149	OK
97	0.848	1.172	OK
98	0.818	1.037	OK
99	1.130	0.985	OK
100	1.715	1.089	OK
101	1.172	1.081	OK
102	1.235	1.139	ERR
103	2.168	1.280	OK
104	1.843	1.424	OK
105	0.809	1.440	OK
106	1.720	1.346	OK
107	1.713	1.432	ERR
108	0.097	1.360	OK
109	1.551	1.402	OK
110	1.396	1.371	OK
111	0.755	1.329	OK
112	0.514	1.257	ERR
113	3.089	1.349	OK
114	0.253	1.190	OK
115	1.330	1.242	OK
116	1.192	1.189	OK
117	2.346	1.252	OK
118	3.068	1.549	OK
119	2.252	1.620	OK
120	2.070	1.687	OK
121	1.903	1.802	OK
122	1.449	1.895	ERR
123	1.666	1.753	ERR
124	1.785	1.906	OK
125	1.563	1.929	ERR
126	0.667	1.877	OK
127	0.754	1.718	OK
128	1.460	1.557	OK
129	0.787	1.411	OK
130	1.466	1.350	OK
131	0.309	1.191	OK
132	1.900	1.236	OK
133	1.246	1.194	OK
134	0.786	1.094	OK
135	3.102	1.248	OK
136	1.057	1.287	OK
137	1.290	1.340	OK
