ya esta creado!
#req	time (sec)	avg. time (sec)	mapping
0	0.591	0.000	ERR
1	0.587	0.000	ERR
2	0.771	0.000	ERR
3	0.867	0.000	ERR
4	0.645	0.000	ERR
5	0.515	0.000	ERR
6	0.771	0.000	ERR
7	0.642	0.000	ERR
8	0.768	0.000	ERR
9	1.281	0.000	ERR
10	0.564	0.741	ERR
11	0.618	0.744	ERR
12	0.866	0.754	ERR
13	0.680	0.735	ERR
14	0.513	0.722	ERR
15	0.767	0.747	ERR
16	0.564	0.726	ERR
17	0.886	0.751	ERR
18	0.645	0.739	ERR
19	0.594	0.670	ERR
20	0.662	0.680	ERR
21	0.585	0.676	ERR
22	0.577	0.647	ERR
23	0.673	0.647	ERR
24	0.794	0.675	ERR
25	0.609	0.659	ERR
26	0.723	0.675	ERR
27	0.723	0.659	ERR
28	0.663	0.660	ERR
29	0.609	0.662	ERR
30	1.470	0.743	ERR
31	0.736	0.758	ERR
32	0.768	0.777	ERR
33	0.870	0.796	ERR
34	0.661	0.783	ERR
35	0.756	0.798	ERR
36	0.658	0.791	ERR
37	0.641	0.783	ERR
38	0.676	0.784	ERR
39	0.512	0.775	ERR
40	0.512	0.679	ERR
41	0.701	0.676	ERR
42	0.676	0.666	ERR
43	0.677	0.647	ERR
44	0.675	0.648	ERR
45	0.735	0.646	ERR
46	0.642	0.645	ERR
47	0.675	0.648	ERR
48	0.678	0.648	ERR
49	0.866	0.684	ERR
50	0.513	0.684	ERR
51	0.651	0.679	ERR
52	0.559	0.667	ERR
53	0.652	0.665	ERR
54	0.678	0.665	ERR
55	0.561	0.648	ERR
56	0.616	0.645	ERR
57	0.641	0.642	ERR
58	0.643	0.638	ERR
59	0.590	0.610	ERR
60	0.867	0.646	ERR
61	0.653	0.646	ERR
62	0.732	0.663	ERR
63	0.560	0.654	ERR
64	0.644	0.651	ERR
65	0.677	0.662	ERR
66	0.702	0.671	ERR
67	0.677	0.674	ERR
68	0.731	0.683	ERR
69	0.651	0.689	ERR
70	0.589	0.662	ERR
71	0.644	0.661	ERR
72	0.616	0.649	ERR
73	0.566	0.650	ERR
74	0.771	0.662	ERR
75	0.566	0.651	ERR
76	0.653	0.646	ERR
77	0.865	0.665	ERR
78	0.679	0.660	ERR
79	0.642	0.659	ERR
80	0.767	0.677	ERR
81	0.731	0.686	ERR
82	0.564	0.680	ERR
83	0.770	0.701	ERR
84	0.735	0.697	ERR
85	0.679	0.708	ERR
86	0.643	0.708	ERR
87	0.675	0.689	ERR
88	0.653	0.686	ERR
89	0.766	0.698	ERR
90	0.561	0.678	ERR
91	0.677	0.672	ERR
92	0.513	0.667	ERR
93	0.560	0.646	ERR
94	0.512	0.624	ERR
95	0.512	0.607	ERR
96	0.642	0.607	ERR
97	0.566	0.596	ERR
98	0.733	0.604	ERR
99	0.560	0.584	ERR
100	0.642	0.592	ERR
101	0.644	0.588	ERR
102	0.652	0.602	ERR
103	0.735	0.620	ERR
104	0.616	0.630	ERR
105	0.566	0.636	ERR
106	0.561	0.627	ERR
107	0.866	0.657	ERR
108	0.512	0.635	ERR
109	0.641	0.644	ERR
110	0.769	0.656	ERR
111	0.524	0.644	ERR
112	0.512	0.630	ERR
113	0.772	0.634	ERR
114	0.614	0.634	ERR
115	0.679	0.645	ERR
116	0.730	0.662	ERR
117	0.677	0.643	ERR
118	0.563	0.648	ERR
119	0.561	0.640	ERR
120	0.587	0.622	ERR
121	0.679	0.637	ERR
122	0.766	0.663	ERR
123	0.561	0.642	ERR
124	0.701	0.650	ERR
125	0.561	0.639	ERR
126	0.642	0.630	ERR
127	0.515	0.614	ERR
128	0.643	0.622	ERR
129	0.733	0.639	ERR
130	0.642	0.644	ERR
131	0.643	0.641	ERR
132	0.770	0.641	ERR
133	0.678	0.653	ERR
134	0.563	0.639	ERR
135	0.643	0.647	ERR
136	0.567	0.640	ERR
137	1.017	0.690	ERR
138	0.702	0.696	ERR
139	0.512	0.674	ERR
140	0.641	0.674	ERR
141	0.676	0.677	ERR
142	0.771	0.677	ERR
143	0.653	0.675	ERR
144	0.736	0.692	ERR
145	0.513	0.679	ERR
146	0.616	0.684	ERR
147	0.527	0.635	ERR
148	0.528	0.617	ERR
149	0.540	0.620	ERR
150	0.695	0.625	ERR
151	0.665	0.624	ERR
152	0.755	0.623	ERR
153	0.700	0.628	ERR
154	0.753	0.629	ERR
155	0.583	0.636	ERR
156	0.583	0.633	ERR
157	0.578	0.638	ERR
158	0.792	0.664	ERR
159	0.578	0.668	ERR
160	0.659	0.665	ERR
161	0.699	0.668	ERR
162	0.582	0.651	ERR
163	0.674	0.648	ERR
164	0.662	0.639	ERR
165	0.697	0.650	ERR
166	0.732	0.665	ERR
167	0.513	0.659	ERR
168	0.511	0.631	ERR
169	0.644	0.637	ERR
170	0.677	0.639	ERR
171	0.868	0.656	ERR
172	0.652	0.663	ERR
173	0.513	0.647	ERR
174	0.565	0.637	ERR
175	0.734	0.641	ERR
176	0.701	0.638	ERR
177	0.677	0.654	ERR
178	0.702	0.673	ERR
179	0.568	0.666	ERR
180	0.734	0.671	ERR
181	0.514	0.636	ERR
182	0.512	0.622	ERR
183	0.703	0.641	ERR
184	0.642	0.649	ERR
185	0.643	0.640	ERR
186	0.866	0.656	ERR
187	0.734	0.662	ERR
188	0.770	0.669	ERR
189	0.869	0.699	ERR
190	0.678	0.693	ERR
191	0.679	0.710	ERR
192	0.566	0.715	ERR
193	0.769	0.721	ERR
194	0.512	0.709	ERR
195	0.644	0.709	ERR
196	0.641	0.686	ERR
197	0.514	0.664	ERR
198	0.867	0.674	ERR
199	0.678	0.655	ERR
200	0.566	0.644	ERR
201	0.679	0.644	ERR
202	0.642	0.651	ERR
203	0.773	0.652	ERR
204	0.643	0.665	ERR
205	0.590	0.659	ERR
206	0.678	0.663	ERR
207	0.737	0.685	ERR
208	0.641	0.663	ERR
209	0.643	0.659	ERR
210	0.677	0.670	ERR
211	0.868	0.689	ERR
212	0.677	0.693	ERR
213	0.737	0.689	ERR
214	0.512	0.676	ERR
215	0.514	0.668	ERR
216	0.734	0.674	ERR
217	0.773	0.678	ERR
218	0.616	0.675	ERR
219	0.590	0.670	ERR
220	0.615	0.664	ERR
221	0.513	0.628	ERR
222	0.512	0.612	ERR
223	0.644	0.602	ERR
224	0.731	0.624	ERR
225	0.565	0.629	ERR
226	0.865	0.642	ERR
227	0.514	0.617	ERR
228	0.615	0.617	ERR
229	0.644	0.622	ERR
230	0.568	0.617	ERR
231	0.789	0.645	ERR
232	0.681	0.662	ERR
233	0.655	0.663	ERR
234	0.560	0.646	ERR
235	0.734	0.663	ERR
236	0.566	0.633	ERR
237	0.680	0.649	ERR
238	0.677	0.655	ERR
239	0.568	0.648	ERR
240	0.678	0.659	ERR
241	0.565	0.636	ERR
242	0.734	0.642	ERR
243	0.514	0.628	ERR
244	0.734	0.645	ERR
245	0.869	0.659	ERR
246	0.512	0.653	ERR
247	0.683	0.653	ERR
248	0.740	0.660	ERR
249	0.680	0.671	ERR
250	0.677	0.671	ERR
251	0.590	0.673	ERR
252	0.675	0.667	ERR
253	0.733	0.689	ERR
254	0.675	0.683	ERR
255	0.514	0.648	ERR
256	0.731	0.670	ERR
257	0.590	0.661	ERR
258	0.674	0.654	ERR
259	0.618	0.648	ERR
260	0.573	0.637	ERR
261	0.564	0.635	ERR
262	0.732	0.640	ERR
263	0.768	0.644	ERR
264	0.513	0.628	ERR
265	0.512	0.628	ERR
266	0.772	0.632	ERR
267	0.560	0.629	ERR
268	0.642	0.625	ERR
269	0.616	0.625	ERR
270	0.658	0.634	ERR
271	0.737	0.651	ERR
272	0.562	0.634	ERR
273	0.654	0.623	ERR
274	0.869	0.658	ERR
275	0.769	0.684	ERR
276	0.768	0.684	ERR
277	0.773	0.705	ERR
278	0.569	0.698	ERR
279	0.781	0.714	ERR
280	0.618	0.710	ERR
281	0.768	0.713	ERR
282	0.647	0.722	ERR
283	1.284	0.785	ERR
284	0.652	0.763	ERR
285	0.737	0.760	ERR
286	0.868	0.770	ERR
287	0.653	0.758	ERR
288	0.730	0.774	ERR
289	0.644	0.760	ERR
290	0.641	0.762	ERR
291	0.642	0.750	ERR
292	0.615	0.747	ERR
293	0.641	0.682	ERR
294	0.677	0.685	ERR
295	0.765	0.688	ERR
296	0.615	0.662	ERR
297	0.587	0.656	ERR
298	0.641	0.647	ERR
299	0.651	0.648	ERR
300	0.563	0.640	ERR
301	0.651	0.641	ERR
302	0.674	0.646	ERR
303	0.734	0.656	ERR
304	0.701	0.658	ERR
305	0.511	0.633	ERR
306	0.641	0.635	ERR
307	0.677	0.644	ERR
308	0.677	0.648	ERR
309	0.512	0.634	ERR
310	0.644	0.642	ERR
311	0.680	0.645	ERR
312	0.865	0.664	ERR
313	0.766	0.668	ERR
314	0.765	0.674	ERR
315	0.651	0.688	ERR
316	0.641	0.688	ERR
317	0.566	0.677	ERR
318	0.563	0.665	ERR
319	0.677	0.682	ERR
320	0.700	0.687	ERR
321	0.702	0.690	ERR
322	0.677	0.671	ERR
323	0.616	0.656	ERR
324	0.674	0.647	ERR
325	0.512	0.633	ERR
326	0.651	0.634	ERR
327	0.865	0.664	ERR
328	0.563	0.664	ERR
329	0.566	0.653	ERR
330	0.643	0.647	ERR
331	0.677	0.644	ERR
332	0.674	0.644	ERR
333	0.642	0.647	ERR
334	0.590	0.638	ERR
335	0.732	0.660	ERR
336	0.643	0.659	ERR
337	0.512	0.624	ERR
338	0.678	0.636	ERR
339	0.770	0.656	ERR
340	0.677	0.659	ERR
341	0.865	0.678	ERR
342	0.615	0.672	ERR
343	0.864	0.695	ERR
344	0.677	0.703	ERR
345	0.616	0.692	ERR
346	0.769	0.704	ERR
347	0.566	0.710	ERR
348	0.700	0.712	ERR
349	0.651	0.700	ERR
350	0.640	0.696	ERR
351	0.675	0.677	ERR
352	0.512	0.667	ERR
353	0.512	0.632	ERR
354	0.730	0.637	ERR
355	0.766	0.652	ERR
356	0.650	0.640	ERR
357	0.770	0.661	ERR
358	0.651	0.656	ERR
359	0.754	0.666	ERR
360	0.615	0.664	ERR
361	0.561	0.652	ERR
362	1.285	0.729	ERR
363	0.641	0.742	ERR
364	0.565	0.726	ERR
365	0.512	0.700	ERR
366	0.616	0.697	ERR
367	0.511	0.671	ERR
368	0.865	0.692	ERR
369	0.559	0.673	ERR
370	0.651	0.677	ERR
371	0.564	0.677	ERR
372	0.587	0.607	ERR
373	0.511	0.594	ERR
374	0.770	0.615	ERR
375	0.733	0.637	ERR
376	0.587	0.634	ERR
377	0.769	0.660	ERR
378	0.566	0.630	ERR
379	0.674	0.641	ERR
380	0.677	0.644	ERR
381	0.559	0.643	ERR
382	0.770	0.662	ERR
383	0.642	0.675	ERR
384	0.677	0.665	ERR
385	0.641	0.656	ERR
386	0.641	0.661	ERR
387	0.673	0.652	ERR
388	0.587	0.654	ERR
389	0.730	0.660	ERR
390	0.512	0.643	ERR
391	0.642	0.652	ERR
392	0.701	0.645	ERR
393	0.677	0.648	ERR
394	0.677	0.648	ERR
395	0.589	0.643	ERR
396	0.566	0.635	ERR
397	0.768	0.645	ERR
398	0.735	0.660	ERR
399	0.643	0.651	ERR

---- Final results ----
400 NS requests
400 failed requests
0 success requests
0 improved requests
265.952 ellapsed time
