ya esta creado!
#req	time (sec)	avg. time (sec)	mapping
0	0.589	0.000	OK
1	1.700	0.000	OK
2	0.516	0.000	ERR
3	1.144	0.000	ERR
4	0.539	0.000	OK
5	0.377	0.000	OK
6	0.512	0.000	ERR
7	0.397	0.000	OK
8	1.162	0.000	OK
9	0.952	0.000	OK
10	0.102	0.740	OK
11	0.829	0.653	OK
12	1.322	0.734	ERR
13	0.581	0.677	OK
14	0.452	0.669	OK
15	1.204	0.751	OK
16	0.783	0.778	OK
17	0.571	0.796	ERR
18	0.569	0.736	OK
19	0.742	0.715	OK
20	0.852	0.790	OK
21	0.822	0.790	ERR
22	1.217	0.779	OK
23	0.442	0.765	ERR
24	2.260	0.946	ERR
25	0.789	0.905	OK
26	0.560	0.882	ERR
27	0.470	0.872	ERR
28	0.525	0.868	OK
29	0.690	0.863	OK
30	0.600	0.838	OK
31	0.672	0.822	OK
32	1.624	0.863	OK
33	1.659	0.985	ERR
34	1.398	0.899	OK
35	0.452	0.865	OK
36	0.865	0.895	OK
37	2.605	1.109	OK
38	1.883	1.245	OK
39	1.135	1.289	OK
40	0.775	1.307	OK
41	1.513	1.391	ERR
42	1.095	1.338	OK
43	0.980	1.270	ERR
44	0.807	1.211	OK
45	0.891	1.255	OK
46	1.018	1.270	OK
47	0.196	1.029	OK
48	0.161	0.857	OK
49	2.336	0.977	ERR
50	1.491	1.049	OK
51	1.012	0.999	ERR
52	0.938	0.983	OK
53	0.440	0.929	ERR
54	0.432	0.892	OK
55	1.216	0.924	OK
56	0.420	0.864	ERR
57	1.012	0.946	OK
58	1.793	1.109	OK
59	1.002	0.976	OK
60	0.570	0.884	ERR
61	1.006	0.883	ERR
62	0.189	0.808	OK
63	1.365	0.900	OK
64	0.136	0.871	OK
65	1.465	0.896	ERR
66	0.490	0.903	ERR
67	1.025	0.904	ERR
68	0.186	0.743	OK
69	1.178	0.761	OK
70	1.244	0.828	ERR
71	1.385	0.866	OK
72	1.652	1.012	OK
73	0.853	0.961	OK
74	1.026	1.050	ERR
75	0.874	0.991	OK
76	0.440	0.986	ERR
77	0.568	0.941	ERR
78	0.888	1.011	OK
79	1.041	0.997	OK
80	1.561	1.029	ERR
81	1.042	0.994	OK
82	0.621	0.891	OK
83	0.534	0.859	ERR
84	0.472	0.804	OK
85	1.348	0.851	OK
86	0.841	0.892	OK
87	1.240	0.959	OK
88	1.828	1.053	OK
89	1.912	1.140	OK
90	0.776	1.061	OK
91	0.958	1.053	ERR
92	0.368	1.028	ERR
93	1.506	1.125	OK
94	0.376	1.115	OK
95	1.244	1.105	OK
96	1.773	1.198	ERR
97	1.616	1.236	OK
98	0.499	1.103	OK
99	1.589	1.070	OK
100	2.075	1.200	OK
101	1.386	1.243	OK
102	0.440	1.250	ERR
103	1.886	1.288	OK
104	0.889	1.340	ERR
105	0.784	1.294	OK
106	0.841	1.200	ERR
107	1.141	1.153	ERR
108	0.378	1.141	OK
109	0.717	1.054	OK
110	1.245	0.971	OK
111	0.732	0.905	ERR
112	0.358	0.897	ERR
113	0.538	0.762	ERR
114	0.417	0.715	OK
115	1.469	0.784	OK
116	1.013	0.801	OK
117	0.512	0.738	ERR
118	1.035	0.804	ERR
119	0.399	0.772	ERR
120	0.815	0.729	ERR
121	1.031	0.759	OK
122	1.595	0.882	ERR
123	0.779	0.906	ERR
124	1.997	1.064	OK
125	0.826	1.000	ERR
126	1.196	1.019	OK
127	0.489	1.016	ERR
128	1.617	1.074	OK
129	1.311	1.166	OK
130	1.283	1.212	OK
131	1.813	1.291	OK
132	0.517	1.183	ERR
133	1.491	1.254	OK
134	0.913	1.146	OK
135	2.690	1.332	OK
136	0.394	1.252	ERR
137	0.372	1.240	ERR
138	1.703	1.249	ERR
139	0.810	1.199	OK
140	0.437	1.114	ERR
141	1.501	1.083	OK
142	0.533	1.085	ERR
143	1.023	1.038	OK
144	1.106	1.057	OK
145	0.383	0.826	ERR
146	0.873	0.874	ERR
147	1.025	0.939	ERR
148	0.382	0.807	ERR
149	0.395	0.766	ERR
150	1.483	0.870	OK
151	2.068	0.927	OK
152	0.975	0.971	OK
153	1.902	1.059	ERR
154	0.804	1.029	OK
155	1.185	1.109	OK
156	0.829	1.105	ERR
157	1.267	1.129	ERR
158	1.148	1.206	ERR
159	0.913	1.258	OK
160	1.086	1.218	OK
161	0.474	1.058	ERR
162	0.877	1.049	ERR
163	0.443	0.903	ERR
164	0.479	0.870	OK
165	1.212	0.873	ERR
166	0.630	0.853	OK
167	0.339	0.760	OK
168	0.643	0.710	ERR
169	0.437	0.662	ERR
170	1.847	0.738	OK
171	1.146	0.805	ERR
172	0.443	0.762	ERR
173	0.915	0.809	OK
174	0.179	0.779	OK
175	2.239	0.882	OK
176	1.279	0.947	OK
177	1.005	1.013	ERR
178	2.511	1.200	OK
179	0.911	1.248	OK
180	1.233	1.186	OK
181	0.402	1.112	ERR
182	1.440	1.211	ERR
183	1.820	1.302	OK
184	0.437	1.328	ERR
185	0.872	1.191	ERR
186	1.516	1.215	OK
187	0.420	1.156	OK
188	1.065	1.012	ERR
189	1.219	1.042	ERR
190	1.429	1.062	ERR
191	0.502	1.072	ERR
192	1.885	1.116	ERR
193	2.634	1.198	ERR
194	2.402	1.394	OK
195	0.978	1.405	OK
196	2.211	1.474	ERR
197	1.484	1.581	OK
198	1.130	1.587	OK
199	1.440	1.610	OK
200	1.213	1.588	ERR
201	0.833	1.621	OK
202	1.517	1.584	OK
203	1.118	1.433	ERR
204	2.010	1.393	OK
205	0.949	1.390	OK
206	0.958	1.265	OK
207	0.665	1.183	OK
208	0.440	1.114	ERR
209	0.916	1.062	ERR
210	0.484	0.989	ERR
211	0.601	0.966	ERR
212	0.948	0.909	ERR
213	1.337	0.931	OK
214	0.359	0.766	ERR
215	0.389	0.710	ERR
216	2.000	0.814	OK
217	1.979	0.945	OK
218	0.537	0.955	OK
219	0.406	0.904	ERR
220	0.955	0.951	OK
221	1.144	1.005	OK
222	1.796	1.090	ERR
223	1.752	1.132	ERR
224	1.286	1.225	OK
225	1.742	1.360	OK
226	1.150	1.275	ERR
227	1.105	1.187	ERR
228	1.747	1.308	OK
229	1.341	1.402	ERR
230	1.206	1.427	ERR
231	0.516	1.364	ERR
232	1.467	1.331	OK
233	1.371	1.293	ERR
234	0.389	1.203	ERR
235	0.593	1.089	OK
236	1.191	1.093	ERR
237	1.306	1.113	ERR
238	0.460	0.984	ERR
239	1.602	1.010	ERR
240	1.852	1.075	ERR
241	0.403	1.064	OK
242	1.417	1.059	OK
243	0.359	0.957	ERR
244	0.911	1.010	OK
245	0.575	1.008	ERR
246	0.361	0.925	ERR
247	0.432	0.837	OK
248	1.345	0.926	ERR
249	0.461	0.812	ERR
250	1.979	0.824	OK
251	0.405	0.825	ERR
252	0.950	0.778	ERR
253	1.559	0.898	OK
254	0.546	0.861	ERR
255	0.358	0.840	ERR
256	2.475	1.051	ERR
257	0.529	1.061	ERR
258	0.458	0.972	ERR
259	0.424	0.968	ERR
260	0.852	0.856	OK
261	1.092	0.924	OK
262	3.127	1.142	OK
263	1.028	1.089	ERR
264	0.370	1.071	ERR
265	0.717	1.107	ERR
266	1.592	1.019	ERR
267	0.388	1.005	ERR
268	1.087	1.068	ERR
269	1.360	1.161	ERR
270	2.119	1.288	OK
271	1.653	1.344	OK
272	0.385	1.070	ERR
273	1.309	1.098	ERR
274	0.570	1.118	ERR
275	3.121	1.358	OK
276	0.511	1.250	ERR
277	1.109	1.322	ERR
278	2.059	1.419	OK
279	1.025	1.386	ERR
280	0.422	1.216	ERR
281	0.512	1.102	ERR
282	1.076	1.171	OK
283	0.921	1.132	ERR
284	0.500	1.125	ERR
285	1.476	0.961	ERR
286	1.503	1.060	OK
287	0.443	0.994	ERR
288	2.523	1.040	OK
289	1.709	1.108	OK
290	1.644	1.231	ERR
291	1.344	1.314	ERR
292	0.867	1.293	ERR
293	0.896	1.290	ERR
294	1.954	1.436	OK
295	0.514	1.340	ERR
296	1.384	1.328	OK
297	0.849	1.368	ERR
298	1.185	1.235	ERR
299	0.910	1.155	ERR
300	1.581	1.149	OK
301	0.443	1.058	ERR
302	0.914	1.063	ERR
303	1.302	1.104	ERR
304	2.079	1.116	OK
305	0.358	1.101	ERR
306	0.782	1.040	ERR
307	1.154	1.071	OK
308	0.941	1.046	ERR
309	0.359	0.991	ERR
310	0.878	0.921	ERR
311	1.544	1.031	ERR
312	1.210	1.061	ERR
313	0.514	0.982	ERR
314	0.511	0.825	ERR
315	1.433	0.932	OK
316	2.450	1.099	ERR
317	0.404	1.024	ERR
318	1.411	1.071	OK
319	0.990	1.134	ERR
320	0.948	1.141	ERR
321	0.971	1.084	OK
322	0.921	1.055	ERR
323	2.139	1.218	ERR
324	0.533	1.220	ERR
325	1.093	1.186	ERR
326	0.479	0.989	ERR
327	0.626	1.011	ERR
328	1.207	0.991	ERR
329	0.393	0.931	ERR
330	3.068	1.143	OK
331	0.460	1.092	ERR
332	2.127	1.212	ERR
333	0.435	1.042	ERR
334	0.406	1.029	ERR
335	0.490	0.969	ERR
336	0.437	0.965	ERR
337	0.714	0.974	ERR
338	0.459	0.899	ERR
339	0.561	0.916	ERR
340	0.459	0.655	ERR
341	1.203	0.729	ERR
342	1.375	0.654	OK
343	1.664	0.777	OK
344	1.964	0.933	OK
345	1.490	1.033	ERR
346	1.159	1.105	ERR
347	1.193	1.153	ERR
348	0.513	1.158	ERR
349	0.884	1.190	ERR
350	1.194	1.264	ERR
351	1.868	1.331	OK
352	0.357	1.229	ERR
353	0.372	1.099	ERR
354	1.030	1.006	ERR
355	1.024	0.959	ERR
356	1.350	0.978	ERR
357	0.514	0.911	ERR
358	0.440	0.903	ERR
359	1.300	0.945	ERR
360	1.186	0.944	OK
361	0.398	0.797	ERR
362	0.459	0.807	ERR
363	0.436	0.814	ERR
364	0.391	0.750	ERR
