ya esta creado!
#req	time (sec)	avg. time (sec)	mapping
0	0.601	0.000	ERR
1	1.059	0.000	ERR
2	0.791	0.000	ERR
3	0.885	0.000	ERR
4	11.512	0.000	OK
5	1.052	0.000	ERR
6	0.795	0.000	ERR
7	22.011	0.000	OK
8	15.504	0.000	OK
9	29.983	0.000	OK
10	0.665	8.426	ERR
11	0.632	8.383	ERR
12	0.884	8.392	ERR
13	0.695	8.373	ERR
14	1.025	7.325	ERR
15	2.282	7.448	ERR
16	0.575	7.426	ERR
17	0.885	5.313	ERR
18	0.658	3.828	ERR
19	0.604	0.890	ERR
20	1.153	0.939	ERR
21	1.226	0.999	ERR
22	1.087	1.019	ERR
23	0.669	1.016	ERR
24	1.592	1.073	ERR
25	0.604	0.905	ERR
26	1.512	0.999	ERR
27	0.721	0.983	ERR
28	11.943	2.111	OK
29	1.143	2.165	ERR
30	15.264	3.576	OK
31	1.938	3.647	ERR
32	1.533	3.692	ERR
33	0.884	3.713	ERR
34	0.655	3.620	ERR
35	0.878	3.647	ERR
36	15.385	5.034	OK
37	1.203	5.083	ERR
38	1.220	4.010	ERR
39	22.340	6.130	OK
40	7.595	5.363	OK
41	2.146	5.384	ERR
42	0.694	5.300	ERR
43	0.698	5.282	ERR
44	0.694	5.285	ERR
45	0.756	5.273	ERR
46	0.659	3.801	ERR
47	18.492	5.529	OK
48	0.742	5.482	ERR
49	1.638	3.411	ERR
50	0.525	2.704	ERR
51	0.669	2.557	ERR
52	1.020	2.589	ERR
53	0.670	2.586	ERR
54	17.439	4.261	OK
55	0.574	4.243	ERR
56	0.632	4.240	ERR
57	31.992	5.590	OK
58	1.289	5.645	ERR
59	0.604	5.541	ERR
60	0.888	5.578	ERR
61	0.678	5.578	ERR
62	9.327	6.409	OK
63	0.659	6.408	ERR
64	11.622	5.826	OK
65	0.679	5.837	ERR
66	1.422	5.916	ERR
67	0.698	2.787	ERR
68	17.568	4.415	OK
69	0.651	4.419	ERR
70	1.056	4.436	ERR
71	28.533	7.222	OK
72	1.220	6.411	ERR
73	0.568	6.402	ERR
74	1.498	5.389	ERR
75	0.579	5.379	ERR
76	0.653	5.302	ERR
77	0.867	5.319	ERR
78	25.674	6.130	OK
79	0.641	6.129	ERR
80	1.404	6.164	ERR
81	23.258	5.636	OK
82	0.562	5.570	ERR
83	1.538	5.668	ERR
84	0.732	5.591	ERR
85	1.480	5.681	ERR
86	0.642	5.680	ERR
87	10.663	6.659	OK
88	1.828	4.275	ERR
89	1.768	4.388	ERR
90	0.995	4.347	ERR
91	0.713	2.092	ERR
92	1.011	2.137	ERR
93	0.558	2.039	ERR
94	13.386	3.304	OK
95	0.512	3.207	ERR
96	1.796	3.323	ERR
97	1.134	2.370	ERR
98	11.733	3.360	OK
99	0.594	3.243	ERR
100	2.408	3.384	ERR
101	2.162	3.529	ERR
102	0.653	3.493	ERR
103	1.253	3.563	ERR
104	1.231	2.347	ERR
105	0.579	2.354	ERR
106	1.049	2.280	ERR
107	0.862	2.252	ERR
108	0.512	1.130	ERR
109	29.680	4.039	OK
110	0.773	3.876	ERR
111	0.525	3.712	ERR
112	0.512	3.698	ERR
113	0.794	3.652	ERR
114	0.617	3.590	ERR
115	1.334	3.666	ERR
116	0.732	3.634	ERR
117	1.195	3.668	ERR
118	0.607	3.677	ERR
119	0.559	0.765	ERR
120	1.003	0.788	ERR
121	0.723	0.808	ERR
122	1.507	0.907	ERR
123	1.018	0.929	ERR
124	0.705	0.938	ERR
125	0.559	0.861	ERR
126	0.742	0.862	ERR
127	1.004	0.842	ERR
128	1.376	0.919	ERR
129	0.733	0.937	ERR
130	0.658	0.902	ERR
131	1.381	0.968	ERR
132	0.773	0.895	ERR
133	0.679	0.861	ERR
134	1.098	0.900	ERR
135	1.277	0.972	ERR
136	0.566	0.954	ERR
137	0.525	0.906	ERR
138	0.706	0.840	ERR
139	0.513	0.818	ERR
140	0.643	0.816	ERR
141	1.250	0.803	ERR
142	0.773	0.803	ERR
143	0.652	0.800	ERR
144	1.937	0.884	ERR
145	0.512	0.808	ERR
146	1.208	0.872	ERR
147	1.011	0.920	ERR
148	0.999	0.950	ERR
149	0.545	0.953	ERR
150	1.568	1.046	ERR
151	28.593	3.780	OK
152	0.734	3.776	ERR
153	2.005	3.911	ERR
154	1.505	3.868	ERR
155	18.512	5.668	OK
156	1.109	5.658	ERR
157	1.010	5.658	ERR
158	0.773	5.635	ERR
159	6.535	6.234	OK
160	0.657	6.143	ERR
161	0.678	3.352	ERR
162	0.564	3.335	ERR
163	0.651	3.199	ERR
164	0.645	3.113	ERR
165	1.239	1.386	ERR
166	0.732	1.349	ERR
167	0.524	1.300	ERR
168	0.511	1.274	ERR
169	0.643	0.684	ERR
170	0.678	0.686	ERR
171	0.862	0.705	ERR
172	0.650	0.713	ERR
173	0.512	0.699	ERR
174	1.124	0.747	ERR
175	0.731	0.697	ERR
176	0.702	0.694	ERR
177	1.274	0.769	ERR
178	1.361	0.854	ERR
179	2.105	1.000	ERR
180	2.151	1.147	ERR
181	0.597	1.121	ERR
182	1.012	1.157	ERR
183	0.722	1.178	ERR
184	0.642	1.130	ERR
185	0.639	1.120	ERR
186	0.862	1.136	ERR
187	16.749	2.684	OK
188	0.774	2.625	ERR
189	1.639	2.579	ERR
190	1.360	2.500	ERR
191	1.329	2.573	ERR
192	0.565	2.528	ERR
193	2.176	2.674	ERR
194	1.007	2.710	ERR
195	22.440	4.890	OK
196	1.486	4.953	ERR
197	1.060	3.384	ERR
198	1.597	3.466	ERR
199	1.190	3.421	ERR
200	2.093	3.494	ERR
201	2.108	3.572	ERR
202	0.640	3.580	ERR
203	0.769	3.439	ERR
204	1.120	3.450	ERR
205	1.032	1.310	ERR
206	1.988	1.360	ERR
207	2.035	1.457	ERR
208	0.640	1.362	ERR
209	1.743	1.417	ERR
210	1.372	1.345	ERR
211	1.497	1.284	ERR
212	1.212	1.341	ERR
213	0.810	1.345	ERR
214	0.511	1.284	ERR
215	1.511	1.332	ERR
216	1.371	1.270	ERR
217	0.791	1.146	ERR
218	0.631	1.145	ERR
219	0.585	1.029	ERR
220	1.738	1.066	ERR
221	0.530	0.969	ERR
222	0.996	0.947	ERR
223	1.176	0.984	ERR
224	16.005	2.534	OK
225	1.523	2.535	ERR
226	0.865	2.484	ERR
227	0.513	2.456	ERR
228	0.619	2.455	ERR
229	1.729	2.570	ERR
230	1.185	2.514	ERR
231	0.769	2.538	ERR
232	0.675	2.506	ERR
233	1.273	2.516	ERR
234	0.560	0.971	ERR
235	2.418	1.061	ERR
236	0.581	1.032	ERR
237	0.682	1.049	ERR
238	0.679	1.055	ERR
239	0.583	0.940	ERR
240	1.312	0.953	ERR
241	9.571	1.833	OK
242	0.774	1.843	ERR
243	0.511	1.767	ERR
244	3.954	2.106	OK
245	0.864	1.951	ERR
246	0.514	1.944	ERR
247	1.334	2.009	ERR
248	0.755	2.017	ERR
249	0.681	2.027	ERR
250	1.359	2.032	ERR
251	0.589	1.134	ERR
252	1.189	1.175	ERR
253	25.576	3.681	OK
254	0.675	3.354	ERR
255	0.513	3.318	ERR
256	1.872	3.454	ERR
257	12.480	4.569	OK
258	0.673	4.561	ERR
259	0.616	4.554	ERR
260	0.594	4.478	ERR
261	1.098	4.529	ERR
262	41.575	8.567	OK
263	1.476	6.157	ERR
264	0.872	6.177	ERR
265	0.512	6.177	ERR
266	1.530	6.143	ERR
267	0.560	4.951	ERR
268	1.284	5.012	ERR
269	0.617	5.012	ERR
270	0.758	5.028	ERR
271	0.732	4.992	ERR
272	1.036	0.938	ERR
273	0.652	0.855	ERR
274	0.862	0.854	ERR
275	1.465	0.950	ERR
276	0.765	0.873	ERR
277	0.772	0.894	ERR
278	18.997	2.666	OK
279	1.350	2.739	ERR
280	0.617	2.725	ERR
281	0.765	2.728	ERR
282	0.645	2.689	ERR
283	1.459	2.770	ERR
284	0.761	2.760	ERR
285	1.326	2.746	ERR
286	0.863	2.756	ERR
287	0.652	2.744	ERR
288	2.132	1.057	ERR
289	1.865	1.109	ERR
290	2.378	1.285	ERR
291	0.646	1.273	ERR
292	0.617	1.270	ERR
293	0.642	1.188	ERR
294	0.678	1.180	ERR
295	2.129	1.260	ERR
296	0.616	1.236	ERR
297	1.114	1.282	ERR
298	17.611	2.830	OK
299	0.652	2.708	ERR
300	1.619	2.632	ERR
301	0.652	2.633	ERR
302	1.172	2.689	ERR
303	0.753	2.700	ERR
304	0.704	2.702	ERR
305	0.513	2.541	ERR
306	1.287	2.608	ERR
307	0.679	2.564	ERR
308	0.679	0.871	ERR
309	0.512	0.857	ERR
310	0.670	0.762	ERR
311	0.678	0.765	ERR
312	0.863	0.734	ERR
313	0.766	0.735	ERR
314	0.765	0.741	ERR
315	0.652	0.755	ERR
316	1.264	0.753	ERR
317	0.581	0.743	ERR
318	0.562	0.731	ERR
319	0.678	0.748	ERR
320	0.703	0.751	ERR
321	0.704	0.754	ERR
322	1.326	0.800	ERR
323	2.502	0.974	ERR
324	0.694	0.967	ERR
325	0.512	0.953	ERR
326	0.695	0.896	ERR
327	1.523	0.990	ERR
328	1.102	1.044	ERR
329	0.567	1.033	ERR
330	1.287	1.091	ERR
331	0.679	1.089	ERR
332	1.282	1.084	ERR
333	0.641	0.898	ERR
334	0.587	0.887	ERR
335	0.733	0.910	ERR
336	0.646	0.905	ERR
337	0.524	0.805	ERR
338	0.679	0.763	ERR
339	0.793	0.785	ERR
340	0.678	0.724	ERR
341	0.863	0.743	ERR
342	13.631	1.978	OK
343	1.623	2.076	ERR
344	19.518	3.969	OK
345	1.231	4.019	ERR
346	0.771	4.031	ERR
347	1.047	4.083	ERR
348	1.396	4.155	ERR
349	0.653	4.141	ERR
350	1.268	4.200	ERR
351	1.744	4.288	ERR
352	1.000	3.025	ERR
353	0.524	2.915	ERR
354	1.425	1.106	ERR
355	1.438	1.127	ERR
356	0.652	1.115	ERR
357	0.771	1.087	ERR
358	0.651	1.013	ERR
359	0.803	1.028	ERR
360	0.617	0.963	ERR
361	0.969	0.885	ERR
362	0.660	0.851	ERR
363	0.643	0.863	ERR
364	0.565	0.777	ERR
365	1.003	0.733	ERR
366	0.616	0.730	ERR
367	1.001	0.753	ERR
368	0.863	0.774	ERR
369	0.993	0.793	ERR
370	0.671	0.798	ERR
371	17.735	2.475	OK
372	1.312	2.540	ERR
373	0.526	2.528	ERR
374	1.552	2.627	ERR
375	16.393	4.166	OK
376	1.552	4.260	ERR
377	1.519	4.312	ERR
378	1.008	4.326	ERR
379	1.160	4.343	ERR
380	0.677	4.343	ERR
381	0.573	2.627	ERR
382	0.772	2.573	ERR
383	1.328	2.653	ERR
384	0.697	2.568	ERR
385	0.643	0.993	ERR
386	24.310	3.269	OK
387	0.675	3.184	ERR
388	0.588	3.142	ERR
389	0.733	3.100	ERR
390	0.512	3.083	ERR
391	0.646	3.090	ERR
392	0.705	3.084	ERR
393	0.679	3.019	ERR
394	0.679	3.017	ERR
395	0.602	3.013	ERR
396	0.579	0.640	ERR
397	0.823	0.654	ERR
398	1.361	0.732	ERR
399	1.259	0.784	ERR

---- Final results ----
400 NS requests
360 failed requests
40 success requests
9 improved requests
1078.812 ellapsed time
