ya esta creado!
#req	time (sec)	avg. time (sec)	mapping
0	17.492	0.000	OK
1	22.140	0.000	OK
2	0.778	0.000	ERR
3	1.711	0.000	ERR
4	5.565	0.000	OK
5	7.024	0.000	OK
6	0.784	0.000	ERR
7	12.559	0.000	OK
8	12.556	0.000	OK
9	14.642	0.000	OK
10	1.715	7.947	OK
11	12.853	7.019	OK
12	2.040	7.145	ERR
13	5.624	7.536	OK
14	11.499	8.130	OK
15	15.005	8.928	OK
16	12.458	10.095	OK
17	0.898	8.929	ERR
18	12.664	8.940	OK
19	11.923	8.668	OK
20	10.283	9.525	OK
21	1.115	8.351	ERR
22	14.082	9.555	OK
23	0.654	9.058	ERR
24	3.015	8.210	ERR
25	10.934	7.803	OK
26	0.819	6.639	ERR
27	0.708	6.620	ERR
28	13.632	6.717	OK
29	15.564	7.081	OK
30	8.039	6.856	OK
31	11.707	7.915	OK
32	17.265	8.234	OK
33	2.352	8.403	ERR
34	13.632	9.465	OK
35	14.713	9.843	OK
36	20.213	11.783	OK
37	23.362	14.048	OK
38	26.591	15.344	OK
39	15.552	15.343	OK
40	21.694	16.708	OK
41	2.039	15.741	ERR
42	16.452	15.660	OK
43	1.314	15.556	ERR
44	12.451	15.438	OK
45	18.726	15.839	OK
46	10.888	14.907	OK
47	5.063	13.077	OK
48	16.139	12.032	OK
49	3.450	10.822	ERR
50	19.409	10.593	OK
51	1.305	10.520	ERR
52	13.751	10.250	OK
53	0.658	10.184	ERR
54	9.925	9.931	OK
55	12.134	9.272	OK
56	0.664	8.250	ERR
57	23.185	10.062	OK
58	22.064	10.654	OK
59	24.537	12.763	OK
60	0.874	10.910	ERR
61	1.337	10.913	ERR
62	2.438	9.782	OK
63	4.953	10.211	OK
64	11.958	10.414	OK
65	1.999	9.401	ERR
66	0.728	9.407	ERR
67	1.371	7.226	ERR
68	2.304	5.250	OK
69	12.109	4.007	OK
70	1.681	4.088	ERR
71	19.689	5.923	OK
72	21.110	7.790	OK
73	10.215	8.316	OK
74	1.357	7.256	ERR
75	11.685	8.225	OK
76	0.657	8.218	ERR
77	0.874	8.168	ERR
78	14.653	9.403	OK
79	16.702	9.862	OK
80	2.076	9.902	ERR
81	15.630	9.496	OK
82	9.356	8.320	OK
83	0.799	7.379	ERR
84	14.704	8.713	OK
85	19.568	9.502	OK
86	20.005	11.437	OK
87	7.968	12.146	OK
88	26.123	13.293	OK
89	28.123	14.435	OK
90	20.084	16.236	OK
91	1.193	14.792	ERR
92	0.527	13.909	ERR
93	23.259	16.155	OK
94	13.829	16.068	OK
95	4.389	14.550	OK
96	17.808	14.330	OK
97	11.011	14.635	OK
98	10.705	13.093	OK
99	15.811	11.862	OK
100	24.931	12.346	OK
101	21.791	14.406	OK
102	0.655	14.419	ERR
103	26.246	14.718	OK
104	1.128	13.447	ERR
105	14.739	14.482	OK
106	1.623	12.864	ERR
107	1.701	11.933	ERR
108	7.389	11.601	OK
109	27.542	12.774	OK
110	15.278	11.809	OK
111	11.955	10.826	OK
112	0.516	10.812	ERR
113	0.799	8.267	ERR
114	14.637	9.618	OK
115	19.339	10.078	OK
116	17.288	11.644	OK
117	36.269	15.101	OK
118	1.563	14.519	ERR
119	1.101	11.875	ERR
120	1.157	10.463	ERR
121	16.175	10.885	OK
122	2.350	11.068	ERR
123	1.130	11.101	ERR
124	23.637	12.001	OK
125	1.193	10.187	ERR
126	11.849	9.643	OK
127	1.402	6.156	ERR
128	17.117	7.711	OK
129	9.069	8.508	OK
130	21.068	10.499	OK
131	21.712	11.053	OK
132	0.783	10.896	ERR
133	19.212	12.704	OK
134	14.935	11.834	OK
135	33.187	15.033	OK
136	0.570	13.906	ERR
137	0.529	13.818	ERR
138	2.052	12.312	ERR
139	19.593	13.364	OK
140	1.846	11.442	ERR
141	26.891	11.960	OK
142	0.779	11.959	ERR
143	13.028	11.341	OK
144	14.407	11.288	OK
145	0.530	8.022	ERR
146	1.184	8.084	ERR
147	0.960	8.127	ERR
148	0.529	7.975	ERR
149	0.541	6.070	ERR
150	22.121	8.097	OK
151	28.058	8.214	OK
152	28.905	11.026	OK
153	2.240	9.948	ERR
154	14.039	9.911	OK
155	18.081	11.666	OK
156	0.606	11.608	ERR
157	1.599	11.672	ERR
158	1.640	11.783	ERR
159	15.278	13.257	OK
160	42.317	15.276	OK
161	0.680	12.539	ERR
162	1.191	9.767	ERR
163	0.655	9.609	ERR
164	17.503	9.955	OK
165	1.315	8.278	ERR
166	19.877	10.205	OK
167	12.881	11.334	OK
168	0.548	11.224	ERR
169	11.826	10.879	OK
170	28.170	9.465	OK
171	1.736	9.570	ERR
172	0.658	9.517	ERR
173	13.048	10.756	OK
174	12.561	10.262	OK
175	31.749	13.305	OK
176	12.516	12.569	OK
177	1.436	11.425	ERR
178	31.898	14.560	OK
179	15.901	14.967	OK
180	16.251	13.776	OK
181	1.280	13.730	ERR
182	1.022	13.766	ERR
183	24.457	14.907	OK
184	0.646	13.716	ERR
185	0.647	10.605	ERR
186	24.389	11.793	OK
187	7.537	12.403	OK
188	1.574	9.370	ERR
189	2.388	8.019	ERR
190	2.050	6.599	ERR
191	0.723	6.543	ERR
192	1.258	6.567	ERR
193	3.271	4.448	ERR
194	23.774	6.761	OK
195	14.077	8.104	OK
196	1.161	5.781	ERR
197	1.023	5.130	ERR
198	19.654	6.938	OK
199	23.779	9.077	OK
200	1.718	9.044	ERR
201	12.203	10.192	OK
202	16.251	11.691	OK
203	1.638	11.528	ERR
204	31.178	12.268	OK
205	25.277	13.388	OK
206	21.143	15.386	OK
207	23.132	17.597	OK
208	0.647	15.697	ERR
209	19.298	15.249	OK
210	0.699	15.147	ERR
211	0.899	14.016	ERR
212	1.359	12.527	ERR
213	18.849	14.248	OK
214	0.518	11.182	ERR
215	0.548	8.709	ERR
216	19.390	8.534	OK
217	25.495	8.770	OK
218	15.198	10.225	OK
219	0.592	8.355	ERR
220	14.029	9.688	OK
221	0.839	9.682	ERR
222	0.529	9.599	ERR
223	1.139	7.828	ERR
224	20.151	9.791	OK
225	21.888	11.925	OK
226	1.711	10.157	ERR
227	0.519	7.659	ERR
228	17.592	7.899	OK
229	2.324	8.072	ERR
230	0.643	6.733	ERR
231	0.770	6.727	ERR
232	1.438	6.817	ERR
233	1.862	6.890	ERR
234	0.564	4.931	ERR
235	13.697	4.112	OK
236	0.583	3.999	ERR
237	1.942	4.141	ERR
238	0.680	2.450	ERR
239	1.057	2.324	ERR
240	2.518	2.511	ERR
241	10.514	3.485	OK
242	9.948	4.336	OK
243	0.517	4.202	ERR
244	18.049	5.950	OK
245	0.873	4.668	ERR
246	0.518	4.662	ERR
247	12.232	5.691	OK
248	2.179	5.840	ERR
249	0.679	5.803	ERR
250	1.685	5.719	ERR
251	0.594	4.727	ERR
252	1.386	3.871	ERR
253	0.884	3.908	OK
254	0.797	2.183	ERR
255	0.519	2.147	ERR
256	18.539	3.950	OK
257	0.757	2.802	ERR
258	0.685	2.653	ERR
259	0.623	2.647	ERR
260	1.172	2.596	ERR
261	23.031	4.839	OK
262	19.392	6.640	OK
263	1.543	6.706	ERR
264	0.561	6.682	ERR
265	0.520	6.682	ERR
266	2.035	5.032	ERR
267	0.569	5.013	ERR
268	1.510	5.096	ERR
269	2.277	5.261	ERR
270	1.126	5.256	ERR
271	21.049	5.058	OK
272	0.570	3.176	ERR
273	1.958	3.217	ERR
274	0.877	3.249	ERR
275	38.412	7.038	OK
276	0.771	6.912	ERR
277	1.639	7.019	ERR
278	24.855	9.353	OK
279	1.529	9.279	ERR
280	0.620	9.228	ERR
281	0.773	7.200	ERR
282	1.551	7.299	OK
283	0.743	7.177	ERR
284	0.719	7.161	ERR
285	2.005	3.521	ERR
286	26.217	6.065	OK
287	0.659	5.967	ERR
288	31.906	6.672	OK
289	15.160	8.035	OK
290	1.852	8.159	ERR
291	1.724	8.254	ERR
292	1.244	8.223	ERR
293	1.502	8.299	ERR
294	28.427	11.070	OK
295	0.773	10.946	ERR
296	25.252	10.850	OK
297	1.080	10.892	ERR
298	0.650	7.766	ERR
299	1.330	6.383	ERR
300	23.007	8.499	OK
301	0.661	8.392	ERR
302	1.338	8.402	ERR
303	0.956	8.347	ERR
304	25.230	8.028	OK
305	0.522	8.003	ERR
306	1.173	5.595	ERR
307	19.688	7.456	OK
308	2.235	7.614	ERR
309	0.528	7.534	ERR
310	0.852	5.318	ERR
311	1.979	5.450	ERR
312	1.777	5.494	ERR
313	0.787	5.477	ERR
314	0.791	3.033	ERR
315	19.420	4.923	OK
316	0.713	4.877	ERR
317	0.583	2.967	ERR
318	1.572	2.900	ERR
319	1.445	2.992	ERR
320	1.412	3.048	ERR
321	19.518	4.802	OK
322	1.194	4.744	ERR
323	2.678	4.933	ERR
324	0.796	4.933	ERR
325	0.518	3.043	ERR
326	0.693	3.041	ERR
327	0.934	3.076	ERR
328	18.340	4.753	OK
329	1.134	4.722	ERR
330	31.388	7.719	OK
331	1.203	5.888	ERR
332	3.179	6.086	ERR
333	0.648	5.883	ERR
334	0.594	5.863	ERR
335	33.576	9.169	OK
336	0.651	9.165	ERR
337	0.915	9.163	ERR
338	1.391	7.468	ERR
339	0.828	7.437	ERR
340	1.280	4.427	ERR
341	1.788	4.485	ERR
342	11.125	5.280	OK
343	29.011	8.116	OK
344	18.316	9.888	OK
345	1.710	6.702	ERR
346	1.605	6.797	ERR
347	21.411	8.847	OK
348	0.761	8.784	ERR
349	1.353	8.836	ERR
350	26.263	11.334	OK
351	24.914	13.647	OK
352	0.520	12.586	ERR
353	1.214	9.807	ERR
354	0.761	8.051	ERR
355	1.422	8.022	ERR
356	1.836	8.046	ERR
357	0.781	5.983	ERR
358	0.660	5.972	ERR
359	0.901	5.927	ERR
360	30.717	6.373	OK
361	0.581	3.939	ERR
362	0.668	3.954	ERR
363	0.648	3.898	ERR
364	1.132	3.935	ERR
365	0.533	3.846	ERR
366	1.273	3.789	ERR
367	0.944	3.806	ERR
368	0.910	3.831	ERR
369	0.987	3.839	ERR
370	1.816	0.949	ERR
371	13.589	2.250	OK
372	1.067	2.290	ERR
373	0.538	2.279	ERR
374	0.833	2.249	ERR
375	43.436	6.539	OK
376	1.143	6.526	ERR
377	0.835	6.515	ERR
378	2.271	6.651	ERR
379	1.169	6.670	ERR
380	1.377	6.626	ERR
381	0.564	5.323	ERR
382	17.042	6.921	OK
383	1.741	7.041	ERR
384	1.495	7.107	ERR
385	0.647	2.828	ERR
386	22.614	4.975	OK
387	0.684	4.960	ERR
388	0.593	4.793	ERR
389	0.737	4.749	ERR
390	0.516	4.663	ERR
391	1.743	4.781	ERR
392	0.711	3.148	ERR
393	0.682	3.042	ERR
394	1.337	3.026	ERR
395	0.607	3.022	ERR
396	1.049	0.866	ERR
397	2.034	1.001	ERR
398	17.623	2.704	OK
399	28.785	5.509	OK

---- Final results ----
400 NS requests
224 failed requests
176 success requests
59 improved requests
3427.791 ellapsed time
