ya esta creado!
#req	time (sec)	avg. time (sec)	mapping
0	20.050	0.000	OK
1	28.764	0.000	OK
2	0.795	0.000	ERR
3	1.610	0.000	ERR
4	5.503	0.000	OK
5	8.508	0.000	OK
6	0.795	0.000	ERR
7	18.490	0.000	OK
8	15.484	0.000	OK
9	13.042	0.000	OK
10	11.924	10.492	OK
11	0.636	7.679	ERR
12	0.893	7.689	ERR
13	0.698	7.597	ERR
14	1.519	7.199	ERR
15	26.635	9.012	OK
16	20.096	10.942	OK
17	0.892	9.182	ERR
18	18.288	9.462	OK
19	17.662	9.924	OK
20	17.194	10.451	OK
21	1.119	10.500	ERR
22	1.159	10.526	ERR
23	0.655	10.522	ERR
24	2.106	10.581	ERR
25	0.591	7.976	ERR
26	0.816	6.048	ERR
27	0.706	6.030	ERR
28	9.930	5.194	OK
29	20.935	5.521	OK
30	7.477	4.549	OK
31	0.940	4.531	ERR
32	1.538	4.569	ERR
33	0.870	4.591	ERR
34	19.573	6.337	OK
35	12.544	7.533	OK
36	13.113	8.762	OK
37	35.138	12.206	OK
38	1.180	11.331	ERR
39	18.658	11.103	OK
40	10.100	11.365	OK
41	1.827	11.454	ERR
42	0.679	11.368	ERR
43	1.381	11.419	ERR
44	13.744	10.836	OK
45	14.676	11.050	OK
46	0.648	9.803	ERR
47	16.222	7.912	OK
48	16.073	9.401	OK
49	1.638	7.699	ERR
50	13.648	8.054	OK
51	0.662	7.937	ERR
52	21.283	9.998	OK
53	0.657	9.925	ERR
54	12.394	9.790	OK
55	10.241	9.347	OK
56	0.624	9.344	ERR
57	18.870	9.609	OK
58	24.638	10.465	OK
59	17.560	12.058	OK
60	0.870	10.780	ERR
61	0.656	10.779	ERR
62	2.572	8.908	OK
63	2.018	9.044	ERR
64	10.109	8.816	OK
65	1.389	7.931	ERR
66	0.727	7.941	ERR
67	1.449	6.199	ERR
68	12.978	5.033	OK
69	0.655	3.342	ERR
70	1.118	3.367	ERR
71	19.497	5.251	OK
72	11.319	6.126	OK
73	1.095	6.034	ERR
74	1.387	5.161	ERR
75	14.475	6.470	OK
76	0.654	6.463	ERR
77	0.870	6.405	ERR
78	11.003	6.207	OK
79	1.518	6.294	ERR
80	33.760	9.558	OK
81	2.806	7.889	OK
82	17.413	8.498	OK
83	1.456	8.534	ERR
84	0.785	8.474	ERR
85	21.851	9.211	OK
86	0.654	9.211	ERR
87	10.459	10.170	OK
88	25.800	11.650	OK
89	19.595	13.458	OK
