ya esta creado!
#req	time (sec)	avg. time (sec)	mapping
0	0.612	0.000	ERR
1	1.077	0.000	ERR
2	0.802	0.000	ERR
3	0.902	0.000	ERR
4	0.836	0.000	OK
5	1.072	0.000	ERR
6	0.805	0.000	ERR
7	0.823	0.000	OK
8	1.514	0.000	OK
9	1.342	0.000	ERR
10	0.673	0.985	ERR
11	0.642	0.941	ERR
12	0.900	0.951	ERR
13	0.704	0.931	ERR
14	1.043	0.952	ERR
15	2.308	1.075	ERR
16	0.583	1.053	ERR
17	0.898	1.061	ERR
18	0.666	0.976	ERR
19	0.612	0.903	ERR
20	1.167	0.952	ERR
21	1.235	1.012	ERR
22	1.099	1.031	ERR
23	0.675	1.029	ERR
24	1.612	1.085	ERR
25	0.612	0.916	ERR
26	1.527	1.010	ERR
27	0.729	0.993	ERR
28	1.199	1.047	OK
29	1.163	1.102	ERR
30	1.483	1.133	OK
31	1.963	1.206	ERR
32	1.553	1.251	ERR
33	0.900	1.274	ERR
34	0.664	1.179	ERR
35	0.886	1.207	ERR
36	1.558	1.210	OK
37	1.214	1.258	ERR
38	1.239	1.262	ERR
39	2.267	1.373	OK
40	1.166	1.341	ERR
41	2.160	1.361	ERR
42	0.701	1.276	ERR
43	0.703	1.256	ERR
44	0.700	1.259	ERR
45	0.760	1.247	ERR
46	0.665	1.157	ERR
47	0.737	1.110	OK
48	0.749	1.061	ERR
49	1.665	1.001	ERR
50	0.534	0.937	ERR
51	0.674	0.789	ERR
52	1.031	0.822	ERR
53	0.674	0.819	ERR
54	1.229	0.872	OK
55	0.580	0.854	ERR
56	0.640	0.851	ERR
57	3.293	1.107	OK
58	1.320	1.164	ERR
59	0.622	1.060	ERR
60	0.914	1.098	ERR
61	0.689	1.099	ERR
62	0.258	1.022	OK
63	0.678	1.022	ERR
64	0.630	0.962	OK
65	0.716	0.976	ERR
66	1.457	1.058	ERR
67	0.716	0.800	ERR
68	0.686	0.737	OK
69	0.685	0.743	ERR
70	1.130	0.764	ERR
71	2.448	0.940	OK
72	1.256	1.040	ERR
73	0.577	1.030	ERR
74	1.570	1.124	ERR
75	0.609	1.113	ERR
76	0.685	1.036	ERR
77	0.914	1.056	ERR
78	2.208	1.208	OK
79	0.673	1.207	ERR
80	1.474	1.241	ERR
81	1.181	1.115	OK
82	0.593	1.048	ERR
