ya esta creado!
#req	time (sec)	avg. time (sec)	mapping
0	0.604	0.000	ERR
1	0.603	0.000	ERR
2	0.794	0.000	ERR
3	0.890	0.000	ERR
4	0.664	0.000	ERR
5	0.527	0.000	ERR
6	0.795	0.000	ERR
7	0.660	0.000	ERR
8	0.789	0.000	ERR
9	1.194	0.000	ERR
10	0.579	0.749	ERR
11	0.641	0.753	ERR
12	0.888	0.763	ERR
13	0.698	0.743	ERR
14	0.528	0.730	ERR
15	0.791	0.756	ERR
16	0.579	0.735	ERR
17	0.893	0.758	ERR
18	0.660	0.745	ERR
19	0.608	0.686	ERR
20	0.658	0.694	ERR
21	0.583	0.688	ERR
22	0.577	0.657	ERR
23	0.671	0.655	ERR
24	0.794	0.681	ERR
25	0.607	0.663	ERR
26	0.722	0.677	ERR
27	0.725	0.660	ERR
28	0.663	0.661	ERR
29	0.607	0.660	ERR
30	0.777	0.672	ERR
31	0.757	0.690	ERR
32	1.416	0.774	ERR
33	0.890	0.796	ERR
34	0.658	0.782	ERR
35	0.776	0.799	ERR
36	0.662	0.793	ERR
37	0.659	0.786	ERR
38	0.699	0.790	ERR
39	1.040	0.833	ERR
40	0.529	0.809	ERR
41	1.250	0.858	ERR
42	0.695	0.786	ERR
43	0.701	0.767	ERR
44	0.695	0.771	ERR
45	0.758	0.769	ERR
46	0.659	0.769	ERR
47	0.713	0.774	ERR
48	0.695	0.774	ERR
49	0.890	0.759	ERR
50	0.526	0.758	ERR
51	0.670	0.700	ERR
52	0.577	0.689	ERR
53	0.670	0.685	ERR
54	0.696	0.685	ERR
55	0.577	0.667	ERR
56	0.637	0.665	ERR
57	0.659	0.660	ERR
58	0.660	0.656	ERR
59	0.605	0.628	ERR
60	0.890	0.664	ERR
61	0.669	0.664	ERR
62	1.594	0.766	ERR
63	0.576	0.756	ERR
64	0.663	0.753	ERR
65	0.696	0.765	ERR
66	0.724	0.774	ERR
67	0.695	0.777	ERR
68	0.756	0.787	ERR
69	0.668	0.793	ERR
70	0.605	0.765	ERR
71	1.461	0.844	ERR
72	0.638	0.748	ERR
73	0.581	0.749	ERR
74	0.795	0.762	ERR
75	0.596	0.752	ERR
76	0.668	0.746	ERR
77	0.888	0.766	ERR
78	0.695	0.760	ERR
79	0.658	0.759	ERR
80	1.392	0.837	ERR
81	0.756	0.767	ERR
82	0.579	0.761	ERR
83	0.796	0.782	ERR
84	0.755	0.778	ERR
85	0.695	0.788	ERR
86	0.660	0.787	ERR
87	1.220	0.821	ERR
88	1.301	0.881	ERR
89	0.788	0.894	ERR
90	0.577	0.813	ERR
91	1.371	0.874	ERR
92	0.528	0.869	ERR
93	0.576	0.847	ERR
94	0.527	0.824	ERR
95	1.051	0.860	ERR
96	0.658	0.860	ERR
97	0.581	0.796	ERR
98	1.491	0.815	ERR
99	0.576	0.794	ERR
100	1.824	0.918	ERR
101	0.662	0.848	ERR
102	0.668	0.862	ERR
103	1.317	0.936	ERR
104	0.637	0.947	ERR
105	1.097	0.951	ERR
106	0.579	0.943	ERR
107	0.888	0.974	ERR
108	0.528	0.878	ERR
109	0.659	0.886	ERR
110	0.794	0.783	ERR
111	0.539	0.771	ERR
112	0.526	0.757	ERR
113	1.379	0.763	ERR
114	0.638	0.763	ERR
115	0.697	0.723	ERR
116	0.757	0.741	ERR
117	1.216	0.773	ERR
118	0.578	0.778	ERR
119	0.578	0.770	ERR
120	0.605	0.751	ERR
121	0.697	0.767	ERR
122	0.790	0.793	ERR
123	0.576	0.713	ERR
124	0.724	0.722	ERR
125	0.579	0.710	ERR
126	0.660	0.700	ERR
