ya esta creado!
#req	time (sec)	avg. time (sec)	mapping
0	0.415	0.000	ERR
1	0.414	0.000	ERR
2	0.527	0.000	ERR
3	0.585	0.000	ERR
4	0.449	0.000	ERR
5	0.369	0.000	ERR
6	0.528	0.000	ERR
7	0.897	0.000	ERR
8	1.049	0.000	ERR
9	0.938	0.000	ERR
10	0.398	0.615	ERR
11	0.432	0.617	ERR
12	0.584	0.623	ERR
13	0.471	0.611	ERR
14	0.735	0.640	ERR
15	1.127	0.716	ERR
16	0.397	0.703	ERR
17	0.586	0.672	ERR
18	0.448	0.612	ERR
19	0.414	0.559	ERR
20	0.894	0.609	ERR
21	0.400	0.606	ERR
22	0.396	0.587	ERR
23	0.453	0.585	ERR
24	0.528	0.564	ERR
25	0.414	0.493	ERR
26	0.486	0.502	ERR
27	0.485	0.492	ERR
28	0.449	0.492	ERR
29	0.830	0.533	ERR
30	1.032	0.547	ERR
31	1.123	0.619	ERR
32	0.547	0.635	ERR
33	0.585	0.648	ERR
34	0.446	0.640	ERR
35	0.553	0.653	ERR
36	0.446	0.649	ERR
37	0.895	0.691	ERR
38	0.469	0.693	ERR
39	0.735	0.683	ERR
40	0.750	0.655	OK
41	0.973	0.640	ERR
42	0.467	0.632	ERR
43	0.470	0.620	ERR
44	0.469	0.623	ERR
45	0.504	0.618	ERR
46	0.446	0.618	ERR
47	0.487	0.577	ERR
48	0.513	0.581	ERR
49	0.585	0.566	ERR
50	0.367	0.528	ERR
51	0.453	0.476	ERR
52	0.396	0.469	ERR
53	0.453	0.467	ERR
54	0.963	0.517	ERR
55	0.396	0.506	ERR
56	0.432	0.504	ERR
57	1.007	0.556	ERR
58	0.898	0.595	ERR
59	0.414	0.578	ERR
60	0.585	0.600	ERR
61	0.453	0.600	ERR
62	1.134	0.673	OK
63	0.430	0.671	ERR
64	0.450	0.620	ERR
65	0.471	0.627	ERR
66	0.486	0.633	ERR
67	0.471	0.579	ERR
68	0.550	0.544	ERR
69	0.454	0.548	ERR
70	0.832	0.573	ERR
71	1.826	0.710	ERR
72	0.433	0.640	ERR
73	0.401	0.637	ERR
74	1.059	0.698	ERR
75	0.415	0.693	ERR
76	0.454	0.689	ERR
77	0.586	0.701	ERR
78	0.471	0.693	ERR
79	0.447	0.692	ERR
80	1.102	0.719	ERR
81	0.519	0.589	OK
82	0.398	0.585	ERR
83	0.528	0.598	ERR
84	0.504	0.542	ERR
85	0.470	0.548	ERR
86	0.448	0.547	ERR
87	0.963	0.585	ERR
88	1.379	0.676	ERR
89	1.079	0.739	ERR
90	0.794	0.708	ERR
91	0.944	0.751	ERR
92	0.367	0.748	ERR
93	0.397	0.734	ERR
94	0.763	0.760	ERR
95	0.822	0.795	ERR
96	1.342	0.885	ERR
97	0.400	0.829	ERR
98	1.318	0.822	ERR
99	0.430	0.758	ERR
100	1.814	0.860	ERR
101	0.989	0.864	ERR
102	0.453	0.873	ERR
103	1.011	0.934	ERR
104	0.436	0.902	ERR
105	0.415	0.861	ERR
106	0.794	0.806	ERR
107	0.585	0.825	ERR
108	0.684	0.761	ERR
109	0.613	0.779	OK
110	0.528	0.651	ERR
111	0.661	0.618	ERR
112	0.367	0.609	ERR
113	0.551	0.563	ERR
114	0.432	0.563	ERR
115	1.415	0.663	ERR
116	0.504	0.634	ERR
117	0.488	0.624	ERR
118	0.411	0.597	ERR
119	0.397	0.575	ERR
120	0.414	0.564	ERR
121	0.941	0.592	ERR
122	1.079	0.663	ERR
123	0.396	0.648	ERR
124	0.485	0.653	ERR
125	0.396	0.551	ERR
126	0.447	0.545	ERR
127	0.836	0.580	ERR
128	1.682	0.707	ERR
129	1.411	0.809	ERR
130	0.897	0.857	ERR
131	0.447	0.808	ERR
132	0.528	0.753	ERR
133	0.470	0.760	ERR
134	0.797	0.791	ERR
135	0.449	0.797	ERR
136	0.401	0.792	ERR
137	0.380	0.746	ERR
138	0.485	0.627	ERR
139	1.029	0.588	OK
140	0.445	0.543	ERR
141	0.468	0.545	ERR
142	0.527	0.545	ERR
143	0.453	0.543	ERR
144	1.565	0.620	ERR
145	0.367	0.612	ERR
146	0.432	0.615	ERR
147	0.367	0.614	ERR
148	0.735	0.639	ERR
149	0.380	0.574	ERR
150	1.060	0.635	ERR
151	1.361	0.725	ERR
152	0.504	0.722	ERR
153	0.941	0.771	ERR
154	1.038	0.718	ERR
155	0.855	0.767	ERR
156	0.400	0.764	ERR
157	0.396	0.767	ERR
158	0.529	0.746	ERR
159	0.396	0.748	ERR
160	0.894	0.731	ERR
161	0.470	0.642	ERR
162	0.400	0.632	ERR
163	0.453	0.583	ERR
164	0.247	0.504	OK
165	1.433	0.562	ERR
166	0.505	0.572	ERR
167	0.368	0.569	ERR
168	0.736	0.590	ERR
169	0.447	0.595	ERR
170	0.470	0.553	ERR
171	0.585	0.564	ERR
172	0.453	0.570	ERR
173	0.367	0.561	ERR
174	0.415	0.578	ERR
175	0.505	0.485	ERR
176	0.485	0.483	ERR
177	1.036	0.550	ERR
178	0.485	0.525	ERR
179	0.400	0.520	ERR
180	0.505	0.524	ERR
181	0.767	0.542	ERR
182	0.367	0.533	ERR
183	0.972	0.594	ERR
184	0.449	0.597	ERR
185	0.447	0.591	ERR
186	0.585	0.601	ERR
187	1.350	0.633	OK
188	0.528	0.637	ERR
189	0.585	0.656	ERR
190	0.470	0.652	ERR
191	0.942	0.670	ERR
192	0.401	0.673	ERR
193	1.079	0.684	ERR
194	0.367	0.675	ERR
195	0.897	0.720	ERR
196	0.918	0.754	ERR
197	0.736	0.692	ERR
198	1.172	0.757	ERR
199	0.469	0.745	ERR
200	0.802	0.778	ERR
201	0.943	0.778	ERR
202	0.448	0.783	ERR
203	0.529	0.728	ERR
204	0.900	0.781	ERR
205	0.832	0.775	ERR
206	0.942	0.777	ERR
207	1.011	0.805	ERR
208	0.448	0.732	ERR
209	0.898	0.775	ERR
210	0.944	0.789	ERR
211	0.600	0.755	ERR
