ya esta creado!
#req	time (sec)	avg. time (sec)	mapping
0	0.605	0.000	OK
1	1.349	0.000	OK
2	0.694	0.000	OK
3	1.880	0.000	OK
4	0.166	0.000	OK
5	0.126	0.000	OK
6	0.737	0.000	OK
7	0.151	0.000	OK
8	0.756	0.000	OK
9	0.141	0.000	OK
10	0.093	0.609	OK
11	0.821	0.557	OK
12	1.170	0.604	OK
13	0.607	0.477	OK
14	0.449	0.505	OK
15	1.185	0.611	OK
16	0.517	0.589	OK
17	1.347	0.709	OK
18	0.459	0.679	OK
19	0.819	0.747	OK
20	0.631	0.801	OK
21	0.521	0.771	OK
22	0.490	0.703	OK
23	0.142	0.656	OK
24	1.022	0.713	OK
25	0.928	0.688	OK
26	0.150	0.651	OK
27	0.475	0.564	OK
28	0.122	0.530	OK
29	0.131	0.461	OK
30	0.189	0.417	OK
31	0.489	0.414	OK
32	0.659	0.431	OK
33	1.152	0.532	OK
34	1.654	0.595	OK
35	0.154	0.517	OK
36	0.400	0.542	OK
37	1.430	0.638	OK
38	1.496	0.775	OK
39	0.809	0.843	OK
40	0.127	0.837	OK
41	0.501	0.838	OK
42	1.479	0.920	OK
43	1.052	0.910	OK
44	0.603	0.805	OK
45	0.934	0.883	OK
46	0.142	0.857	OK
47	0.127	0.727	OK
48	0.128	0.590	OK
49	1.105	0.620	OK
50	0.382	0.645	OK
51	0.193	0.615	OK
52	1.519	0.619	OK
53	0.931	0.606	OK
54	0.173	0.563	OK
55	0.494	0.519	OK
56	0.157	0.521	OK
57	0.765	0.585	OK
58	1.495	0.721	OK
59	0.526	0.664	OK
60	0.835	0.709	OK
61	0.597	0.749	OK
62	0.128	0.610	OK
63	0.328	0.550	OK
64	0.109	0.544	OK
65	1.310	0.625	OK
66	0.511	0.661	OK
67	0.939	0.678	OK
68	0.128	0.541	OK
69	1.019	0.590	OK
70	2.110	0.718	OK
71	0.577	0.716	OK
72	0.404	0.744	OK
73	0.134	0.724	OK
74	1.704	0.884	OK
75	0.177	0.770	OK
76	1.301	0.849	OK
77	0.617	0.817	ERR
78	0.514	0.856	OK
79	0.156	0.769	OK
80	1.691	0.728	OK
81	0.226	0.692	OK
82	0.146	0.667	OK
83	1.183	0.772	OK
84	0.199	0.621	OK
85	0.479	0.651	OK
86	1.303	0.651	OK
87	0.829	0.673	OK
88	1.052	0.726	OK
89	0.171	0.728	OK
90	0.512	0.610	OK
91	1.347	0.722	OK
92	0.490	0.757	OK
93	0.382	0.676	OK
94	0.120	0.669	OK
95	0.490	0.670	OK
96	1.195	0.659	OK
97	0.991	0.675	OK
98	0.446	0.615	OK
99	0.712	0.669	OK
100	1.422	0.760	OK
101	0.623	0.687	OK
102	1.461	0.784	OK
103	1.109	0.857	OK
104	0.993	0.944	OK
105	0.869	0.982	OK
106	1.256	0.988	OK
107	1.177	1.007	ERR
108	0.081	0.970	OK
109	0.909	0.990	OK
110	1.218	0.970	OK
111	0.613	0.969	OK
112	1.407	0.963	OK
113	2.692	1.122	OK
114	0.164	1.039	OK
115	0.441	0.996	OK
116	0.495	0.920	OK
