ya esta creado!
#req	time (sec)	avg. time (sec)	mapping
0	0.606	0.000	ERR
1	0.605	0.000	ERR
2	0.794	0.000	ERR
3	0.893	0.000	ERR
4	0.666	0.000	ERR
5	0.529	0.000	ERR
6	0.794	0.000	ERR
7	0.662	0.000	ERR
8	0.790	0.000	ERR
9	1.199	0.000	ERR
10	0.579	0.751	ERR
11	0.637	0.754	ERR
12	0.890	0.764	ERR
13	0.698	0.744	ERR
14	0.528	0.731	ERR
15	0.789	0.757	ERR
16	0.578	0.735	ERR
17	0.891	0.758	ERR
18	0.661	0.745	ERR
19	0.605	0.686	ERR
20	0.657	0.694	ERR
21	0.582	0.688	ERR
22	0.576	0.657	ERR
23	0.670	0.654	ERR
24	0.792	0.680	ERR
25	0.605	0.662	ERR
26	0.724	0.676	ERR
27	0.725	0.660	ERR
28	0.663	0.660	ERR
29	0.605	0.660	ERR
30	0.775	0.672	ERR
31	0.754	0.689	ERR
32	1.416	0.773	ERR
33	0.891	0.795	ERR
34	0.657	0.782	ERR
35	0.774	0.799	ERR
36	0.657	0.792	ERR
37	0.658	0.785	ERR
38	0.694	0.788	ERR
39	1.040	0.832	ERR
40	0.528	0.807	ERR
41	1.254	0.857	ERR
42	0.695	0.785	ERR
43	0.700	0.766	ERR
44	0.695	0.770	ERR
45	0.754	0.768	ERR
46	0.658	0.768	ERR
47	0.713	0.773	ERR
48	0.698	0.774	ERR
49	0.890	0.759	ERR
50	0.527	0.759	ERR
51	0.670	0.700	ERR
52	0.577	0.688	ERR
53	0.670	0.685	ERR
54	0.698	0.686	ERR
55	0.576	0.668	ERR
56	0.636	0.666	ERR
57	0.657	0.660	ERR
58	0.662	0.656	ERR
59	0.605	0.628	ERR
60	0.890	0.664	ERR
61	0.669	0.664	ERR
62	1.592	0.765	ERR
63	0.577	0.756	ERR
64	0.664	0.753	ERR
65	0.699	0.765	ERR
66	0.724	0.774	ERR
67	0.697	0.778	ERR
68	0.755	0.787	ERR
69	0.669	0.794	ERR
70	0.605	0.765	ERR
71	1.465	0.845	ERR
72	0.636	0.749	ERR
73	0.582	0.750	ERR
74	0.793	0.763	ERR
75	0.597	0.752	ERR
76	0.670	0.747	ERR
77	0.890	0.766	ERR
78	0.697	0.760	ERR
79	0.657	0.759	ERR
80	1.392	0.838	ERR
81	0.755	0.767	ERR
82	0.579	0.761	ERR
83	0.792	0.782	ERR
84	0.755	0.778	ERR
85	0.698	0.788	ERR
86	0.661	0.788	ERR
87	1.221	0.821	ERR
88	1.305	0.881	ERR
89	0.788	0.894	ERR
90	0.577	0.813	ERR
91	1.374	0.875	ERR
92	0.528	0.870	ERR
93	0.577	0.848	ERR
94	0.527	0.826	ERR
95	1.052	0.861	ERR
96	0.657	0.861	ERR
97	0.582	0.797	ERR
98	1.488	0.815	ERR
99	0.577	0.794	ERR
100	1.821	0.918	ERR
101	0.663	0.847	ERR
102	0.670	0.861	ERR
103	1.316	0.935	ERR
104	0.636	0.946	ERR
105	1.101	0.951	ERR
106	0.578	0.943	ERR
107	0.890	0.974	ERR
108	0.527	0.878	ERR
109	0.662	0.886	ERR
110	0.793	0.784	ERR
111	0.540	0.771	ERR
112	0.527	0.757	ERR
113	1.377	0.763	ERR
114	0.637	0.763	ERR
115	0.698	0.723	ERR
116	0.755	0.741	ERR
117	1.217	0.773	ERR
118	0.578	0.778	ERR
119	0.577	0.770	ERR
120	0.605	0.751	ERR
121	0.698	0.767	ERR
122	0.789	0.793	ERR
123	0.576	0.713	ERR
124	0.724	0.722	ERR
125	0.578	0.710	ERR
126	0.662	0.700	ERR
127	0.528	0.632	ERR
128	0.665	0.640	ERR
129	0.754	0.658	ERR
130	1.140	0.711	ERR
131	0.657	0.707	ERR
132	0.774	0.706	ERR
133	0.679	0.716	ERR
134	0.562	0.700	ERR
135	0.644	0.706	ERR
136	0.566	0.697	ERR
137	1.005	0.745	ERR
138	0.705	0.749	ERR
139	1.246	0.798	OK
140	0.639	0.748	ERR
141	0.674	0.749	ERR
142	0.776	0.750	ERR
143	0.650	0.747	ERR
144	1.268	0.817	ERR
145	1.012	0.854	ERR
146	0.618	0.859	ERR
147	0.511	0.810	ERR
148	0.513	0.791	ERR
149	1.026	0.769	ERR
150	0.693	0.774	ERR
151	1.290	0.836	ERR
152	0.732	0.831	ERR
153	0.678	0.834	ERR
154	0.734	0.781	ERR
155	0.564	0.736	ERR
156	0.582	0.732	ERR
157	0.577	0.739	ERR
158	0.793	0.767	ERR
159	0.577	0.722	ERR
160	0.657	0.718	ERR
161	0.697	0.659	ERR
162	0.574	0.643	ERR
163	0.650	0.640	ERR
164	0.645	0.632	ERR
165	1.157	0.691	ERR
166	0.733	0.706	ERR
167	1.013	0.750	ERR
168	0.518	0.722	ERR
169	0.644	0.729	ERR
170	0.679	0.731	ERR
171	0.884	0.750	ERR
172	0.669	0.759	ERR
173	0.527	0.747	ERR
174	0.582	0.740	ERR
175	0.754	0.700	ERR
176	0.722	0.699	ERR
177	0.694	0.667	ERR
178	0.723	0.688	ERR
179	0.582	0.682	ERR
180	0.754	0.689	ERR
181	1.131	0.714	ERR
182	0.527	0.700	ERR
183	0.723	0.719	ERR
184	0.661	0.727	ERR
185	0.657	0.717	ERR
186	0.891	0.734	ERR
187	0.755	0.740	ERR
188	0.794	0.747	ERR
189	0.891	0.778	ERR
190	0.699	0.773	ERR
191	0.697	0.729	ERR
192	0.582	0.735	ERR
193	0.788	0.741	ERR
194	1.019	0.777	ERR
195	1.290	0.840	ERR
196	1.170	0.868	ERR
197	0.513	0.844	ERR
198	0.865	0.851	ERR
199	0.674	0.830	ERR
200	0.568	0.816	ERR
201	0.684	0.815	ERR
202	0.661	0.823	ERR
203	0.794	0.824	ERR
204	1.280	0.850	ERR
205	0.590	0.780	ERR
206	0.676	0.731	ERR
207	0.736	0.753	ERR
