ya esta creado!
#req	time (sec)	avg. time (sec)	mapping
0	0.587	0.000	ERR
1	0.585	0.000	ERR
2	0.774	0.000	ERR
3	0.870	0.000	ERR
4	0.645	0.000	ERR
5	0.513	0.000	ERR
6	0.773	0.000	ERR
7	0.642	0.000	ERR
8	0.768	0.000	ERR
9	1.281	0.000	ERR
10	0.563	0.742	ERR
11	0.619	0.745	ERR
12	0.862	0.754	ERR
13	0.674	0.734	ERR
14	0.512	0.721	ERR
15	0.767	0.746	ERR
16	0.563	0.725	ERR
17	0.865	0.748	ERR
18	0.641	0.735	ERR
19	0.589	0.666	ERR
20	0.659	0.675	ERR
21	0.584	0.672	ERR
22	0.578	0.643	ERR
23	0.671	0.643	ERR
24	0.796	0.671	ERR
25	0.606	0.655	ERR
26	0.723	0.671	ERR
27	0.725	0.657	ERR
28	0.665	0.660	ERR
29	0.606	0.661	ERR
30	1.509	0.746	ERR
31	0.733	0.761	ERR
32	0.766	0.780	ERR
33	0.864	0.799	ERR
34	0.659	0.786	ERR
35	0.754	0.801	ERR
36	0.675	0.796	ERR
37	0.652	0.788	ERR
38	0.673	0.789	ERR
39	0.511	0.780	ERR
40	0.511	0.680	ERR
41	0.700	0.677	ERR
42	0.673	0.667	ERR
43	0.677	0.649	ERR
44	0.673	0.650	ERR
45	0.732	0.648	ERR
46	0.639	0.644	ERR
47	0.673	0.646	ERR
48	0.673	0.646	ERR
49	0.863	0.682	ERR
50	0.513	0.682	ERR
51	0.648	0.676	ERR
52	0.560	0.665	ERR
53	0.649	0.662	ERR
54	0.673	0.662	ERR
55	0.560	0.645	ERR
56	0.617	0.643	ERR
57	0.638	0.639	ERR
58	0.641	0.636	ERR
59	0.585	0.608	ERR
60	0.862	0.643	ERR
61	0.650	0.643	ERR
62	0.732	0.661	ERR
63	0.560	0.652	ERR
64	0.644	0.649	ERR
65	0.676	0.660	ERR
66	0.700	0.669	ERR
67	0.675	0.673	ERR
68	0.734	0.682	ERR
69	0.649	0.688	ERR
70	0.585	0.661	ERR
71	0.643	0.660	ERR
72	0.617	0.648	ERR
73	0.566	0.649	ERR
74	0.772	0.662	ERR
75	0.565	0.651	ERR
76	0.649	0.646	ERR
77	0.863	0.664	ERR
78	0.674	0.658	ERR
79	0.638	0.657	ERR
80	0.764	0.675	ERR
81	0.732	0.684	ERR
82	0.562	0.679	ERR
83	0.771	0.699	ERR
84	0.732	0.695	ERR
85	0.672	0.706	ERR
86	0.642	0.705	ERR
87	0.674	0.686	ERR
88	0.648	0.684	ERR
89	0.764	0.696	ERR
90	0.561	0.676	ERR
91	0.677	0.670	ERR
92	0.512	0.665	ERR
93	0.560	0.644	ERR
94	0.512	0.622	ERR
95	0.511	0.606	ERR
96	0.639	0.606	ERR
97	0.564	0.595	ERR
98	0.732	0.603	ERR
99	0.560	0.583	ERR
100	0.639	0.591	ERR
101	0.646	0.587	ERR
102	0.648	0.601	ERR
103	0.731	0.618	ERR
104	0.620	0.629	ERR
105	0.565	0.634	ERR
106	0.560	0.626	ERR
107	0.863	0.656	ERR
108	0.512	0.634	ERR
109	0.641	0.642	ERR
110	0.771	0.656	ERR
111	0.522	0.643	ERR
112	0.512	0.630	ERR
113	0.773	0.634	ERR
114	0.618	0.634	ERR
115	0.675	0.645	ERR
116	0.732	0.662	ERR
117	0.674	0.643	ERR
118	0.560	0.648	ERR
119	0.560	0.640	ERR
120	0.585	0.621	ERR
121	0.676	0.636	ERR
122	0.765	0.662	ERR
123	0.560	0.641	ERR
124	0.699	0.649	ERR
125	0.560	0.637	ERR
126	0.641	0.628	ERR
127	0.511	0.612	ERR
128	0.644	0.620	ERR
129	0.734	0.638	ERR
130	0.641	0.643	ERR
131	0.639	0.639	ERR
132	0.770	0.640	ERR
133	0.676	0.652	ERR
134	0.562	0.638	ERR
135	0.641	0.646	ERR
136	0.563	0.638	ERR
137	1.014	0.688	ERR
138	0.700	0.694	ERR
139	0.511	0.672	ERR
140	0.639	0.672	ERR
141	0.673	0.675	ERR
142	0.771	0.675	ERR
143	0.648	0.672	ERR
144	0.732	0.689	ERR
145	0.511	0.676	ERR
146	0.618	0.682	ERR
147	0.522	0.633	ERR
148	0.528	0.615	ERR
149	0.540	0.618	ERR
150	0.694	0.624	ERR
151	0.666	0.623	ERR
152	0.755	0.621	ERR
153	0.699	0.627	ERR
154	0.756	0.629	ERR
155	0.581	0.636	ERR
156	0.583	0.633	ERR
157	0.578	0.638	ERR
158	0.795	0.665	ERR
159	0.578	0.669	ERR
160	0.659	0.665	ERR
161	0.696	0.668	ERR
162	0.582	0.651	ERR
163	0.670	0.648	ERR
164	0.664	0.639	ERR
165	0.695	0.650	ERR
166	0.771	0.669	ERR
167	0.511	0.662	ERR
168	0.510	0.634	ERR
169	0.642	0.640	ERR
170	0.674	0.641	ERR
171	0.862	0.658	ERR
172	0.648	0.665	ERR
173	0.511	0.649	ERR
174	0.564	0.639	ERR
175	0.733	0.643	ERR
176	0.699	0.636	ERR
177	0.673	0.652	ERR
178	0.700	0.671	ERR
179	0.564	0.663	ERR
180	0.731	0.669	ERR
181	0.511	0.633	ERR
182	0.511	0.620	ERR
183	0.700	0.639	ERR
184	0.640	0.646	ERR
185	0.639	0.637	ERR
186	0.864	0.653	ERR
187	0.735	0.660	ERR
188	0.769	0.666	ERR
189	0.863	0.696	ERR
190	0.676	0.691	ERR
191	0.676	0.707	ERR
192	0.563	0.712	ERR
193	0.766	0.719	ERR
194	0.511	0.706	ERR
195	0.642	0.706	ERR
196	0.638	0.684	ERR
197	0.512	0.661	ERR
198	0.861	0.671	ERR
199	0.674	0.652	ERR
200	0.563	0.640	ERR
201	0.676	0.641	ERR
202	0.641	0.648	ERR
203	0.771	0.649	ERR
204	0.643	0.662	ERR
205	0.586	0.657	ERR
206	0.672	0.660	ERR
207	0.732	0.682	ERR
208	0.640	0.660	ERR
209	0.640	0.657	ERR
210	0.675	0.668	ERR
211	0.864	0.687	ERR
212	0.676	0.690	ERR
213	0.733	0.686	ERR
214	0.511	0.673	ERR
215	0.512	0.666	ERR
216	0.731	0.671	ERR
217	0.771	0.675	ERR
218	0.617	0.673	ERR
219	0.587	0.668	ERR
220	0.619	0.662	ERR
221	0.512	0.627	ERR
222	0.512	0.610	ERR
223	0.640	0.601	ERR
224	0.732	0.623	ERR
225	0.563	0.628	ERR
226	0.862	0.641	ERR
227	0.511	0.615	ERR
228	0.617	0.616	ERR
229	0.641	0.621	ERR
230	0.564	0.615	ERR
231	0.766	0.641	ERR
232	0.673	0.657	ERR
233	0.650	0.658	ERR
234	0.559	0.641	ERR
235	0.733	0.658	ERR
236	0.564	0.628	ERR
237	0.677	0.645	ERR
238	0.676	0.650	ERR
239	0.567	0.643	ERR
240	0.673	0.654	ERR
241	0.563	0.633	ERR
242	0.731	0.639	ERR
243	0.511	0.625	ERR
244	0.732	0.643	ERR
245	0.866	0.656	ERR
246	0.511	0.651	ERR
247	0.674	0.650	ERR
248	0.744	0.657	ERR
249	0.676	0.668	ERR
250	0.673	0.668	ERR
251	0.586	0.670	ERR
252	0.672	0.665	ERR
253	0.732	0.687	ERR
254	0.672	0.681	ERR
255	0.512	0.645	ERR
256	0.731	0.667	ERR
257	0.587	0.659	ERR
258	0.672	0.651	ERR
259	0.618	0.645	ERR
260	0.574	0.636	ERR
261	0.562	0.633	ERR
262	0.732	0.639	ERR
263	0.764	0.642	ERR
264	0.510	0.626	ERR
265	0.511	0.626	ERR
266	0.768	0.630	ERR
267	0.560	0.627	ERR
268	0.645	0.624	ERR
269	0.617	0.624	ERR
270	0.655	0.632	ERR
271	0.731	0.649	ERR
272	0.563	0.632	ERR
273	0.651	0.621	ERR
274	0.866	0.657	ERR
275	0.767	0.682	ERR
276	0.767	0.682	ERR
277	0.775	0.704	ERR
278	0.566	0.696	ERR
279	0.768	0.711	ERR
280	0.632	0.709	ERR
281	0.767	0.712	ERR
282	0.647	0.721	ERR
283	1.282	0.784	ERR
284	0.651	0.762	ERR
285	0.734	0.759	ERR
286	0.868	0.769	ERR
287	0.670	0.759	ERR
288	0.748	0.777	ERR
289	0.643	0.764	ERR
290	0.640	0.765	ERR
291	0.642	0.752	ERR
292	0.616	0.749	ERR
293	0.640	0.685	ERR
294	0.675	0.688	ERR
295	0.763	0.690	ERR
296	0.617	0.665	ERR
297	0.585	0.657	ERR
298	0.638	0.646	ERR
299	0.647	0.646	ERR
300	0.561	0.638	ERR
301	0.647	0.639	ERR
302	0.672	0.645	ERR
303	0.731	0.654	ERR
304	0.699	0.656	ERR
305	0.510	0.631	ERR
306	0.640	0.633	ERR
307	0.675	0.642	ERR
308	0.672	0.646	ERR
309	0.511	0.632	ERR
310	0.642	0.640	ERR
311	0.677	0.643	ERR
312	0.863	0.662	ERR
313	0.765	0.665	ERR
314	0.764	0.672	ERR
315	0.649	0.686	ERR
316	0.639	0.686	ERR
317	0.563	0.675	ERR
318	0.562	0.664	ERR
319	0.676	0.680	ERR
320	0.700	0.686	ERR
321	0.699	0.688	ERR
322	0.673	0.669	ERR
323	0.618	0.654	ERR
324	0.674	0.645	ERR
325	0.510	0.631	ERR
326	0.648	0.632	ERR
327	0.862	0.662	ERR
328	0.561	0.662	ERR
329	0.564	0.651	ERR
330	0.643	0.645	ERR
331	0.672	0.642	ERR
332	0.674	0.643	ERR
333	0.639	0.645	ERR
334	0.585	0.636	ERR
335	0.733	0.658	ERR
336	0.644	0.658	ERR
337	0.512	0.623	ERR
338	0.673	0.634	ERR
339	0.771	0.655	ERR
340	0.673	0.658	ERR
341	0.863	0.677	ERR
342	0.617	0.671	ERR
343	0.861	0.693	ERR
344	0.673	0.702	ERR
345	0.617	0.690	ERR
346	0.771	0.703	ERR
347	0.563	0.708	ERR
348	0.699	0.711	ERR
349	0.648	0.699	ERR
350	0.639	0.695	ERR
351	0.672	0.676	ERR
352	0.511	0.665	ERR
353	0.511	0.630	ERR
354	0.733	0.636	ERR
355	0.763	0.651	ERR
356	0.648	0.639	ERR
357	0.770	0.660	ERR
358	0.648	0.654	ERR
359	0.751	0.665	ERR
360	0.617	0.662	ERR
361	0.559	0.651	ERR
362	1.280	0.728	ERR
363	0.640	0.741	ERR
364	0.564	0.724	ERR
365	0.510	0.699	ERR
366	0.617	0.696	ERR
367	0.510	0.670	ERR
368	0.861	0.691	ERR
369	0.559	0.672	ERR
370	0.648	0.675	ERR
371	0.561	0.675	ERR
372	0.585	0.606	ERR
373	0.510	0.593	ERR
374	0.770	0.613	ERR
375	0.731	0.635	ERR
376	0.585	0.632	ERR
377	0.770	0.658	ERR
378	0.563	0.628	ERR
379	0.673	0.639	ERR
380	0.673	0.642	ERR
381	0.559	0.642	ERR
382	0.769	0.660	ERR
383	0.645	0.674	ERR
384	0.673	0.664	ERR
385	0.641	0.655	ERR
386	0.640	0.661	ERR
387	0.673	0.651	ERR
388	0.586	0.653	ERR
389	0.732	0.659	ERR
390	0.511	0.643	ERR
391	0.643	0.651	ERR
392	0.699	0.644	ERR
393	0.673	0.647	ERR
394	0.675	0.647	ERR
395	0.586	0.642	ERR
396	0.564	0.634	ERR
397	0.770	0.644	ERR
398	0.731	0.658	ERR
399	0.644	0.650	ERR

---- Final results ----
400 NS requests
400 failed requests
0 success requests
0 improved requests
265.418 ellapsed time
