ya esta creado!
#req	time (sec)	avg. time (sec)	mapping
0	0.415	0.000	ERR
1	0.412	0.000	ERR
2	0.526	0.000	ERR
3	0.583	0.000	ERR
4	0.449	0.000	ERR
5	0.366	0.000	ERR
6	0.527	0.000	ERR
7	0.446	0.000	ERR
8	0.523	0.000	ERR
9	0.894	0.000	ERR
10	0.397	0.513	ERR
11	0.431	0.514	ERR
12	0.583	0.520	ERR
13	0.470	0.509	ERR
14	0.365	0.500	ERR
15	0.524	0.516	ERR
16	0.398	0.503	ERR
17	0.585	0.517	ERR
18	0.446	0.509	ERR
19	0.413	0.461	ERR
20	0.445	0.466	ERR
21	0.400	0.463	ERR
22	0.397	0.444	ERR
23	0.452	0.443	ERR
24	0.528	0.459	ERR
25	0.413	0.448	ERR
26	0.483	0.456	ERR
27	0.484	0.446	ERR
28	0.449	0.446	ERR
29	0.413	0.446	ERR
30	0.523	0.454	ERR
31	0.506	0.465	ERR
32	1.051	0.530	ERR
33	0.583	0.543	ERR
34	0.445	0.535	ERR
35	0.524	0.546	ERR
36	0.445	0.542	ERR
37	0.445	0.538	ERR
38	0.467	0.540	ERR
39	0.735	0.572	ERR
40	0.366	0.557	ERR
41	0.969	0.603	ERR
42	0.467	0.545	ERR
43	0.470	0.533	ERR
44	0.467	0.536	ERR
45	0.503	0.533	ERR
46	0.445	0.533	ERR
47	0.486	0.538	ERR
48	0.468	0.538	ERR
49	0.585	0.523	ERR
50	0.366	0.523	ERR
51	0.452	0.471	ERR
52	0.397	0.464	ERR
53	0.452	0.462	ERR
54	0.469	0.462	ERR
55	0.396	0.452	ERR
56	0.431	0.450	ERR
57	0.445	0.446	ERR
58	0.446	0.444	ERR
59	0.413	0.427	ERR
60	0.583	0.449	ERR
61	0.452	0.448	ERR
62	1.088	0.518	ERR
63	0.396	0.512	ERR
64	0.448	0.510	ERR
65	0.469	0.517	ERR
66	0.484	0.523	ERR
67	0.469	0.525	ERR
68	0.503	0.531	ERR
69	0.451	0.534	ERR
70	0.413	0.517	ERR
71	1.026	0.575	ERR
72	0.431	0.509	ERR
73	0.399	0.509	ERR
74	0.526	0.517	ERR
75	0.415	0.512	ERR
76	0.452	0.509	ERR
77	0.584	0.520	ERR
78	0.469	0.517	ERR
79	0.446	0.516	ERR
80	1.079	0.583	ERR
81	0.502	0.530	ERR
82	0.398	0.527	ERR
83	0.527	0.540	ERR
84	0.504	0.538	ERR
85	0.469	0.543	ERR
86	0.446	0.543	ERR
87	0.961	0.580	ERR
88	0.904	0.624	ERR
89	0.524	0.632	ERR
90	0.396	0.563	ERR
91	0.940	0.607	ERR
92	0.367	0.604	ERR
93	0.396	0.591	ERR
94	0.366	0.577	ERR
95	0.752	0.605	ERR
96	0.446	0.605	ERR
97	0.400	0.549	ERR
98	1.006	0.559	ERR
99	0.396	0.546	ERR
100	0.911	0.598	ERR
101	0.449	0.549	ERR
102	0.451	0.557	ERR
103	1.009	0.619	ERR
104	0.432	0.625	ERR
105	0.801	0.630	ERR
106	0.396	0.625	ERR
107	0.583	0.643	ERR
108	0.366	0.579	ERR
109	0.446	0.584	ERR
110	0.526	0.546	ERR
111	0.379	0.539	ERR
112	0.366	0.530	ERR
113	1.055	0.535	ERR
114	0.431	0.535	ERR
115	0.469	0.502	ERR
116	0.503	0.513	ERR
117	0.936	0.548	ERR
118	0.396	0.551	ERR
119	0.395	0.546	ERR
120	0.414	0.535	ERR
121	0.469	0.544	ERR
122	0.523	0.559	ERR
123	0.396	0.493	ERR
124	0.484	0.499	ERR
125	0.397	0.491	ERR
126	0.447	0.486	ERR
127	0.366	0.429	ERR
128	0.448	0.434	ERR
129	0.502	0.445	ERR
130	0.894	0.493	ERR
131	0.445	0.490	ERR
132	0.527	0.491	ERR
133	0.470	0.498	ERR
134	0.397	0.489	ERR
135	0.446	0.494	ERR
136	0.401	0.490	ERR
137	0.735	0.526	ERR
138	0.484	0.530	ERR
139	1.012	0.581	OK
140	0.450	0.537	ERR
141	0.472	0.539	ERR
142	0.532	0.540	ERR
143	0.456	0.538	ERR
144	1.020	0.601	ERR
145	0.741	0.630	ERR
146	0.436	0.634	ERR
147	0.370	0.597	ERR
148	0.369	0.586	ERR
149	0.754	0.560	ERR
150	0.471	0.562	ERR
151	0.908	0.606	ERR
152	0.509	0.604	ERR
153	0.474	0.605	ERR
154	0.507	0.554	ERR
155	0.402	0.520	ERR
156	0.405	0.517	ERR
157	0.400	0.520	ERR
158	0.533	0.536	ERR
159	0.399	0.501	ERR
160	0.449	0.499	ERR
161	0.474	0.455	ERR
162	0.404	0.445	ERR
163	0.456	0.443	ERR
164	0.453	0.437	ERR
165	0.944	0.492	ERR
166	0.508	0.502	ERR
167	0.742	0.536	ERR
168	0.370	0.520	ERR
169	0.451	0.525	ERR
170	0.474	0.527	ERR
171	0.590	0.539	ERR
172	0.456	0.544	ERR
173	0.370	0.536	ERR
174	0.404	0.531	ERR
175	0.508	0.487	ERR
176	0.490	0.485	ERR
177	0.472	0.458	ERR
178	0.488	0.470	ERR
179	0.404	0.466	ERR
180	0.509	0.469	ERR
181	0.811	0.491	ERR
182	0.369	0.482	ERR
183	0.489	0.494	ERR
184	0.450	0.499	ERR
185	0.449	0.493	ERR
186	0.590	0.503	ERR
187	0.508	0.507	ERR
188	0.533	0.511	ERR
189	0.591	0.530	ERR
190	0.474	0.526	ERR
191	0.474	0.493	ERR
192	0.404	0.496	ERR
193	0.572	0.504	ERR
194	0.743	0.534	ERR
195	0.880	0.577	ERR
196	0.894	0.607	ERR
197	0.363	0.593	ERR
198	0.574	0.597	ERR
199	0.458	0.584	ERR
200	0.395	0.576	ERR
201	0.461	0.574	ERR
202	0.441	0.578	ERR
203	0.517	0.573	ERR
204	0.886	0.587	ERR
205	0.406	0.540	ERR
206	0.467	0.497	ERR
207	0.492	0.510	ERR
208	0.435	0.496	ERR
209	0.872	0.537	ERR
210	0.461	0.544	ERR
211	0.569	0.555	ERR
212	0.458	0.556	ERR
213	0.492	0.554	ERR
214	0.357	0.501	ERR
215	0.358	0.496	ERR
216	0.491	0.498	ERR
217	0.514	0.501	ERR
218	0.863	0.543	ERR
219	0.417	0.498	ERR
220	0.434	0.495	ERR
221	0.381	0.476	ERR
222	0.745	0.505	ERR
223	0.872	0.543	ERR
224	0.981	0.606	ERR
225	0.391	0.609	ERR
226	0.587	0.619	ERR
227	0.742	0.641	ERR
228	0.436	0.599	ERR
229	0.450	0.602	ERR
230	0.403	0.599	ERR
231	0.528	0.613	ERR
232	0.469	0.586	ERR
233	0.462	0.545	ERR
234	0.422	0.489	ERR
235	0.490	0.499	ERR
236	0.390	0.479	ERR
237	0.457	0.451	ERR
238	0.457	0.453	ERR
239	0.391	0.447	ERR
240	0.458	0.452	ERR
241	0.389	0.438	ERR
242	0.532	0.445	ERR
243	0.358	0.434	ERR
244	0.534	0.446	ERR
245	0.568	0.453	ERR
246	0.356	0.450	ERR
247	0.457	0.450	ERR
248	0.501	0.454	ERR
249	0.474	0.463	ERR
250	0.474	0.464	ERR
251	0.417	0.467	ERR
252	0.471	0.461	ERR
253	0.507	0.476	ERR
254	0.470	0.469	ERR
255	0.372	0.450	ERR
256	0.507	0.465	ERR
257	0.418	0.461	ERR
258	0.472	0.458	ERR
259	0.435	0.454	ERR
260	0.414	0.448	ERR
261	0.400	0.447	ERR
262	1.023	0.502	ERR
263	0.529	0.504	ERR
264	0.741	0.531	ERR
265	0.739	0.568	ERR
266	1.063	0.623	ERR
267	0.399	0.621	ERR
268	0.450	0.619	ERR
269	0.436	0.619	ERR
270	0.466	0.625	ERR
271	0.508	0.635	ERR
272	0.399	0.573	ERR
273	0.456	0.566	ERR
274	0.588	0.550	ERR
275	0.528	0.529	ERR
276	0.527	0.476	ERR
277	0.532	0.489	ERR
278	0.404	0.484	ERR
279	0.528	0.494	ERR
280	0.449	0.492	ERR
281	0.513	0.492	ERR
282	0.438	0.496	ERR
283	0.945	0.545	ERR
284	0.462	0.533	ERR
285	0.491	0.529	ERR
286	0.569	0.533	ERR
287	0.441	0.524	ERR
288	1.012	0.585	ERR
289	0.439	0.576	ERR
290	0.930	0.624	ERR
291	0.448	0.618	ERR
292	0.434	0.617	ERR
293	0.450	0.568	ERR
294	0.473	0.569	ERR
295	0.556	0.575	ERR
296	0.419	0.560	ERR
297	0.806	0.597	ERR
298	0.433	0.539	ERR
299	0.440	0.539	ERR
300	0.386	0.485	ERR
301	0.442	0.484	ERR
302	0.470	0.488	ERR
303	0.508	0.493	ERR
304	0.487	0.495	ERR
305	0.370	0.476	ERR
306	0.450	0.479	ERR
307	0.475	0.446	ERR
308	0.472	0.450	ERR
309	0.368	0.443	ERR
310	0.470	0.451	ERR
311	0.472	0.454	ERR
312	0.587	0.466	ERR
313	0.526	0.468	ERR
314	0.526	0.472	ERR
315	0.455	0.480	ERR
316	0.447	0.480	ERR
317	0.808	0.513	ERR
318	0.399	0.506	ERR
319	0.472	0.516	ERR
320	0.486	0.518	ERR
321	0.487	0.519	ERR
322	0.472	0.508	ERR
323	0.433	0.498	ERR
324	0.940	0.540	ERR
325	0.369	0.531	ERR
326	0.936	0.580	ERR
327	0.590	0.558	ERR
328	0.401	0.558	ERR
329	0.404	0.552	ERR
330	0.907	0.594	ERR
331	0.472	0.592	ERR
332	0.941	0.639	ERR
333	0.448	0.641	ERR
334	0.416	0.588	ERR
335	0.539	0.605	ERR
336	0.437	0.556	ERR
337	0.357	0.532	ERR
338	0.457	0.538	ERR
339	0.514	0.549	ERR
340	0.456	0.504	ERR
341	0.568	0.513	ERR
342	0.421	0.461	ERR
343	0.568	0.473	ERR
344	0.457	0.478	ERR
345	0.420	0.466	ERR
346	0.513	0.473	ERR
347	0.390	0.477	ERR
348	0.472	0.478	ERR
349	0.441	0.471	ERR
350	0.434	0.468	ERR
351	0.456	0.457	ERR
352	0.359	0.451	ERR
353	0.358	0.430	ERR
354	0.981	0.482	ERR
355	0.512	0.492	ERR
356	0.441	0.484	ERR
357	0.514	0.497	ERR
358	0.440	0.494	ERR
359	0.538	0.503	ERR
360	0.421	0.502	ERR
361	0.386	0.495	ERR
362	0.452	0.504	ERR
363	0.434	0.512	ERR
364	0.390	0.453	ERR
365	0.716	0.473	ERR
366	0.421	0.471	ERR
367	0.357	0.456	ERR
368	0.568	0.468	ERR
369	0.385	0.453	ERR
370	0.441	0.455	ERR
371	0.387	0.455	ERR
372	0.403	0.450	ERR
373	0.631	0.470	ERR
374	0.514	0.482	ERR
375	0.511	0.462	ERR
376	0.403	0.460	ERR
377	0.514	0.476	ERR
378	0.390	0.458	ERR
379	0.911	0.510	ERR
380	0.457	0.512	ERR
381	0.386	0.512	ERR
382	0.513	0.523	ERR
383	0.437	0.504	ERR
384	0.475	0.500	ERR
385	0.435	0.492	ERR
386	0.973	0.549	ERR
387	0.463	0.544	ERR
388	0.414	0.547	ERR
389	0.506	0.506	ERR
390	0.369	0.497	ERR
391	0.453	0.504	ERR
392	0.488	0.501	ERR
393	0.472	0.505	ERR
394	0.473	0.505	ERR
395	0.432	0.504	ERR
396	0.403	0.447	ERR
397	1.063	0.507	ERR
398	0.507	0.517	ERR
399	1.030	0.569	ERR

---- Final results ----
400 NS requests
399 failed requests
1 success requests
0 improved requests
207.937 ellapsed time
