ya esta creado!
#req	time (sec)	avg. time (sec)	mapping
0	0.580	0.000	OK
1	1.322	0.000	OK
2	1.223	0.000	OK
3	1.853	0.000	OK
4	0.650	0.000	OK
5	0.124	0.000	OK
6	0.737	0.000	OK
7	0.147	0.000	OK
8	1.153	0.000	OK
9	0.139	0.000	OK
10	0.090	0.744	OK
11	0.533	0.665	OK
12	1.516	0.694	OK
13	0.596	0.569	OK
14	0.781	0.582	OK
15	1.755	0.745	OK
16	0.513	0.722	OK
17	1.915	0.899	OK
18	0.454	0.829	OK
19	1.014	0.917	OK
20	0.614	0.969	OK
21	0.881	1.004	OK
22	0.495	0.902	OK
23	0.401	0.882	OK
24	1.039	0.908	OK
25	0.758	0.808	OK
26	0.147	0.772	OK
27	0.935	0.674	OK
28	0.123	0.641	OK
29	0.133	0.552	OK
30	0.190	0.510	OK
31	0.476	0.470	OK
32	0.938	0.514	OK
33	1.470	0.621	OK
34	1.619	0.679	OK
35	0.150	0.618	OK
36	0.634	0.667	OK
37	1.380	0.711	OK
38	0.588	0.758	OK
39	1.112	0.856	OK
40	0.342	0.871	OK
41	1.089	0.932	OK
42	0.615	0.900	OK
43	1.298	0.883	OK
44	0.803	0.801	OK
45	0.911	0.877	OK
46	0.138	0.828	OK
47	0.125	0.702	OK
48	0.163	0.660	OK
49	2.183	0.767	ERR
50	0.373	0.770	OK
51	0.188	0.680	OK
52	1.230	0.741	OK
53	0.901	0.701	OK
54	0.169	0.638	OK
55	0.941	0.641	OK
56	0.160	0.643	OK
57	1.131	0.744	OK
58	0.888	0.816	OK
59	0.840	0.682	OK
60	3.149	0.960	OK
61	0.980	1.039	OK
62	0.125	0.928	OK
63	0.567	0.895	OK
64	0.105	0.889	OK
65	1.463	0.941	OK
66	0.712	0.996	OK
67	1.275	1.010	OK
68	0.125	0.934	OK
69	0.991	0.949	OK
70	1.922	0.827	OK
71	0.563	0.785	OK
72	0.853	0.858	OK
73	0.494	0.850	OK
74	2.147	1.055	OK
75	0.173	0.926	OK
76	0.890	0.943	OK
77	0.578	0.874	ERR
78	1.018	0.963	OK
79	0.158	0.880	OK
80	1.649	0.852	OK
81	0.161	0.812	OK
82	0.143	0.741	OK
83	1.151	0.807	OK
84	0.443	0.636	OK
85	0.915	0.711	OK
86	0.947	0.716	OK
87	0.573	0.716	OK
88	1.020	0.716	OK
89	0.855	0.786	OK
90	1.440	0.765	OK
91	1.026	0.851	OK
92	1.149	0.952	OK
93	0.513	0.888	OK
94	0.118	0.856	OK
95	0.478	0.812	OK
96	0.562	0.773	OK
97	0.949	0.811	OK
98	0.436	0.752	OK
99	0.843	0.751	OK
100	1.780	0.785	OK
101	0.862	0.769	OK
102	1.436	0.798	OK
103	1.563	0.903	OK
104	1.350	1.026	OK
105	0.502	1.028	OK
106	1.499	1.122	OK
107	1.182	1.145	ERR
108	0.127	1.114	OK
109	0.922	1.122	OK
110	2.013	1.146	OK
111	0.889	1.148	OK
112	0.500	1.055	OK
113	2.976	1.196	OK
114	0.165	1.077	OK
115	0.629	1.090	OK
116	0.497	0.990	OK
117	1.001	0.972	OK
