ya esta creado!
#req	time (sec)	avg. time (sec)	mapping
0	0.578	0.000	OK
1	1.558	0.000	OK
2	0.672	0.000	OK
3	1.256	0.000	ERR
4	1.181	0.000	OK
5	0.106	0.000	OK
6	1.028	0.000	ERR
7	0.144	0.000	OK
8	0.656	0.000	OK
9	0.941	0.000	OK
10	0.104	0.765	OK
11	0.822	0.691	OK
12	1.155	0.739	OK
13	0.578	0.671	OK
14	0.455	0.599	OK
15	1.158	0.704	OK
16	0.509	0.652	OK
17	2.255	0.863	OK
18	0.756	0.873	OK
19	0.546	0.834	OK
20	0.857	0.909	OK
21	0.873	0.914	OK
22	0.848	0.884	OK
23	0.414	0.867	OK
24	1.157	0.937	OK
25	0.758	0.897	OK
26	0.574	0.904	OK
27	1.256	0.804	OK
28	0.387	0.767	OK
29	0.125	0.725	OK
30	0.184	0.658	OK
31	0.668	0.637	OK
32	1.137	0.666	OK
33	1.660	0.791	ERR
34	0.568	0.732	OK
35	0.450	0.701	OK
36	0.631	0.707	OK
37	1.427	0.724	OK
38	1.871	0.872	OK
39	1.133	0.973	OK
40	0.914	1.046	OK
41	1.389	1.118	OK
42	0.869	1.091	OK
43	1.472	1.073	OK
44	1.255	1.141	OK
45	0.919	1.188	OK
46	0.136	1.139	OK
47	0.167	1.013	OK
48	0.161	0.842	OK
49	2.713	1.000	ERR
50	0.442	0.952	OK
51	0.616	0.875	OK
52	0.510	0.839	OK
53	0.482	0.740	ERR
54	0.428	0.657	OK
55	0.504	0.616	OK
56	0.583	0.661	OK
57	1.106	0.754	OK
58	1.300	0.868	OK
59	0.756	0.673	OK
60	1.566	0.785	OK
61	1.005	0.824	OK
62	0.124	0.785	OK
63	1.324	0.869	OK
64	0.103	0.837	OK
65	1.517	0.938	OK
66	1.510	1.031	OK
67	2.316	1.152	OK
68	0.157	1.038	OK
69	1.058	1.068	OK
70	1.681	1.080	OK
71	1.369	1.116	OK
72	0.819	1.186	OK
73	0.512	1.104	OK
74	2.058	1.300	ERR
75	0.871	1.235	OK
76	1.813	1.265	OK
77	1.139	1.148	ERR
78	1.470	1.279	OK
79	0.150	1.188	OK
80	2.096	1.230	OK
81	0.499	1.143	OK
82	0.141	1.075	OK
83	0.535	1.077	ERR
84	0.440	0.915	OK
85	0.912	0.919	OK
86	0.537	0.792	OK
87	0.548	0.733	OK
88	1.867	0.772	OK
89	1.143	0.872	OK
90	0.748	0.737	OK
91	0.978	0.785	ERR
92	0.484	0.819	OK
93	1.270	0.893	OK
94	0.378	0.887	OK
95	0.497	0.845	OK
96	0.998	0.891	OK
97	0.785	0.915	OK
98	0.709	0.799	OK
99	0.863	0.771	OK
100	1.802	0.876	OK
101	1.278	0.906	OK
102	1.239	0.982	OK
103	1.575	1.012	OK
104	1.742	1.149	OK
105	1.214	1.221	OK
106	1.226	1.243	OK
107	1.139	1.279	ERR
108	0.602	1.268	OK
109	0.874	1.269	OK
110	1.317	1.221	OK
111	0.857	1.179	OK
112	0.356	1.090	ERR
113	2.631	1.196	OK
114	0.189	1.041	OK
115	0.868	1.006	OK
116	1.028	0.986	OK
117	1.893	1.061	OK
118	1.641	1.165	OK
119	1.247	1.203	OK
120	0.419	1.113	ERR
121	2.172	1.244	OK
122	1.111	1.320	ERR
123	0.774	1.134	ERR
124	1.506	1.266	OK
125	0.807	1.260	ERR
126	0.454	1.202	OK
127	0.366	1.050	OK
128	0.898	0.975	OK
129	0.635	0.914	OK
130	1.355	1.008	OK
131	1.025	0.893	OK
132	1.642	0.946	OK
133	1.118	0.980	OK
134	0.780	0.908	OK
135	3.341	1.161	OK
136	0.495	1.165	OK
137	1.392	1.268	OK
138	1.571	1.335	OK
139	0.901	1.362	OK
140	0.546	1.281	OK
141	1.861	1.365	OK
142	0.514	1.252	ERR
143	0.382	1.178	OK
144	0.904	1.191	OK
145	0.409	0.897	ERR
146	0.841	0.932	ERR
147	1.719	0.965	OK
148	0.369	0.844	ERR
149	0.157	0.770	OK
150	1.453	0.861	OK
151	1.371	0.812	OK
152	0.479	0.808	OK
153	1.340	0.904	OK
154	0.469	0.861	OK
155	0.141	0.834	OK
156	0.888	0.838	OK
157	0.793	0.746	ERR
158	1.114	0.820	ERR
159	1.237	0.928	OK
160	0.650	0.848	OK
161	0.850	0.796	OK
162	1.809	0.929	OK
163	0.441	0.839	ERR
164	0.423	0.835	OK
165	1.038	0.924	OK
166	0.471	0.883	OK
167	0.567	0.860	OK
168	0.616	0.810	ERR
169	0.417	0.728	OK
170	1.836	0.847	OK
171	2.182	0.980	ERR
172	0.442	0.843	ERR
173	0.680	0.867	OK
174	1.072	0.932	OK
175	2.568	1.085	OK
176	1.568	1.195	OK
177	0.612	1.199	OK
178	2.266	1.364	OK
179	1.108	1.433	OK
180	1.215	1.371	OK
181	0.798	1.233	ERR
182	0.369	1.226	ERR
183	1.845	1.342	OK
184	1.388	1.374	OK
185	1.382	1.255	OK
186	2.678	1.366	OK
187	0.437	1.348	OK
188	1.551	1.277	ERR
189	1.746	1.341	ERR
190	0.604	1.280	ERR
191	0.498	1.250	ERR
192	0.782	1.291	ERR
193	1.512	1.258	OK
194	0.777	1.197	ERR
195	1.567	1.215	OK
196	2.099	1.157	ERR
197	0.728	1.186	ERR
198	0.595	1.091	ERR
199	1.479	1.064	OK
200	1.583	1.162	ERR
201	1.429	1.255	ERR
202	1.501	1.327	OK
203	0.617	1.238	ERR
204	1.973	1.357	OK
205	0.657	1.266	OK
206	0.945	1.151	OK
207	0.224	1.100	OK
208	1.792	1.220	ERR
209	1.581	1.230	OK
210	0.495	1.121	ERR
211	0.609	1.039	ERR
212	0.966	0.986	ERR
213	1.078	1.032	OK
214	1.089	0.944	ERR
215	0.426	0.921	ERR
216	1.106	0.937	OK
217	1.658	1.080	ERR
218	0.847	0.985	OK
219	0.504	0.878	OK
220	1.252	0.954	OK
221	0.717	0.964	ERR
222	0.387	0.906	ERR
223	2.367	1.035	ERR
224	0.670	0.993	OK
225	0.889	1.040	OK
226	0.570	0.986	ERR
227	1.014	0.922	ERR
228	2.063	1.043	OK
229	0.521	1.045	ERR
230	1.191	1.039	ERR
231	1.713	1.138	ERR
232	0.618	1.161	OK
233	1.364	1.061	ERR
234	0.387	1.033	ERR
235	0.937	1.038	OK
236	0.784	1.059	ERR
237	0.459	1.004	ERR
238	0.458	0.843	ERR
239	0.648	0.856	ERR
240	1.426	0.879	OK
241	0.094	0.717	OK
242	0.710	0.727	OK
243	0.357	0.626	ERR
244	0.124	0.600	OK
245	0.569	0.563	ERR
246	0.358	0.520	ERR
247	0.423	0.517	OK
248	1.622	0.633	OK
249	0.458	0.614	ERR
250	1.641	0.636	OK
251	0.876	0.714	ERR
252	1.254	0.768	ERR
253	0.121	0.745	OK
254	0.545	0.787	ERR
255	0.357	0.765	ERR
256	1.314	0.861	OK
257	0.399	0.859	OK
258	0.455	0.742	ERR
259	0.422	0.738	ERR
260	0.795	0.654	ERR
261	1.264	0.693	OK
262	1.954	0.763	OK
263	1.948	0.945	OK
264	0.391	0.930	ERR
265	0.716	0.966	ERR
266	1.134	0.948	ERR
267	0.387	0.947	ERR
268	0.893	0.990	ERR
269	1.730	1.121	ERR
270	1.941	1.236	OK
271	0.647	1.174	OK
272	0.388	1.017	ERR
273	0.443	0.867	ERR
274	0.571	0.885	ERR
275	2.131	1.026	OK
276	0.512	0.964	ERR
277	0.516	0.977	ERR
278	2.220	1.110	OK
279	1.026	1.039	ERR
280	0.422	0.887	ERR
281	0.512	0.874	ERR
282	0.418	0.877	OK
283	0.506	0.883	ERR
284	1.201	0.946	ERR
285	2.771	1.010	OK
286	0.690	1.028	ERR
287	0.442	1.021	ERR
288	1.971	0.996	OK
289	0.557	0.949	OK
290	1.329	1.040	ERR
291	0.437	1.032	OK
292	0.823	1.073	OK
293	0.450	1.067	ERR
294	0.949	1.042	ERR
295	2.166	0.981	ERR
296	1.828	1.095	OK
297	0.906	1.141	ERR
298	1.148	1.059	OK
299	0.908	1.094	ERR
300	1.220	1.083	OK
301	0.452	1.085	ERR
302	0.914	1.094	OK
303	0.191	1.068	OK
304	1.636	1.137	OK
305	0.358	0.956	ERR
306	1.313	0.905	ERR
307	0.459	0.860	ERR
308	1.374	0.883	OK
309	0.366	0.828	ERR
310	1.987	0.905	ERR
311	1.423	1.002	ERR
312	0.644	0.975	ERR
313	0.528	1.009	ERR
314	0.552	0.900	ERR
315	0.652	0.930	OK
316	0.760	0.874	ERR
317	0.648	0.893	ERR
318	1.259	0.882	OK
319	0.473	0.893	ERR
320	0.977	0.792	ERR
321	1.026	0.752	OK
322	1.599	0.847	OK
323	1.807	0.975	OK
324	1.305	1.051	ERR
325	0.369	1.022	ERR
326	0.492	0.996	ERR
327	0.644	0.995	ERR
328	1.157	0.985	OK
329	0.447	0.982	ERR
330	2.191	1.104	OK
331	1.804	1.182	OK
332	1.854	1.207	ERR
333	0.434	1.070	ERR
334	0.809	1.020	ERR
335	1.593	1.142	OK
336	1.814	1.275	OK
337	0.391	1.249	ERR
338	0.457	1.179	ERR
339	0.562	1.191	ERR
340	0.456	1.017	ERR
341	1.174	0.954	ERR
342	1.229	0.892	OK
343	0.624	0.911	ERR
344	2.128	1.043	OK
345	2.763	1.160	OK
346	1.629	1.141	ERR
347	0.450	1.147	ERR
348	0.827	1.184	ERR
349	0.886	1.217	ERR
350	2.080	1.379	OK
351	1.024	1.364	OK
352	1.473	1.388	ERR
353	0.749	1.401	ERR
354	1.902	1.378	OK
355	0.538	1.156	ERR
356	0.924	1.085	ERR
357	0.515	1.092	ERR
358	0.443	1.053	ERR
359	0.184	0.983	OK
360	1.652	0.940	OK
361	1.992	1.037	ERR
362	0.453	0.935	ERR
363	0.435	0.904	ERR
364	0.780	0.792	ERR
365	0.370	0.775	ERR
366	2.157	0.898	OK
367	0.382	0.885	ERR
368	0.589	0.899	ERR
369	0.415	0.922	ERR
370	1.374	0.895	ERR
371	2.985	0.994	OK
372	1.279	1.077	ERR
373	1.449	1.178	ERR
374	0.558	1.156	ERR
375	1.188	1.238	OK
376	0.868	1.109	ERR
377	0.536	1.124	ERR
378	0.453	1.110	ERR
379	2.448	1.314	OK
380	0.457	1.222	ERR
381	0.774	1.001	ERR
382	0.515	0.925	ERR
383	1.003	0.880	OK
384	0.933	0.917	ERR
385	0.436	0.842	ERR
386	1.709	0.926	OK
387	0.456	0.918	ERR
388	0.940	0.967	OK
389	2.544	0.977	OK
390	0.717	1.003	ERR
391	1.824	1.108	OK
392	0.473	1.103	ERR
393	0.457	1.049	ERR
394	0.478	1.003	ERR
395	0.450	1.005	ERR
396	0.782	0.912	ERR
397	1.596	1.026	ERR
398	1.006	1.033	OK
399	1.327	0.911	OK

---- Final results ----
400 NS requests
161 failed requests
239 success requests
0 improved requests
397.111 ellapsed time
