big,small,arrival_time,cpu,mem,disk,lifetime,profit
0,1,0.2691239744436073,1,2,20,1.307838553509956,3.7783940726415586
0,1,2.4209980727751708,2,2,23,2.0466454928594864,4.4305693878058
0,1,2.8865432654588172,2,3,20,1.4435311180199735,4.873120550653268
0,1,3.234706799573131,2,2,22,2.7396352411720697,3.704938494428677
0,1,3.2657989275429076,1,1,20,1.559134582116493,3.2571127453901534
0,1,3.93307938338007,2,2,21,1.66024156955023,3.458207760890867
0,1,4.271208705113283,1,5,20,1.784180929034385,4.555998722446871
0,1,4.5490656483369,2,4,19,3.2603973348689412,4.371299238383457
0,1,4.873272922435578,2,3,22,1.4620772218916982,4.339259754349064
0,1,4.896680240488568,1,3,20,3.8939373890480997,4.042263042497785
0,1,4.910213855122296,1,1,21,1.0998799845292884,3.0385387620766506
0,1,5.1413094705013265,2,4,21,3.651375501225264,3.9537064244627205
0,1,5.29384451002827,2,1,21,3.0419153950603564,3.7981987622423796
0,1,5.796213171095266,3,2,21,1.3050935334541929,3.332696263711611
0,1,7.367388012461076,2,2,21,2.6381035889935216,4.030498342812609
0,1,7.57419163191613,2,2,22,2.1896509048896298,4.890220920487557
0,1,7.6282982268210695,1,1,20,1.5459372271542704,4.115140680437441
0,1,7.644206324957175,2,3,20,3.336715438075511,3.5977544992545853
0,1,7.738151834449142,1,3,19,3.625135218070784,4.145650755728681
0,1,8.447939289006582,1,4,21,2.14854428201878,3.6707851819198476
0,1,8.470202305762026,2,3,22,3.8195361623481654,3.9851991308461314
0,1,8.610930656719272,3,2,20,3.4199094920847277,3.8003836398186004
0,1,8.797304493768998,2,3,20,1.5017099236132305,3.702116233136742
0,1,9.002660072073434,1,3,21,1.444763622178368,4.594753565422897
0,1,11.194304943851897,3,3,20,1.1557811157366638,3.5151019747180223
0,1,11.397605767026747,1,2,20,2.321019117160684,3.9612540355479875
0,1,11.782812581314007,2,3,20,2.361881001909117,3.741792536784795
0,1,12.049614289185278,1,2,20,3.492180158798235,3.2436582849151328
0,1,13.08567534083556,1,2,20,2.0613447492897174,3.5143390441828144
0,1,13.091977428043222,2,3,21,2.570863926934802,3.785374760210657
0,1,13.296890188564532,3,1,19,1.8498102166193768,4.755777626843771
0,1,13.492683039946808,1,2,21,2.767941195172473,4.864237555460066
0,1,13.767351412838678,2,4,21,2.9612524880205213,3.309669730268019
0,1,14.078762782182443,3,3,20,1.3031614160212566,3.1618720873518362
0,1,14.278782521483985,3,2,23,3.049274324827433,3.077147701022129
0,1,14.828701077425105,1,3,19,2.6980328434868626,3.308086294217307
0,1,15.039201304249096,1,2,21,2.300036376321459,4.613505924612574
0,1,15.665890614326763,2,4,21,2.2137907347887475,3.8769714921946115
0,1,16.48161435408235,1,2,21,2.5822421975199044,4.672349493995734
0,1,16.581498408547187,1,3,20,2.804689610322555,3.1615293586470417
0,1,16.92598110244108,4,2,20,2.3288853267228893,4.162035335703186
0,1,17.465539510900786,3,3,20,3.879146303846217,4.112220031121051
0,1,17.917149501623445,1,2,22,2.6876221167242167,4.420566789997589
0,1,18.160446445514893,1,3,19,2.781648968033984,3.960835682524758
0,1,18.4025095260133,1,3,20,1.4197488704594674,3.9029765694319467
0,1,18.629797674783372,1,5,22,1.6661441348339552,4.1441537207910555
0,1,18.72325084002609,1,3,22,1.352780256376565,4.923519100876847
0,1,18.74204427851531,1,3,23,2.04210150820296,3.6748843911785416
0,1,18.78429587343672,3,4,20,1.6370108336883042,4.957311910375754
0,1,19.176599869894776,2,2,22,2.263789549048897,4.2380361734872505
0,1,19.417442998889193,1,3,20,2.375971925627509,4.76077939442172
0,1,19.47285967493538,2,3,19,3.9652803868676303,4.137110359857937
0,1,19.54714187732582,2,3,21,2.9949657775137117,3.3640080625717323
0,1,19.634558643086763,1,4,21,1.5853283431526204,4.950589073059506
0,1,19.704024327928934,3,3,22,2.6419777819050996,4.1981083216455515
0,1,20.2310307659035,2,3,21,1.6126075877035446,4.936047702591961
0,1,20.6818462840793,2,1,19,1.2775774602657095,3.5554531507990625
0,1,21.065816966151505,1,4,20,2.3762546206538704,3.087771119554395
0,1,21.274901995242086,2,1,20,3.6102555273669106,3.8800312474375405
0,1,21.727966651674784,1,3,19,3.6679928531032955,3.2454711441384063
0,1,22.27895553279737,2,2,21,3.8238116813358025,3.3848814409549206
0,1,22.289842344219096,1,3,21,2.928776747123618,4.36980378987415
0,1,22.378202974644854,1,2,20,2.516717877768224,4.018862678357872
0,1,22.80483310451708,2,3,20,3.4976738028637984,4.694199698608733
0,1,23.20393775772597,1,3,19,1.6090405742803964,4.026949429396074
0,1,23.31192901245708,3,2,20,1.9098564567057381,4.659671706544413
0,1,24.047709212814627,1,3,20,2.5753329893690915,3.031830562270131
0,1,24.09294985395666,1,3,20,3.5685821308551935,4.052980279692473
0,1,24.304498444243556,3,2,20,3.186585418015765,3.7153783691718276
0,1,24.47872876422505,1,2,21,2.0000468282418042,3.1853235803672844
0,1,24.62062103706423,1,2,22,3.1168343836663803,3.1654101492342823
0,1,24.90604208576599,2,3,21,1.2490140501909903,3.003974947970755
0,1,24.940310353442925,1,3,21,2.5008977600020583,3.393210626271917
0,1,25.18382420220197,1,4,21,3.232050962154772,4.2754594996563355
0,1,25.70064428759686,2,3,21,1.8674112342490092,4.28774243026616
0,1,25.870498102965584,2,1,21,1.7981094820668078,3.005208760555491
0,1,25.941901457992895,2,2,21,2.9787234263672664,3.1691182345485145
0,1,26.452796632976998,2,2,22,1.8225511760275275,4.577275547621206
0,1,26.69511849375894,1,4,20,2.780833222038864,4.519067600902755
