big,small,arrival_time,cpu,mem,disk,lifetime,profit
0,1,0.24752393857041244,2.0,1.0,21.0,2.6865425762545243,3.4156402557803034
0,1,0.34745903624895313,1.0,2.0,22.0,2.317851622690496,3.4398245741413747
0,1,0.6550641471520047,1.0,3.0,20.0,3.4439382425337195,4.07772450935681
0,1,0.8888472620967521,3.0,4.0,22.0,2.385173576950798,4.011783386601813
0,1,0.9495707498200736,1.0,2.0,20.0,3.2507702161591436,3.9463076952919725
0,1,1.0633333791144404,1.0,3.0,19.0,1.5430648731524055,4.8649311043826176
0,1,1.3678182037154856,1.0,3.0,21.0,2.3863980527350757,3.8074447985250206
0,1,2.115659185030326,1.0,5.0,19.0,2.5734029442310478,3.776241279827287
0,1,2.180000137609273,2.0,2.0,20.0,3.5665782975853286,4.206625728262287
0,1,2.5401909747346596,1.0,3.0,20.0,3.474587643919287,4.606957436001779
0,1,2.7206214512256643,1.0,2.0,23.0,3.917940405382019,3.130875296852345
0,1,3.2250066584337125,1.0,3.0,21.0,2.178168591166438,3.1337605888028497
0,1,4.156643746185397,1.0,2.0,22.0,1.200613472033973,4.52863490792376
0,1,4.2166235150936435,1.0,3.0,22.0,3.522105717440597,3.5979739886555198
0,1,4.8025472616375655,1.0,3.0,22.0,3.5604663622009394,3.0422774643647665
0,1,5.012204593134192,3.0,2.0,20.0,2.4595629604328857,4.164677539421364
0,1,5.624572017287113,2.0,3.0,21.0,2.5508750134622953,4.773332057931702
0,1,5.895013449119396,2.0,3.0,20.0,3.6012688987023225,4.422556551196273
0,1,5.9013783849550006,3.0,3.0,20.0,1.2626152913496036,3.577617473686103
0,1,6.107900812346631,1.0,4.0,19.0,1.6260575807108637,4.953516951271892
0,1,6.536636503640141,2.0,1.0,21.0,1.6053463333263176,3.147928215443857
0,1,6.695367089559236,1.0,4.0,21.0,1.4041493219248253,3.6439210757854363
0,1,6.703756642397761,3.0,3.0,21.0,1.8630438878463518,3.576522801342861
0,1,6.781201116435387,1.0,4.0,21.0,3.194002713671742,3.2938415085613144
0,1,7.070976595056239,2.0,3.0,21.0,2.558056179494183,4.1480389552585475
0,1,7.101272561503606,1.0,2.0,20.0,3.2917304767629014,3.1104378891718385
0,1,8.640510352092786,1.0,1.0,20.0,1.0687752026703174,3.745737068458136
0,1,8.894355839640383,1.0,1.0,20.0,3.8720369006908326,4.797514414736796
0,1,9.267080693397041,1.0,3.0,20.0,1.796030928285906,4.2301841089997225
0,1,9.666918179488558,3.0,3.0,20.0,3.8765966686160422,4.68147054740186
0,1,9.855557444293831,2.0,1.0,20.0,2.3736854309702946,3.967479902793246
0,1,10.81790165898256,1.0,3.0,19.0,3.6045064153270348,3.9463650639100143
0,1,11.425931281384335,3.0,2.0,20.0,3.6227579029411356,4.799474256235808
0,1,11.572760458689444,2.0,2.0,20.0,2.3395251676722513,4.898895583381164
0,1,11.811845449414621,2.0,3.0,21.0,1.317988169011245,4.128422401055968
0,1,11.865577900736033,5.0,2.0,21.0,3.918359248359734,3.385979859209045
0,1,12.099581728151911,3.0,3.0,21.0,2.231231735557131,4.526473415726514
0,1,12.355545011541235,1.0,4.0,21.0,1.8788591147994325,4.607219832454232
0,1,12.81853412475763,3.0,3.0,20.0,2.1912795770257913,4.758409001492874
0,1,12.952401141745913,2.0,4.0,23.0,3.596880772964683,4.878458398820939
0,1,13.61399168422825,2.0,3.0,20.0,1.366235929183314,3.7697939761210773
0,1,13.719146096374686,1.0,1.0,19.0,1.8833557522768465,3.4458239742191283
0,1,14.283527165460717,3.0,2.0,21.0,2.372616378375009,4.592033604082503
0,1,14.396357399104279,1.0,2.0,18.0,2.4246535197839787,4.229060437254279
0,1,14.628966992161464,1.0,3.0,20.0,3.9703438678716827,4.276300402009187
0,1,15.265069947724472,1.0,1.0,21.0,3.3698570561553125,3.7235666652122266
0,1,15.294439958248823,1.0,5.0,20.0,3.823635124600033,3.6631316896561925
0,1,16.083449879778136,3.0,2.0,20.0,3.5115907382798186,4.968035099758484
0,1,16.524084723651924,3.0,2.0,21.0,3.98929343799539,3.980040031227929
0,1,16.66853975441098,2.0,2.0,19.0,1.5864897939680032,4.251419559228529
0,1,17.26721504546012,4.0,3.0,20.0,3.837851136198588,3.6085632073879057
0,1,17.297475309068666,1.0,3.0,20.0,1.3064836526582793,4.960137495722376
0,1,17.687363894878295,1.0,2.0,19.0,1.052875849330905,4.25626855555199
0,1,18.20426365230826,3.0,3.0,21.0,1.6257774928409874,3.133855663787358
0,1,18.210909943304834,2.0,2.0,21.0,3.3882330412716417,3.2956200543413354
0,1,18.70085136363708,1.0,3.0,21.0,2.850744855000413,3.1909278543887982
0,1,18.8745322891114,2.0,2.0,21.0,1.6036999970838868,3.01848002869274
0,1,18.892911480790872,1.0,2.0,21.0,1.8001397909384038,3.9449476606203824
0,1,18.967438772363337,2.0,4.0,20.0,1.6017205766196803,3.5167412370524205
0,1,19.786654880938848,2.0,2.0,21.0,1.250971160411762,3.4536026926120416
0,1,19.92447835501372,1.0,1.0,21.0,2.335750787153198,3.89885638966866
0,1,20.112261729298325,3.0,2.0,20.0,3.831396013462832,4.108671385054164
0,1,20.12984989024009,1.0,3.0,20.0,3.8016378991213973,4.587945469978928
0,1,20.27081516775293,2.0,3.0,20.0,2.113958303806392,3.8908022658265073
0,1,20.606041373820833,1.0,3.0,20.0,1.5496792138533086,3.9387750791407123
0,1,20.769661888035685,3.0,2.0,20.0,2.616832841611493,4.232497330292919
0,1,21.54057696730154,2.0,4.0,22.0,1.9597554919278757,4.729998310349894
0,1,21.780382067697204,2.0,4.0,22.0,2.90250896814625,3.922294986371967
0,1,21.906109268230864,1.0,4.0,21.0,3.0573783860440757,3.613549913196405
0,1,22.163704775316855,1.0,1.0,19.0,2.5001674535986176,4.372941048913785
0,1,22.987345038321585,3.0,3.0,21.0,2.2142379572044284,3.9191297872552777
0,1,23.363701733878266,2.0,4.0,18.0,1.923654826265174,4.045638735698207
0,1,23.781621020474756,2.0,3.0,22.0,2.54560028686757,4.129633657178481
0,1,23.908477342305517,2.0,3.0,20.0,3.4934918237873704,4.892930381724203
0,1,23.950719712529,1.0,4.0,21.0,2.335128439343853,4.681903964346537
0,1,24.145303157916306,2.0,3.0,21.0,2.309111728712548,4.439222916866852
