#req	time (sec)	avg. time (sec)	mapping
0	0.114	0.000	ERR
1	0.842	0.000	OK
2	6.341	0.000	OK
3	8.101	0.000	OK
4	3.396	0.000	OK
5	6.666	0.000	OK
6	0.094	0.000	ERR
7	5.981	0.000	OK
8	5.442	0.000	OK
9	6.820	0.000	OK
10	0.195	4.388	ERR
11	2.208	4.524	OK
12	5.066	4.397	OK
13	3.500	3.937	OK
14	0.459	3.643	OK
15	2.049	3.181	OK
16	4.369	3.609	OK
17	0.887	3.100	OK
18	0.182	2.574	ERR
19	5.565	2.448	OK
20	3.653	2.794	OK
21	3.179	2.891	OK
22	6.028	2.987	OK
23	2.576	2.895	OK
24	2.241	3.073	OK
25	0.150	2.883	ERR
26	0.430	2.489	OK
27	7.721	3.172	OK
28	0.080	3.162	ERR
29	1.696	2.775	ERR
30	0.115	2.422	ERR
31	7.114	2.815	OK
32	1.461	2.358	OK
33	4.317	2.532	OK
34	6.559	2.964	OK
35	0.815	3.031	OK
36	4.446	3.432	OK
37	0.490	2.709	OK
38	8.024	3.504	OK
39	2.163	3.550	OK
40	5.562	4.095	OK
41	2.737	3.657	OK
42	13.511	4.862	OK
43	4.405	4.871	OK
44	0.167	4.232	ERR
45	1.113	4.262	OK
46	0.172	3.834	ERR
47	3.656	4.151	OK
48	9.018	4.250	OK
49	0.129	4.047	ERR
50	0.080	3.499	ERR
51	3.290	3.554	OK
52	3.212	2.524	OK
53	0.117	2.095	ERR
54	3.198	2.399	OK
55	0.051	2.292	ERR
56	1.217	2.397	OK
57	1.184	2.150	OK
58	4.778	1.726	OK
59	5.033	2.216	OK
60	5.372	2.745	OK
61	4.537	2.870	OK
62	4.894	3.038	OK
63	0.071	3.034	ERR
64	6.298	3.344	OK
65	0.554	3.394	OK
66	1.565	3.429	ERR
67	0.115	3.322	ERR
68	3.996	3.243	OK
69	0.736	2.814	OK
70	0.139	2.290	ERR
71	0.988	1.936	OK
72	0.567	1.503	OK
73	12.410	2.737	OK
74	0.906	2.198	ERR
75	4.357	2.578	OK
76	0.139	2.435	ERR
