#req	time (sec)	avg. time (sec)	mapping
0	0.077	0.000	ERR
1	4.803	0.000	OK
2	6.323	0.000	OK
3	6.305	0.000	OK
4	3.252	0.000	OK
5	7.397	0.000	OK
6	0.094	0.000	ERR
7	7.437	0.000	OK
8	1.773	0.000	OK
9	5.466	0.000	OK
10	0.147	4.300	ERR
11	4.245	4.244	OK
12	8.511	4.463	OK
13	7.173	4.549	OK
14	4.846	4.709	OK
15	5.566	4.526	OK
16	4.566	4.973	OK
17	1.271	4.356	OK
18	0.129	4.192	ERR
19	2.886	3.934	OK
20	7.152	4.635	OK
21	2.864	4.496	OK
22	6.678	4.313	OK
23	4.249	4.021	OK
24	1.598	3.696	OK
25	0.134	3.153	ERR
26	6.181	3.314	OK
27	8.428	4.030	OK
28	0.078	4.025	ERR
29	0.853	3.822	ERR
30	0.089	3.115	ERR
31	12.145	4.043	OK
32	4.365	3.812	OK
33	4.089	3.796	OK
34	4.624	4.099	OK
35	5.080	4.593	OK
36	7.578	4.733	OK
37	2.437	4.134	OK
38	8.883	5.014	OK
39	2.898	5.219	OK
40	5.758	5.786	OK
41	4.264	4.998	OK
42	8.663	5.427	OK
43	5.287	5.547	OK
44	3.234	5.408	OK
45	6.658	5.566	OK
46	0.127	4.821	ERR
47	6.683	5.245	OK
48	0.009	4.358	ERR
49	0.099	4.078	ERR
50	0.082	3.511	ERR
51	3.236	3.408	OK
52	3.947	2.936	OK
53	0.091	2.417	ERR
54	6.031	2.696	OK
55	0.279	2.058	ERR
56	5.593	2.605	OK
57	2.670	2.204	OK
58	3.288	2.532	OK
59	2.289	2.751	OK
60	5.170	3.259	OK
61	3.641	3.300	OK
62	5.586	3.464	OK
63	0.069	3.462	ERR
64	9.125	3.771	OK
65	5.281	4.271	OK
66	0.605	3.772	ERR
67	0.108	3.516	ERR
68	0.336	3.221	OK
69	8.312	3.823	OK
70	0.109	3.317	ERR
71	0.875	3.041	OK
72	0.382	2.520	OK
73	6.045	3.118	OK
74	1.086	2.314	OK
75	0.031	1.789	ERR
76	0.767	1.805	ERR
77	0.121	1.806	ERR
78	0.236	1.796	OK
79	0.097	0.975	ERR
80	4.806	1.445	OK
81	0.063	1.363	ERR
82	1.619	1.487	OK
83	8.117	1.694	OK
84	2.448	1.831	OK
85	2.864	2.114	OK
86	2.794	2.316	OK
87	7.619	3.066	OK
88	5.478	3.590	OK
89	0.680	3.649	ERR
90	4.556	3.624	OK
91	0.112	3.629	ERR
92	16.014	5.068	OK
93	4.892	4.746	OK
94	0.110	4.512	ERR
95	5.560	4.782	OK
96	7.631	5.265	OK
97	7.544	5.258	OK
98	0.119	4.722	ERR
99	0.084	4.662	ERR
100	6.676	4.874	OK
101	0.020	4.865	ERR
102	0.691	3.333	ERR
103	0.066	2.850	ERR
104	6.580	3.497	OK
105	0.113	2.952	ERR
106	0.419	2.231	OK
107	0.126	1.489	ERR
108	0.251	1.503	OK
109	0.076	1.502	ERR
110	8.200	1.654	OK
111	7.565	2.409	OK
112	2.563	2.596	OK
113	10.027	3.592	OK
114	1.672	3.101	OK
115	0.126	3.103	ERR
116	6.677	3.728	OK
117	0.754	3.791	ERR
118	6.549	4.421	OK
119	0.094	4.423	ERR
120	3.380	3.941	OK
121	0.105	3.195	ERR
122	0.448	2.983	ERR
123	4.948	2.475	OK
124	4.215	2.730	OK
125	0.527	2.770	ERR
126	3.182	2.420	OK
127	10.968	3.442	OK
128	0.395	2.826	OK
129	10.279	3.845	OK
130	4.192	3.926	OK
131	0.709	3.986	ERR
132	4.783	4.420	OK
133	0.212	3.946	ERR
134	9.661	4.491	OK
135	5.102	4.948	OK
136	0.090	4.639	ERR
137	3.789	3.921	OK
138	8.322	4.714	OK
139	0.087	3.695	ERR
140	0.130	3.288	ERR
141	0.116	3.229	ERR
142	0.644	2.815	ERR
143	1.860	2.980	OK
144	6.204	2.634	OK
145	0.095	2.133	ERR
146	0.036	2.128	ERR
147	2.618	2.011	OK
148	2.238	1.403	OK
149	2.562	1.650	OK
150	8.826	2.520	OK
151	0.114	2.520	ERR
152	9.132	3.368	OK
153	0.761	3.259	OK
154	2.272	2.865	OK
155	0.133	2.869	ERR
156	0.066	2.872	ERR
157	0.120	2.622	ERR
158	1.393	2.538	OK
159	0.159	2.298	ERR
160	7.674	2.183	OK
161	0.262	2.197	OK
162	0.076	1.292	ERR
163	2.651	1.481	OK
164	3.258	1.579	OK
165	0.100	1.576	ERR
