#req	time (sec)	avg. time (sec)	mapping
0	0.149	0.000	ERR
1	1.513	0.000	OK
2	6.105	0.000	OK
3	8.796	0.000	OK
4	6.031	0.000	OK
5	4.436	0.000	OK
6	0.101	0.000	ERR
7	9.406	0.000	OK
8	10.129	0.000	OK
9	8.912	0.000	OK
10	0.244	5.567	ERR
11	2.765	5.693	OK
12	7.844	5.866	OK
13	5.293	5.516	OK
14	1.668	5.080	OK
15	3.890	5.025	OK
16	6.171	5.632	OK
17	1.594	4.851	OK
18	0.240	3.862	ERR
19	6.613	3.632	OK
20	6.520	4.260	OK
21	3.192	4.302	OK
22	6.410	4.159	OK
23	3.116	3.941	OK
24	2.792	4.054	OK
25	0.195	3.684	ERR
26	1.187	3.186	OK
27	13.244	4.351	OK
28	0.091	4.336	ERR
29	1.202	3.795	OK
30	0.145	3.157	ERR
31	5.908	3.429	OK
32	2.067	2.995	OK
33	6.534	3.336	OK
34	4.698	3.527	OK
35	1.424	3.650	OK
36	7.489	4.280	OK
37	1.099	3.066	OK
38	12.338	4.291	OK
39	4.423	4.613	OK
40	7.284	5.327	OK
41	3.190	5.055	OK
42	8.400	5.688	OK
43	5.230	5.558	OK
44	0.168	5.105	ERR
45	1.941	5.156	OK
46	0.202	4.428	ERR
47	4.219	4.740	OK
48	4.324	3.938	OK
49	0.154	3.511	ERR
50	0.093	2.792	ERR
51	3.677	2.841	OK
52	6.779	2.679	OK
53	0.133	2.169	ERR
54	3.468	2.499	OK
55	0.447	2.350	ERR
56	3.641	2.694	OK
57	2.058	2.477	OK
58	3.844	2.429	OK
59	3.827	2.797	OK
60	6.779	3.465	OK
61	6.774	3.775	OK
62	7.047	3.802	OK
63	0.084	3.797	ERR
64	7.621	4.212	OK
65	1.763	4.344	OK
66	2.417	4.221	OK
67	0.126	4.028	ERR
68	9.633	4.607	OK
69	1.938	4.418	OK
70	0.165	3.757	ERR
71	0.895	3.169	OK
72	1.049	2.569	OK
73	9.932	3.554	OK
74	7.790	3.571	OK
75	7.493	4.144	OK
76	0.117	3.914	ERR
77	0.167	3.918	ERR
78	0.277	2.982	OK
79	0.181	2.807	ERR
80	1.368	2.927	OK
81	0.065	2.844	ERR
82	0.583	2.797	ERR
83	7.679	2.572	OK
84	10.553	2.848	OK
85	9.574	3.056	OK
86	2.621	3.307	OK
87	9.023	4.192	OK
88	10.505	5.215	OK
89	1.229	5.320	ERR
90	2.144	5.397	OK
91	0.207	5.412	ERR
92	10.103	6.364	OK
93	8.947	6.491	OK
94	0.163	5.452	ERR
95	6.280	5.122	OK
96	4.430	5.303	OK
97	3.553	4.756	OK
98	0.214	3.727	ERR
99	0.181	3.622	ERR
100	1.428	3.551	OK
101	0.123	3.542	ERR
102	0.112	2.543	ERR
103	0.076	1.656	ERR
104	5.960	2.236	OK
105	0.156	1.623	ERR
106	0.960	1.276	OK
107	0.137	0.935	ERR
108	0.276	0.941	OK
