#req	time (sec)	avg. time (sec)	mapping
0	0.074	0.000	ERR
1	4.043	0.000	OK
2	4.076	0.000	OK
3	4.647	0.000	OK
4	3.318	0.000	OK
5	5.574	0.000	OK
6	0.098	0.000	ERR
7	5.066	0.000	OK
8	1.231	0.000	OK
9	3.823	0.000	OK
10	0.147	3.202	ERR
11	2.817	3.080	OK
12	5.623	3.234	OK
13	5.188	3.289	OK
14	4.055	3.362	OK
15	3.718	3.177	OK
16	3.639	3.531	OK
17	0.623	3.086	OK
18	0.133	2.977	ERR
19	1.841	2.779	OK
20	4.719	3.236	OK
21	2.177	3.172	OK
22	5.010	3.110	OK
23	3.668	2.958	OK
24	1.592	2.712	OK
25	0.142	2.354	ERR
26	4.195	2.410	OK
27	6.038	2.952	OK
28	0.080	2.946	ERR
29	0.882	2.850	ERR
30	0.093	2.388	ERR
31	8.473	3.017	OK
32	1.995	2.716	OK
33	2.432	2.592	OK
34	3.595	2.792	OK
35	4.671	3.245	OK
36	4.572	3.283	OK
37	1.275	2.807	OK
38	6.164	3.415	OK
39	1.082	3.435	OK
40	3.989	3.825	OK
41	3.233	3.301	OK
42	5.839	3.685	OK
43	3.491	3.791	OK
44	2.342	3.666	OK
45	4.160	3.615	OK
46	0.130	3.170	ERR
47	4.878	3.531	OK
48	0.009	2.915	ERR
49	0.099	2.817	ERR
50	0.080	2.426	ERR
51	2.462	2.349	OK
52	3.454	2.110	OK
53	0.093	1.771	ERR
54	4.641	2.001	OK
55	0.042	1.589	ERR
56	0.462	1.622	OK
57	1.278	1.262	OK
58	2.030	1.464	OK
59	2.989	1.753	OK
60	4.298	2.175	OK
61	3.553	2.284	OK
62	4.299	2.369	OK
63	0.071	2.366	ERR
64	6.780	2.580	OK
65	4.469	3.023	OK
66	0.623	3.039	ERR
67	0.111	2.922	ERR
68	0.276	2.747	OK
69	5.765	3.024	OK
70	0.112	2.606	ERR
71	0.867	2.337	OK
72	0.290	1.936	OK
73	0.041	1.933	ERR
74	1.559	1.411	OK
75	0.032	0.968	ERR
76	0.792	0.984	ERR
77	0.124	0.986	ERR
78	0.222	0.980	OK
79	0.099	0.414	ERR
80	3.640	0.767	OK
81	0.065	0.686	ERR
82	4.100	1.067	OK
83	0.716	1.135	OK
84	1.983	1.177	OK
85	1.903	1.364	OK
86	1.862	1.471	OK
87	4.649	1.924	OK
88	5.180	2.420	OK
89	0.708	2.481	ERR
90	2.831	2.400	OK
91	0.113	2.404	ERR
92	10.295	3.024	OK
93	3.658	3.318	OK
94	0.114	3.131	ERR
95	4.471	3.388	OK
96	5.145	3.716	OK
97	4.957	3.747	OK
98	0.123	3.241	ERR
99	0.087	3.179	ERR
100	4.319	3.328	OK
101	0.106	3.327	ERR
102	0.716	2.369	ERR
103	0.066	2.010	ERR
104	4.182	2.417	OK
105	0.117	1.982	ERR
106	0.096	1.477	ERR
107	0.130	0.994	ERR
108	0.244	1.006	OK
109	0.078	1.005	ERR
110	5.090	1.083	OK
111	3.938	1.466	OK
112	1.106	1.505	OK
113	3.368	1.835	OK
114	1.092	1.526	OK
115	0.129	1.527	ERR
116	4.781	1.995	OK
117	0.826	2.065	ERR
118	0.292	2.070	ERR
119	0.096	2.072	ERR
120	2.144	1.777	OK
121	0.106	1.394	ERR
122	0.444	1.328	ERR
123	2.823	1.273	OK
124	3.766	1.541	OK
125	2.813	1.809	OK
126	1.819	1.513	OK
127	6.824	2.113	OK
128	0.335	2.117	OK
129	7.606	2.868	OK
130	2.430	2.897	OK
131	0.710	2.957	ERR
132	5.605	3.473	OK
133	0.725	3.263	ERR
134	6.064	3.493	OK
135	2.663	3.478	OK
136	0.016	3.298	ERR
137	2.288	2.844	OK
138	6.223	3.433	OK
139	0.088	2.681	ERR
140	0.130	2.451	ERR
141	0.116	2.392	ERR
142	0.642	1.895	ERR
143	1.336	1.957	OK
144	4.749	1.825	OK
145	0.097	1.568	ERR
146	0.037	1.571	ERR
147	0.803	1.422	OK
148	2.178	1.018	OK
149	1.858	1.195	OK
150	5.971	1.779	OK
151	0.117	1.779	ERR
152	0.670	1.782	ERR
153	0.719	1.720	OK
154	1.791	1.424	OK
155	0.133	1.428	ERR
156	0.066	1.431	ERR
157	0.136	1.364	ERR
158	0.653	1.211	ERR
159	0.160	1.042	ERR
160	0.049	0.449	ERR
161	0.253	0.463	OK
162	0.076	0.404	ERR
163	0.758	0.407	ERR
164	1.766	0.405	OK
165	0.100	0.402	ERR
166	0.056	0.401	ERR
167	0.079	0.395	ERR
168	5.146	0.844	OK
169	0.793	0.908	OK
170	0.102	0.913	ERR
171	15.386	2.426	OK
172	5.365	2.955	OK
173	2.984	3.178	OK
174	0.941	3.095	OK
175	2.972	3.382	OK
176	4.161	3.793	OK
177	0.305	3.815	OK
178	4.316	3.732	OK
179	0.020	3.655	ERR
180	0.016	3.646	ERR
181	3.763	2.484	OK
182	5.255	2.473	OK
183	7.962	2.971	OK
184	0.877	2.965	OK
185	2.272	2.895	OK
186	0.983	2.577	OK
187	1.952	2.741	OK
188	0.410	2.351	ERR
189	4.494	2.798	OK
190	1.750	2.972	OK
191	5.790	3.174	OK
192	5.630	3.212	OK
193	0.124	2.428	ERR
194	0.091	2.349	ERR
195	0.114	2.134	ERR
196	4.720	2.507	OK
197	6.052	2.917	OK
198	10.356	3.912	OK
199	2.972	3.760	OK
200	4.738	4.059	OK
201	0.071	3.487	ERR
202	0.225	2.946	OK
203	0.724	3.006	ERR
204	1.336	3.131	OK
205	0.010	3.120	ERR
206	3.408	2.989	OK
207	0.019	2.386	ERR
208	1.062	1.456	ERR
209	15.205	2.680	OK
210	5.913	2.797	OK
211	0.135	2.804	ERR
212	5.861	3.367	OK
213	1.116	3.406	OK
214	4.049	3.678	OK
215	0.351	3.712	OK
216	2.636	3.635	OK
217	0.914	3.724	OK
218	0.092	3.627	ERR
219	0.071	2.114	ERR
220	0.044	1.527	ERR
221	3.317	1.845	OK
222	0.041	1.263	ERR
223	4.279	1.579	OK
224	0.129	1.187	ERR
225	5.462	1.699	OK
226	0.642	1.499	ERR
227	0.021	1.410	ERR
228	0.053	1.406	ERR
229	0.125	1.411	ERR
230	0.110	1.418	ERR
231	1.909	1.277	OK
232	0.347	1.308	OK
233	3.356	1.215	OK
234	0.096	1.212	ERR
235	0.038	0.670	ERR
236	0.565	0.662	OK
237	7.614	1.421	OK
238	0.479	1.464	OK
239	4.587	1.910	OK
240	0.012	1.900	ERR
241	0.070	1.716	ERR
242	2.840	1.966	OK
243	3.956	2.026	OK
244	0.786	2.095	ERR
245	6.676	2.759	OK
246	4.906	3.193	OK
247	0.096	2.441	ERR
248	0.665	2.460	ERR
249	0.169	2.018	ERR
250	0.016	2.018	ERR
251	2.953	2.306	OK
252	0.276	2.050	OK
253	0.194	1.674	OK
254	0.247	1.620	ERR
255	2.588	1.211	OK
256	0.250	0.745	ERR
257	0.044	0.740	ERR
258	0.281	0.702	OK
259	2.053	0.890	OK
260	2.741	1.162	OK
261	2.703	1.137	OK
262	0.022	1.112	ERR
263	0.018	1.095	ERR
264	3.173	1.387	OK
265	0.019	1.130	ERR
266	6.304	1.736	OK
267	0.077	1.739	ERR
268	2.278	1.939	OK
269	0.710	1.805	OK
270	4.269	1.957	OK
271	4.209	2.108	OK
272	0.057	2.111	ERR
273	4.790	2.589	OK
274	0.021	2.273	ERR
275	1.934	2.465	OK
276	7.714	2.606	OK
277	2.067	2.805	OK
278	5.763	3.153	OK
279	0.732	3.156	ERR
280	0.034	2.732	ERR
281	0.015	2.313	ERR
282	0.626	2.370	ERR
283	0.107	1.901	ERR
284	0.168	1.916	ERR
285	0.127	1.735	ERR
286	0.270	0.991	OK
287	0.098	0.794	ERR
288	0.809	0.298	ERR
289	0.127	0.238	ERR
290	2.896	0.524	OK
291	0.131	0.536	ERR
292	0.140	0.487	ERR
293	4.330	0.910	OK
294	4.608	1.354	OK
295	0.294	1.370	OK
296	3.914	1.735	OK
297	0.087	1.734	ERR
298	0.108	1.664	ERR
299	1.224	1.773	ERR
300	0.113	1.495	ERR
301	0.016	1.483	ERR
302	0.142	1.484	ERR
303	0.092	1.060	ERR
304	6.398	1.239	OK
305	3.253	1.535	OK
306	0.123	1.156	ERR
307	0.062	1.153	ERR
308	3.206	1.463	OK
309	2.561	1.597	OK
310	5.343	2.120	OK
311	3.673	2.485	OK
312	3.114	2.783	OK
313	3.529	3.126	OK
314	6.697	3.156	OK
315	5.253	3.356	OK
316	0.010	3.345	ERR
317	3.889	3.727	OK
318	0.118	3.419	ERR
319	0.118	3.174	ERR
320	0.010	2.641	ERR
321	0.074	2.281	ERR
322	4.940	2.464	OK
323	0.869	2.198	OK
324	0.259	1.554	ERR
325	0.031	1.032	ERR
326	0.133	1.044	ERR
327	0.052	0.660	ERR
328	5.169	1.165	OK
329	6.140	1.768	OK
330	2.994	2.066	OK
331	2.635	2.322	OK
332	8.324	2.660	OK
333	9.243	3.498	OK
334	0.520	3.524	ERR
335	0.137	3.535	ERR
336	0.040	3.525	ERR
337	0.095	3.530	ERR
338	0.107	3.023	ERR
339	3.294	2.739	OK
340	2.128	2.652	OK
341	0.087	2.397	ERR
342	0.154	1.580	ERR
343	0.260	0.682	OK
344	0.187	0.649	ERR
345	2.525	0.888	OK
346	4.358	1.319	OK
347	0.135	1.323	ERR
348	3.430	1.656	OK
349	0.329	1.359	OK
350	0.086	1.155	ERR
351	0.132	1.159	ERR
352	0.067	1.151	ERR
353	1.415	1.266	OK
354	0.426	1.290	OK
355	3.855	1.423	OK
356	0.016	0.989	ERR
357	0.119	0.987	ERR
358	0.083	0.653	ERR
359	0.089	0.629	ERR
360	0.017	0.622	ERR
361	0.010	0.610	ERR
362	4.643	1.067	OK
363	0.141	0.940	ERR
364	0.020	0.899	ERR
365	0.077	0.522	ERR
366	6.100	1.130	OK
367	3.987	1.517	OK
368	0.151	1.524	ERR
369	3.448	1.859	OK
370	0.101	1.868	ERR
371	3.684	2.235	OK
372	0.106	1.782	ERR
373	7.055	2.473	OK
374	2.586	2.730	OK
375	7.547	3.477	OK
376	0.101	2.877	ERR
377	3.423	2.820	OK
378	0.733	2.879	ERR
379	5.209	3.055	OK
380	0.033	3.048	ERR
381	0.040	2.683	ERR
382	0.069	2.680	ERR
383	0.877	2.062	ERR
384	5.314	2.335	OK
385	3.664	1.946	OK
386	0.150	1.951	ERR
387	7.773	2.386	OK
388	2.346	2.548	OK
389	0.079	2.035	ERR
390	1.214	2.153	ERR
391	0.866	2.235	OK
392	2.384	2.467	OK
393	1.789	2.558	OK
394	0.119	2.038	ERR
395	5.395	2.212	OK
396	0.127	2.209	ERR
397	3.476	1.780	OK
398	5.467	2.092	OK
399	0.492	2.133	ERR

---- Final results ----
400 NS requests
171 failed requests
229 success requests
17 improved requests
862.510 ellapsed time
