#req	time (sec)	avg. time (sec)	mapping
0	0.143	0.000	ERR
1	1.200	0.000	OK
2	4.356	0.000	OK
3	7.753	0.000	OK
4	3.808	0.000	OK
5	4.057	0.000	OK
6	0.098	0.000	ERR
7	6.709	0.000	OK
8	7.074	0.000	OK
9	6.542	0.000	OK
10	0.243	4.184	ERR
11	2.076	4.272	OK
12	5.681	4.404	OK
13	4.627	4.091	OK
14	0.747	3.785	OK
15	2.196	3.599	OK
16	4.867	4.076	OK
17	1.246	3.530	OK
18	0.233	2.846	ERR
19	5.381	2.730	OK
20	4.213	3.127	OK
21	2.988	3.218	OK
22	4.771	3.127	OK
23	2.358	2.900	OK
24	2.613	3.087	OK
25	0.188	2.886	ERR
26	0.897	2.489	OK
27	9.371	3.301	OK
28	0.090	3.287	ERR
29	1.195	2.868	OK
30	0.144	2.462	ERR
31	4.823	2.645	OK
32	1.809	2.349	OK
33	5.165	2.630	OK
34	4.223	2.791	OK
35	1.184	2.890	OK
36	5.373	3.338	OK
37	0.893	2.490	OK
38	1.352	2.616	ERR
39	2.690	2.766	OK
40	5.650	3.316	OK
41	2.547	3.089	OK
42	6.561	3.564	OK
43	4.925	3.540	OK
44	0.168	3.134	ERR
45	1.542	3.170	OK
46	0.203	2.653	ERR
47	3.108	2.875	OK
48	7.163	3.456	OK
49	0.155	3.202	ERR
50	0.093	2.647	ERR
51	3.562	2.748	OK
52	4.160	2.508	OK
53	0.136	2.029	ERR
54	2.995	2.312	OK
55	0.076	2.165	ERR
56	1.798	2.325	OK
57	1.254	2.139	OK
58	3.610	1.784	OK
59	3.397	2.108	OK
60	6.204	2.719	OK
61	6.087	2.972	OK
62	6.209	3.177	OK
63	0.082	3.171	ERR
64	6.072	3.479	OK
65	1.082	3.579	OK
66	1.711	3.571	OK
67	0.123	3.458	ERR
68	4.224	3.519	OK
69	1.560	3.335	OK
70	0.158	2.731	ERR
71	0.842	2.206	OK
72	0.703	1.656	OK
73	8.146	2.462	OK
74	0.886	1.943	ERR
75	6.006	2.436	OK
76	0.172	2.282	ERR
77	0.173	2.287	ERR
78	0.256	1.890	OK
79	0.190	1.753	ERR
80	1.115	1.849	OK
81	0.065	1.771	ERR
82	0.606	1.761	ERR
83	2.894	1.236	OK
84	9.230	2.071	OK
85	7.716	2.242	OK
86	1.401	2.365	OK
87	7.157	3.063	OK
88	6.520	3.689	OK
89	1.248	3.795	ERR
90	2.069	3.890	OK
91	0.214	3.905	ERR
92	8.126	4.657	OK
93	6.161	4.984	OK
94	0.163	4.077	ERR
95	5.202	3.826	OK
96	1.221	3.808	OK
97	2.489	3.341	OK
98	0.222	2.711	ERR
99	0.183	2.605	ERR
100	1.147	2.513	OK
101	0.123	2.504	ERR
102	0.112	1.702	ERR
103	0.076	1.094	ERR
104	3.626	1.440	OK
105	0.156	0.936	ERR
106	0.851	0.898	OK
107	0.137	0.663	ERR
108	0.263	0.667	OK
109	0.132	0.662	ERR
110	1.319	0.680	OK
111	0.088	0.676	ERR
112	2.421	0.907	OK
113	6.330	1.532	OK
114	1.257	1.295	OK
115	0.223	1.302	ERR
116	1.465	1.363	OK
117	3.843	1.734	OK
118	0.908	1.799	OK
119	0.357	1.821	ERR
120	3.524	2.042	OK
121	0.122	2.045	ERR
122	5.714	2.374	OK
123	3.656	2.107	OK
124	6.168	2.598	OK
125	2.486	2.824	OK
126	2.194	2.897	OK
127	0.188	2.532	ERR
128	0.764	2.517	OK
129	11.921	3.674	OK
130	2.730	3.594	OK
131	0.724	3.654	ERR
132	6.098	3.693	OK
133	0.417	3.369	ERR
134	2.990	3.051	OK
135	7.381	3.541	OK
136	1.476	3.469	ERR
137	3.523	3.802	OK
138	7.283	4.454	OK
139	2.308	3.493	ERR
140	0.205	3.240	ERR
141	0.162	3.184	ERR
142	0.973	2.672	ERR
143	1.641	2.794	OK
144	6.692	3.165	OK
145	0.147	2.441	ERR
146	0.018	2.295	ERR
147	1.689	2.112	OK
148	0.718	1.455	OK
149	1.290	1.354	OK
150	4.419	1.775	OK
151	0.167	1.775	ERR
152	10.046	2.683	OK
153	0.676	2.586	ERR
154	0.913	2.008	OK
155	0.180	2.012	ERR
156	0.541	2.064	ERR
157	3.714	2.266	OK
158	0.460	2.241	OK
159	0.262	2.138	ERR
160	3.907	2.087	OK
161	0.293	2.099	OK
162	0.125	1.107	ERR
163	0.582	1.098	OK
164	5.386	1.545	OK
165	0.111	1.538	ERR
166	0.065	1.490	ERR
167	0.518	1.171	ERR
168	6.121	1.737	OK
169	0.662	1.777	OK
170	0.141	1.400	ERR
171	2.170	1.588	OK
172	2.980	1.874	OK
173	4.811	2.297	OK
174	2.189	1.977	OK
175	8.214	2.787	OK
176	0.385	2.819	OK
177	0.037	2.771	ERR
178	5.647	2.724	OK
179	0.020	2.659	ERR
180	0.016	2.647	ERR
181	0.918	2.522	OK
182	2.217	2.445	OK
183	15.576	3.522	OK
184	0.362	3.339	OK
185	2.370	2.755	OK
186	3.605	3.077	OK
187	0.044	3.078	ERR
188	1.365	2.649	ERR
189	7.243	3.372	OK
190	2.646	3.635	OK
191	7.276	4.270	OK
192	1.278	4.177	OK
193	0.133	2.632	ERR
194	1.636	2.760	OK
195	0.125	2.535	ERR
196	4.733	2.648	OK
197	0.946	2.738	OK
198	0.192	2.621	ERR
199	0.168	1.913	ERR
200	0.490	1.698	OK
201	0.264	0.996	OK
202	0.359	0.905	OK
203	4.761	1.367	OK
204	6.138	1.818	OK
205	0.010	1.806	ERR
206	4.812	1.814	OK
207	0.018	1.721	ERR
208	4.258	2.128	OK
209	10.722	3.183	OK
210	7.677	3.902	OK
211	0.620	3.937	ERR
212	1.699	4.071	OK
213	1.307	3.726	OK
214	6.008	3.713	OK
215	1.983	3.910	OK
216	7.329	4.162	OK
217	4.819	4.642	OK
218	0.694	4.286	ERR
219	0.097	3.223	ERR
220	0.071	2.463	ERR
221	4.137	2.814	OK
222	4.141	3.059	OK
223	0.866	3.014	OK
224	0.127	2.426	ERR
225	1.349	2.363	OK
226	0.274	1.657	ERR
227	0.020	1.178	ERR
228	0.050	1.113	ERR
229	0.583	1.162	ERR
230	0.197	1.174	ERR
231	0.706	0.831	OK
232	5.134	0.931	OK
233	5.999	1.444	OK
234	0.097	1.441	ERR
235	4.721	1.778	OK
236	3.603	2.111	OK
237	5.755	2.684	OK
238	0.916	2.771	OK
239	0.206	2.733	ERR
240	2.871	3.001	OK
241	0.328	2.963	ERR
242	3.138	2.764	OK
243	0.718	2.235	ERR
244	1.912	2.417	ERR
245	7.068	2.652	OK
246	6.036	2.895	OK
247	0.119	2.331	ERR
248	0.921	2.332	ERR
249	1.477	2.459	OK
250	4.175	2.589	OK
251	2.657	2.822	OK
252	0.504	2.559	OK
253	0.764	2.563	OK
254	0.078	2.380	ERR
255	1.520	1.825	OK
256	2.370	1.459	OK
257	5.415	1.988	OK
258	0.921	1.988	OK
259	1.480	1.989	OK
260	2.935	1.864	OK
261	6.416	2.240	OK
262	0.082	2.198	ERR
263	0.019	2.124	ERR
264	0.042	2.120	ERR
265	4.362	2.404	OK
266	0.392	2.206	OK
267	0.117	1.676	ERR
268	2.023	1.787	OK
269	0.738	1.712	OK
270	1.104	1.529	OK
271	0.579	0.946	ERR
272	6.052	1.543	OK
273	1.152	1.656	OK
274	0.099	1.662	ERR
275	0.994	1.325	OK
276	0.137	1.299	ERR
277	7.237	2.011	OK
278	0.191	1.828	ERR
279	6.151	2.370	OK
280	0.011	2.260	ERR
281	3.528	2.555	OK
282	0.224	1.972	ERR
283	0.049	1.862	ERR
284	0.163	1.869	ERR
285	0.157	1.785	ERR
286	0.348	1.806	OK
287	0.368	1.119	ERR
288	0.428	1.143	ERR
289	0.151	0.543	ERR
290	1.098	0.651	OK
291	0.195	0.318	ERR
292	11.164	1.412	OK
293	3.963	1.803	OK
294	0.162	1.803	ERR
295	3.703	2.158	OK
296	4.107	2.534	OK
297	0.099	2.507	ERR
298	0.122	2.476	ERR
299	0.638	2.525	ERR
300	0.401	2.455	ERR
301	0.016	2.437	ERR
302	0.198	1.341	ERR
303	4.196	1.364	OK
304	0.770	1.425	OK
305	2.170	1.272	OK
306	0.213	0.882	ERR
307	0.035	0.876	ERR
308	2.271	1.091	OK
309	5.928	1.620	OK
310	7.350	2.315	OK
311	3.099	2.623	OK
312	6.998	3.303	OK
313	3.489	3.232	OK
314	0.232	3.178	ERR
315	2.556	3.217	OK
316	0.653	3.261	ERR
317	5.563	3.814	OK
318	0.192	3.606	ERR
319	2.655	3.279	OK
320	0.037	2.548	ERR
321	0.109	2.249	ERR
322	0.016	1.550	ERR
323	0.549	1.256	ERR
324	0.016	1.235	ERR
325	1.053	1.084	OK
326	0.439	1.063	ERR
327	7.252	1.232	OK
328	5.542	1.767	OK
329	0.807	1.582	ERR
330	3.007	1.879	OK
331	3.476	2.216	OK
332	10.208	3.235	OK
333	12.364	4.416	OK
334	1.916	4.606	OK
335	0.489	4.550	ERR
336	8.165	5.323	OK
337	2.859	4.883	OK
338	0.123	4.341	ERR
339	1.940	4.455	OK
340	2.727	4.427	OK
341	0.329	4.112	OK
342	0.408	3.132	ERR
343	0.682	1.964	OK
344	11.456	2.918	OK
345	4.943	3.363	OK
346	2.095	2.756	OK
347	0.598	2.530	ERR
348	4.128	2.931	OK
349	1.303	2.867	OK
350	0.590	2.653	ERR
351	0.182	2.639	ERR
352	2.374	2.835	OK
353	1.381	2.905	OK
354	1.124	1.872	ERR
355	1.258	1.503	OK
356	0.425	1.336	ERR
357	0.165	1.293	ERR
358	0.151	0.895	ERR
359	0.166	0.782	ERR
360	0.017	0.724	ERR
361	0.010	0.707	ERR
362	6.387	1.108	OK
363	0.272	0.997	ERR
364	0.021	0.887	ERR
365	0.126	0.774	ERR
366	0.109	0.742	ERR
367	3.296	1.055	OK
368	0.197	1.060	ERR
369	0.805	1.124	OK
370	0.348	1.157	ERR
371	6.262	1.782	OK
372	6.226	1.766	OK
373	4.432	2.182	OK
374	1.332	2.313	OK
375	0.273	2.328	OK
376	0.016	2.319	ERR
377	6.453	2.635	OK
378	0.110	2.626	ERR
379	10.238	3.569	OK
380	0.042	3.538	ERR
381	4.680	3.380	OK
382	0.025	2.760	ERR
383	0.211	2.338	ERR
384	0.969	2.302	OK
385	1.914	2.466	OK
386	2.412	2.705	OK
387	4.528	2.513	OK
388	2.242	2.726	OK
389	0.045	1.707	ERR
390	10.582	2.761	OK
391	1.879	2.481	OK
392	0.149	2.493	ERR
393	1.117	2.584	ERR
394	0.820	2.569	ERR
395	3.084	2.686	OK
396	0.303	2.475	ERR
397	3.716	2.394	OK
398	3.799	2.549	OK
399	0.010	2.546	ERR

---- Final results ----
400 NS requests
153 failed requests
247 success requests
14 improved requests
976.277 ellapsed time
