#req	time (sec)	avg. time (sec)	mapping
0	0.073	0.000	ERR
1	4.051	0.000	OK
2	3.985	0.000	OK
3	4.355	0.000	OK
4	3.440	0.000	OK
5	6.158	0.000	OK
6	0.101	0.000	ERR
7	5.609	0.000	OK
8	1.209	0.000	OK
9	3.825	0.000	OK
10	0.146	3.288	ERR
11	2.913	3.174	OK
12	5.799	3.355	OK
13	4.370	3.357	OK
14	4.207	3.434	OK
15	3.846	3.202	OK
16	3.725	3.565	OK
17	0.646	3.069	OK
18	0.137	2.961	ERR
19	1.857	2.765	OK
20	4.456	3.196	OK
21	1.581	3.062	OK
22	5.184	3.001	OK
23	4.521	3.016	OK
24	1.639	2.759	OK
25	0.142	2.389	ERR
26	4.339	2.450	OK
27	6.746	3.060	OK
28	0.083	3.055	ERR
29	0.916	2.961	ERR
30	0.094	2.525	ERR
31	8.658	3.232	OK
32	1.991	2.913	OK
33	2.849	2.746	OK
34	3.605	2.942	OK
35	3.518	3.280	OK
36	4.172	3.263	OK
37	1.663	2.755	OK
38	6.874	3.434	OK
39	3.187	3.661	OK
40	3.572	4.009	OK
41	3.009	3.444	OK
42	5.869	3.832	OK
43	3.564	3.903	OK
44	2.327	3.776	OK
45	4.225	3.846	OK
46	0.130	3.442	ERR
47	4.993	3.775	OK
48	0.010	3.089	ERR
49	0.102	2.780	ERR
50	0.082	2.431	ERR
51	3.275	2.458	OK
52	3.521	2.223	OK
53	0.093	1.876	ERR
54	3.976	2.041	OK
55	0.032	1.621	ERR
56	5.649	2.173	OK
57	2.177	1.892	OK
58	2.488	2.140	OK
59	0.974	2.227	OK
60	4.386	2.657	OK
61	3.657	2.695	OK
62	3.928	2.736	OK
63	0.071	2.734	ERR
64	6.297	2.966	OK
65	4.601	3.423	OK
66	0.632	2.921	ERR
67	0.111	2.714	ERR
68	0.313	2.497	OK
69	5.951	2.995	OK
70	0.112	2.567	ERR
71	0.852	2.287	OK
72	0.354	1.929	OK
73	0.042	1.927	ERR
74	0.506	1.347	OK
75	0.032	0.891	ERR
76	0.795	0.907	ERR
77	0.125	0.908	ERR
78	0.241	0.901	OK
79	0.102	0.316	ERR
80	4.534	0.758	OK
81	0.067	0.680	ERR
82	1.202	0.765	OK
83	0.047	0.765	ERR
84	2.961	1.011	OK
85	1.955	1.203	OK
86	1.449	1.268	OK
87	4.666	1.722	OK
88	1.335	1.832	OK
89	0.713	1.893	ERR
90	3.535	1.793	OK
91	0.113	1.797	ERR
92	10.647	2.742	OK
93	4.184	3.156	OK
94	0.114	2.871	ERR
95	3.952	3.071	OK
96	5.789	3.505	OK
97	5.000	3.538	OK
98	0.125	3.417	ERR
99	0.087	3.354	ERR
100	4.325	3.433	OK
101	0.110	3.433	ERR
102	0.735	2.442	ERR
103	0.069	2.030	ERR
104	2.720	2.291	OK
105	0.117	1.908	ERR
106	0.096	1.338	ERR
107	0.130	0.851	ERR
108	0.250	0.864	OK
109	0.078	0.863	ERR
110	5.089	0.939	OK
111	5.809	1.509	OK
112	1.322	1.568	OK
113	3.841	1.945	OK
114	0.639	1.737	OK
115	0.129	1.738	ERR
116	6.287	2.357	OK
117	0.772	2.422	ERR
118	4.269	2.824	OK
119	0.097	2.825	ERR
120	2.163	2.533	OK
121	0.108	1.963	ERR
122	0.460	1.876	ERR
