#req	time (sec)	avg. time (sec)	mapping
0	0.071	0.000	ERR
1	3.905	0.000	OK
2	3.280	0.000	OK
3	3.659	0.000	OK
4	3.276	0.000	OK
5	5.076	0.000	OK
6	0.097	0.000	ERR
7	3.967	0.000	OK
8	0.599	0.000	OK
9	2.898	0.000	OK
10	0.145	2.690	ERR
11	1.332	2.433	OK
12	4.231	2.528	OK
13	3.929	2.555	OK
14	3.398	2.567	OK
15	2.702	2.330	OK
16	2.669	2.587	OK
17	0.559	2.246	OK
18	0.133	2.200	ERR
19	1.290	2.039	OK
20	4.188	2.443	OK
21	1.502	2.460	OK
22	4.050	2.442	OK
23	3.640	2.413	OK
24	1.550	2.228	OK
25	0.136	1.972	ERR
26	3.152	2.020	OK
27	5.449	2.509	OK
28	0.080	2.504	ERR
29	0.883	2.463	ERR
30	0.091	2.053	ERR
31	6.456	2.549	OK
32	1.915	2.335	OK
33	1.963	2.168	OK
34	1.572	2.170	OK
35	3.373	2.493	OK
36	3.546	2.533	OK
37	1.202	2.108	OK
38	4.217	2.522	OK
39	1.940	2.627	OK
40	2.808	2.899	OK
41	2.502	2.504	OK
42	4.352	2.747	OK
43	2.553	2.806	OK
44	1.817	2.831	OK
45	4.031	2.897	OK
46	0.130	2.555	ERR
47	3.873	2.822	OK
48	0.010	2.402	ERR
49	0.102	2.218	ERR
50	0.082	1.945	ERR
51	2.485	1.943	OK
52	3.522	1.860	OK
53	0.097	1.615	ERR
54	3.291	1.762	OK
55	0.010	1.360	ERR
56	0.303	1.377	OK
57	0.769	1.067	OK
58	1.563	1.222	OK
59	2.120	1.424	OK
60	3.804	1.796	OK
61	3.465	1.894	OK
62	3.389	1.881	OK
63	0.070	1.878	ERR
64	5.076	2.057	OK
65	3.229	2.379	OK
66	0.621	2.411	ERR
67	0.112	2.345	ERR
68	0.259	2.214	OK
69	4.125	2.415	OK
70	0.113	2.046	ERR
71	0.835	1.783	OK
72	0.271	1.471	OK
73	0.100	1.474	ERR
74	1.912	1.158	OK
75	0.034	0.838	ERR
76	0.820	0.858	ERR
77	0.130	0.860	ERR
78	0.226	0.856	OK
79	0.103	0.454	ERR
80	3.218	0.765	OK
81	0.065	0.688	ERR
82	2.818	0.943	OK
83	4.796	1.412	OK
84	1.442	1.365	OK
85	1.426	1.504	OK
86	0.919	1.514	OK
87	3.624	1.864	OK
88	3.261	2.167	OK
89	0.723	2.229	ERR
90	2.228	2.130	OK
91	0.113	2.135	ERR
92	7.969	2.650	OK
93	2.824	2.453	OK
94	0.114	2.320	ERR
95	3.277	2.505	OK
96	2.711	2.684	OK
97	4.349	2.757	OK
98	0.123	2.443	ERR
99	0.088	2.380	ERR
100	1.300	2.287	OK
101	2.636	2.539	OK
102	0.725	1.815	ERR
103	0.067	1.539	ERR
104	3.716	1.899	OK
105	0.120	1.583	ERR
106	0.348	1.347	OK
107	0.131	0.925	ERR
108	0.240	0.937	OK
109	0.078	0.936	ERR
110	3.944	1.200	OK
111	1.277	1.065	OK
112	0.938	1.086	OK
113	2.567	1.336	OK
114	0.560	1.020	OK
115	0.130	1.021	ERR
116	4.890	1.476	OK
117	0.850	1.548	ERR
118	3.475	1.871	OK
119	0.097	1.873	ERR
120	1.522	1.631	OK
121	0.107	1.514	ERR
122	0.463	1.466	ERR
123	2.117	1.421	OK
124	2.902	1.655	OK
125	0.099	1.652	ERR
126	1.563	1.320	OK
127	7.022	1.937	OK
128	0.312	1.620	OK
129	5.776	2.188	OK
130	1.232	2.159	OK
131	0.736	2.222	ERR
132	4.254	2.601	OK
133	0.079	2.397	ERR
134	4.761	2.583	OK
