#req	time (sec)	avg. time (sec)	mapping
0	0.150	0.000	ERR
1	6.392	0.000	OK
2	8.404	0.000	OK
3	15.745	0.000	OK
4	7.597	0.000	OK
5	7.879	0.000	OK
6	0.101	0.000	ERR
7	15.772	0.000	OK
8	16.923	0.000	OK
9	15.322	0.000	OK
10	0.244	9.438	ERR
11	5.384	9.337	OK
12	13.632	9.860	OK
13	15.052	9.791	OK
14	2.117	9.243	OK
15	5.098	8.965	OK
16	7.811	9.736	OK
17	5.082	8.667	OK
18	0.233	6.998	ERR
19	8.665	6.332	OK
20	9.899	7.297	OK
21	7.712	7.530	OK
22	13.642	7.531	OK
23	4.286	6.455	OK
24	2.943	6.537	OK
25	0.195	6.047	ERR
26	2.446	5.510	OK
27	17.417	6.744	OK
28	0.093	6.730	ERR
29	0.181	5.881	ERR
30	0.148	4.906	ERR
31	12.095	5.344	OK
32	4.537	4.434	OK
33	8.157	4.821	OK
34	7.405	5.267	OK
35	7.875	6.035	OK
36	10.833	6.874	OK
37	6.527	5.785	OK
38	20.954	7.871	OK
39	6.416	8.495	OK
40	11.512	9.631	OK
41	5.661	8.988	OK
42	12.509	9.785	OK
43	13.173	10.287	OK
44	0.174	9.563	ERR
45	2.962	9.072	OK
46	0.208	8.010	ERR
47	8.374	8.194	OK
48	9.144	7.013	OK
49	0.159	6.388	ERR
50	0.095	5.246	ERR
51	8.414	5.521	OK
52	12.733	5.544	OK
53	0.137	4.240	ERR
54	6.806	4.903	OK
55	0.092	4.616	ERR
56	7.687	5.364	OK
57	5.889	5.116	OK
58	8.033	5.005	OK
59	8.192	5.808	OK
60	9.830	6.781	OK
61	8.704	6.810	OK
62	15.247	7.062	OK
63	0.087	7.057	ERR
64	12.843	7.660	OK
65	4.187	8.070	OK
66	1.852	7.486	OK
67	0.128	6.910	ERR
68	2.211	6.328	OK
69	3.618	5.871	OK
70	0.168	4.904	ERR
71	1.837	4.218	OK
72	2.058	2.899	OK
73	13.812	4.271	OK
74	12.101	4.197	OK
75	7.201	4.499	OK
76	0.483	4.362	ERR
77	0.178	4.367	ERR
78	0.278	4.173	OK
79	0.193	3.831	ERR
80	6.334	4.447	OK
81	0.067	4.270	ERR
82	0.589	4.124	ERR
83	1.027	2.845	ERR
84	18.567	3.492	OK
85	14.702	4.242	OK
86	4.493	4.643	OK
87	17.492	6.374	OK
88	2.052	6.552	OK
89	0.163	6.549	ERR
90	5.240	6.439	OK
91	0.207	6.453	ERR
92	22.901	8.685	OK
93	13.257	9.908	OK
94	0.166	8.067	ERR
95	8.917	7.489	OK
96	1.194	7.159	OK
97	6.213	6.031	OK
98	0.219	5.848	ERR
99	0.181	5.849	ERR
100	6.150	5.940	OK
101	0.127	5.932	ERR
102	0.116	3.654	ERR
103	0.079	2.336	ERR
104	8.605	3.180	OK
105	0.156	2.304	ERR
106	2.349	2.420	OK
107	0.137	1.812	ERR
108	0.275	1.818	OK
109	0.131	1.813	ERR
110	5.272	1.725	OK
111	0.145	1.727	ERR
112	3.975	2.112	OK
113	0.090	2.114	ERR
114	6.995	1.953	OK
115	0.224	1.959	ERR
116	5.868	2.311	OK
117	6.872	2.985	OK
118	5.051	3.462	OK
119	0.359	3.485	ERR
120	8.101	3.768	OK
121	0.123	3.766	ERR
122	14.261	4.794	OK
123	7.280	5.513	OK
124	13.939	6.208	OK
125	3.648	6.550	OK
126	4.492	6.413	OK
127	0.183	5.744	ERR
128	0.789	5.318	OK
129	23.729	7.655	OK
130	8.412	7.686	OK
131	0.730	7.746	ERR
132	11.360	7.456	OK
133	0.551	6.783	ERR
134	8.924	6.282	OK
135	6.860	6.603	OK
136	25.641	8.718	OK
137	9.775	9.677	OK
138	12.486	10.847	OK
139	0.018	8.476	ERR
140	0.202	7.655	ERR
141	0.158	7.598	ERR
142	0.972	6.559	ERR
143	3.134	6.817	OK
144	12.689	7.194	OK
145	0.148	6.522	ERR
146	0.018	3.960	ERR
147	2.499	3.232	OK
148	7.335	2.717	OK
149	1.315	2.847	OK
150	8.918	3.719	OK
151	0.166	3.719	ERR
152	19.226	5.545	OK
153	0.684	5.300	ERR
154	7.340	4.765	OK
155	0.181	4.768	ERR
156	0.545	4.821	ERR
157	6.925	5.264	OK
158	0.478	4.578	OK
159	0.268	4.473	ERR
160	7.269	4.308	OK
161	0.307	4.322	OK
162	0.126	2.412	ERR
163	0.522	2.396	ERR
164	10.262	2.689	OK
165	0.112	2.682	ERR
166	0.066	2.634	ERR
167	0.367	1.978	ERR
168	11.116	3.042	OK
169	1.297	3.144	OK
170	0.145	2.432	ERR
171	9.657	3.367	OK
172	7.156	4.070	OK
173	11.464	5.164	OK
174	3.248	4.463	OK
175	10.165	5.468	OK
176	0.412	5.503	OK
177	1.752	5.641	OK
178	13.288	5.858	OK
179	0.021	5.731	ERR
180	0.016	5.718	ERR
181	6.080	5.360	OK
182	4.820	5.127	OK
183	28.154	6.796	OK
184	0.379	6.509	OK
185	5.597	6.052	OK
186	6.247	6.635	OK
187	0.045	6.465	ERR
188	0.473	5.183	ERR
189	13.975	6.579	OK
190	5.058	7.083	OK
191	15.046	7.979	OK
192	14.834	8.981	OK
193	0.130	6.178	ERR
194	2.998	6.440	OK
195	0.123	5.893	ERR
196	11.849	6.453	OK
197	6.758	7.124	OK
198	0.176	7.095	ERR
199	0.163	5.713	ERR
200	0.506	5.258	OK
201	0.284	3.782	OK
202	0.361	2.335	OK
203	8.314	3.153	OK
204	9.184	3.772	OK
205	0.010	3.761	ERR
206	4.015	2.977	OK
207	0.018	2.303	ERR
208	7.124	2.998	OK
209	8.253	3.807	OK
210	14.818	5.238	OK
211	0.637	5.273	ERR
212	5.807	5.818	OK
213	1.325	5.119	OK
214	8.548	5.055	OK
215	3.186	5.373	OK
216	11.653	6.137	OK
217	0.425	6.178	ERR
218	0.449	5.510	ERR
219	0.094	4.694	ERR
220	0.069	3.219	ERR
221	6.897	3.845	OK
222	7.271	3.992	OK
223	1.946	4.054	OK
224	0.123	3.211	ERR
225	7.051	3.598	OK
226	0.626	2.495	ERR
227	0.021	2.455	ERR
228	0.419	2.452	ERR
229	0.604	2.503	ERR
230	0.017	2.498	ERR
231	1.008	1.909	OK
232	12.500	2.431	OK
233	9.929	3.230	OK
234	0.094	3.227	ERR
235	0.231	2.545	ERR
236	3.630	2.845	OK
237	12.039	4.047	OK
238	1.502	4.155	OK
239	0.190	4.114	ERR
240	7.042	4.817	OK
241	0.306	4.746	ERR
242	0.150	3.511	ERR
243	11.909	3.709	OK
244	1.800	3.880	ERR
245	14.094	5.266	OK
246	11.912	6.094	OK
247	0.119	4.902	ERR
248	0.916	4.844	ERR
249	0.711	4.896	OK
250	11.377	5.329	OK
251	5.088	5.808	OK
252	1.512	5.944	OK
253	11.541	5.907	OK
254	0.081	5.735	ERR
255	3.241	4.650	OK
256	0.073	3.466	ERR
257	8.412	4.295	OK
258	2.063	4.410	OK
259	4.508	4.790	OK
260	5.820	4.234	OK
261	11.470	4.872	OK
262	0.077	4.729	ERR
263	0.018	3.576	ERR
264	0.017	3.570	ERR
265	0.019	3.248	ERR
266	0.391	3.280	OK
267	0.115	2.450	ERR
268	3.774	2.621	OK
269	0.729	2.243	OK
270	3.825	2.043	OK
271	7.372	1.634	OK
272	12.258	2.852	OK
273	2.893	3.139	OK
274	0.020	3.140	ERR
275	1.973	3.335	OK
276	0.133	3.309	ERR
277	11.421	4.440	OK
278	0.180	4.080	ERR
279	16.481	5.656	OK
280	0.012	5.274	ERR
281	9.964	5.534	OK
282	1.141	4.422	ERR
283	0.048	4.137	ERR
284	0.160	4.151	ERR
285	0.153	3.969	ERR
286	0.107	3.967	ERR
287	0.358	2.860	ERR
288	17.507	4.593	OK
289	0.145	2.959	ERR
290	6.392	3.597	OK
291	0.188	2.620	ERR
292	20.843	4.590	OK
293	8.561	5.441	OK
294	0.837	5.509	ERR
295	6.670	6.161	OK
296	9.410	7.091	OK
297	0.096	7.065	ERR
298	0.118	5.326	ERR
299	0.616	5.373	ERR
300	2.122	4.946	OK
301	0.015	4.929	ERR
302	0.193	2.864	ERR
303	0.573	2.065	ERR
304	1.228	2.104	OK
305	6.656	2.103	OK
306	0.206	1.182	ERR
307	0.119	1.185	ERR
308	7.501	1.923	OK
309	10.046	2.866	OK
310	17.417	4.395	OK
311	0.032	4.397	ERR
312	9.078	5.286	OK
313	0.440	5.272	ERR
314	0.232	5.173	ERR
315	4.918	4.999	OK
316	0.944	5.073	ERR
317	11.464	6.207	OK
318	0.187	5.476	ERR
319	5.510	5.022	OK
320	0.020	3.282	ERR
321	0.106	3.290	ERR
322	16.790	4.061	OK
323	0.242	4.041	ERR
324	0.015	4.020	ERR
325	0.030	3.531	ERR
326	0.016	3.438	ERR
327	1.240	2.416	ERR
328	7.421	3.139	OK
329	0.524	2.640	ERR
330	8.208	3.459	OK
331	8.038	4.252	OK
332	18.676	4.441	OK
333	23.603	6.777	OK
334	4.668	7.242	OK
335	0.152	7.254	ERR
336	14.070	8.660	OK
337	8.767	9.413	OK
338	0.119	8.682	ERR
339	4.837	9.114	OK
340	5.095	8.802	OK
341	0.321	8.031	OK
342	1.082	6.271	ERR
343	1.699	4.081	OK
344	20.962	5.710	OK
345	6.707	6.366	OK
346	12.463	6.205	OK
347	0.036	5.332	ERR
348	11.203	6.440	OK
349	1.366	6.093	OK
350	1.237	5.707	ERR
351	0.170	5.692	ERR
352	6.180	6.202	OK
353	8.616	6.894	OK
354	0.901	4.888	ERR
355	5.030	4.720	OK
356	1.509	3.625	ERR
357	0.156	3.637	ERR
358	0.143	2.531	ERR
359	0.158	2.410	ERR
360	17.988	4.085	OK
361	0.210	4.089	ERR
362	16.021	5.073	OK
363	0.255	4.237	ERR
364	0.122	4.159	ERR
365	0.119	3.668	ERR
366	15.231	5.040	OK
367	4.422	5.467	OK
368	0.184	5.471	ERR
369	5.634	6.018	OK
370	0.776	4.297	ERR
371	11.695	5.446	OK
372	11.723	5.016	OK
373	8.474	5.838	OK
374	1.284	5.954	OK
375	0.297	5.972	OK
376	0.016	4.451	ERR
377	8.535	4.862	OK
378	0.487	4.892	ERR
379	17.666	6.095	OK
380	0.122	6.030	ERR
381	6.565	5.517	OK
382	0.024	4.347	ERR
383	0.197	3.519	ERR
384	6.461	4.037	OK
385	4.825	4.490	OK
386	5.506	5.039	OK
387	0.340	4.219	ERR
388	7.642	4.935	OK
389	0.030	3.171	ERR
390	18.496	5.009	OK
391	3.143	4.666	OK
392	7.111	5.375	OK
393	0.907	5.446	ERR
394	0.540	4.854	ERR
395	5.809	4.952	OK
396	0.164	4.418	ERR
397	4.911	4.875	OK
398	11.809	5.292	OK
399	0.011	5.290	ERR

---- Final results ----
400 NS requests
157 failed requests
243 success requests
17 improved requests
2041.022 ellapsed time
