#req	time (sec)	avg. time (sec)	mapping
0	0.073	0.000	ERR
1	2.563	0.000	OK
2	3.402	0.000	OK
3	3.367	0.000	OK
4	2.536	0.000	OK
5	4.820	0.000	OK
6	0.101	0.000	ERR
7	4.642	0.000	OK
8	0.653	0.000	OK
9	2.990	0.000	OK
10	0.151	2.522	ERR
11	1.349	2.401	OK
12	4.351	2.496	OK
13	3.083	2.468	OK
14	3.512	2.565	OK
15	2.811	2.364	OK
16	3.223	2.676	OK
17	0.576	2.270	OK
18	0.138	2.218	ERR
19	1.334	2.053	OK
20	2.881	2.326	OK
21	0.866	2.278	OK
22	4.218	2.264	OK
23	4.477	2.404	OK
24	1.606	2.213	OK
25	0.142	1.946	ERR
26	2.620	1.886	OK
27	4.608	2.289	OK
28	0.082	2.283	ERR
29	0.914	2.242	ERR
30	0.094	1.963	ERR
31	6.780	2.554	OK
32	1.985	2.331	OK
33	2.037	2.087	OK
34	1.627	2.089	OK
35	2.205	2.295	OK
36	3.698	2.403	OK
37	1.670	2.109	OK
38	4.278	2.529	OK
39	2.552	2.693	OK
40	2.633	2.946	OK
41	2.269	2.495	OK
42	4.482	2.745	OK
43	1.769	2.718	OK
44	1.865	2.742	OK
45	3.698	2.891	OK
46	0.133	2.535	ERR
47	3.995	2.767	OK
48	0.010	2.341	ERR
49	0.106	2.096	ERR
50	0.085	1.841	ERR
51	3.319	1.946	OK
52	3.583	1.856	OK
53	0.097	1.689	ERR
54	2.513	1.754	OK
55	0.189	1.403	ERR
56	2.646	1.654	OK
57	2.177	1.472	OK
58	2.089	1.680	OK
59	0.478	1.718	OK
60	3.868	2.096	OK
61	3.494	2.113	OK
62	3.002	2.055	OK
63	0.071	2.053	ERR
64	4.531	2.254	OK
65	3.590	2.595	OK
66	0.634	2.393	ERR
67	0.112	2.187	ERR
68	0.313	2.009	OK
69	4.570	2.419	OK
70	0.113	2.043	ERR
71	0.848	1.778	OK
72	0.338	1.512	OK
73	0.139	1.519	ERR
74	0.463	1.112	OK
75	2.464	0.999	OK
76	0.795	1.015	ERR
77	0.125	1.017	ERR
78	0.230	1.008	OK
79	0.100	0.561	ERR
80	3.564	0.906	OK
81	0.066	0.828	ERR
82	2.672	1.062	OK
83	1.617	1.209	OK
84	1.417	1.305	OK
85	0.956	1.154	OK
86	0.480	1.123	OK
87	3.507	1.461	OK
88	0.813	1.519	OK
89	0.709	1.580	ERR
90	2.911	1.515	OK
91	0.113	1.520	ERR
92	6.879	1.940	OK
93	3.233	2.102	OK
94	0.114	1.972	ERR
95	3.305	2.206	OK
96	4.591	2.618	OK
97	4.441	2.711	OK
98	0.127	2.642	ERR
99	0.090	2.580	ERR
100	2.044	2.494	OK
101	0.105	2.493	ERR
102	0.723	1.877	ERR
103	0.067	1.561	ERR
104	3.342	1.884	OK
105	0.117	1.565	ERR
106	0.104	1.116	ERR
107	0.130	0.685	ERR
108	0.245	0.697	OK
109	0.078	0.696	ERR
110	3.968	0.888	OK
111	4.792	1.357	OK
112	1.137	1.398	OK
113	1.533	1.545	OK
114	0.535	1.264	OK
115	0.132	1.265	ERR
116	5.321	1.787	OK
117	0.789	1.853	ERR
118	3.406	2.169	OK
119	0.097	2.171	ERR
120	1.523	1.927	OK
121	0.107	1.458	ERR
122	0.465	1.391	ERR
123	2.263	1.464	OK
124	2.521	1.663	OK
125	0.096	1.659	ERR
126	2.432	1.370	OK
127	8.311	2.122	OK
128	0.339	1.816	OK
129	5.391	2.345	OK
130	0.767	2.269	OK
131	0.731	2.332	ERR
132	4.589	2.744	OK
133	1.291	2.647	ERR
134	4.560	2.851	OK
135	2.977	3.139	OK
136	0.062	2.902	ERR
137	1.351	2.206	OK
138	4.985	2.670	OK
139	0.068	2.138	ERR
140	0.130	2.074	ERR
141	0.116	2.013	ERR
142	0.644	1.618	ERR
143	0.834	1.573	OK
144	4.046	1.521	OK
145	0.097	1.233	ERR
146	0.037	1.231	ERR
147	0.551	1.151	OK
148	1.533	0.806	OK
149	2.606	1.060	OK
150	4.154	1.462	OK
151	0.117	1.462	ERR
152	4.207	1.818	OK
153	0.611	1.796	ERR
154	1.233	1.515	OK
155	0.134	1.518	ERR
156	0.066	1.521	ERR
157	0.121	1.478	ERR
158	1.386	1.464	OK
159	0.159	1.219	ERR
160	1.930	0.997	OK
161	0.258	1.011	OK
162	0.079	0.598	ERR
163	0.031	0.540	ERR
164	1.832	0.600	OK
165	0.105	0.597	ERR
166	0.059	0.596	ERR
167	0.110	0.595	ERR
168	3.139	0.770	OK
169	1.923	0.947	OK
170	0.103	0.764	ERR
171	11.707	1.909	OK
172	5.230	2.424	OK
173	3.266	2.747	OK
174	0.906	2.655	OK
175	1.567	2.801	OK
176	4.134	3.208	OK
177	0.281	3.226	OK
178	2.735	3.185	OK
179	0.021	2.995	ERR
180	0.153	3.000	ERR
181	2.704	2.100	OK
182	4.336	2.010	OK
183	6.405	2.324	OK
184	1.644	2.398	OK
185	1.360	2.377	OK
186	0.967	2.060	OK
187	0.072	2.040	ERR
188	0.414	1.808	ERR
