#req	time (sec)	avg. time (sec)	mapping
0	0.148	0.000	ERR
1	2.700	0.000	OK
2	6.901	0.000	OK
3	12.948	0.000	OK
4	6.355	0.000	OK
5	6.606	0.000	OK
6	0.097	0.000	ERR
7	12.397	0.000	OK
8	13.103	0.000	OK
9	12.049	0.000	OK
10	0.245	7.340	ERR
11	4.327	7.503	OK
12	10.638	7.876	OK
13	11.723	7.754	OK
14	1.855	7.304	OK
15	4.035	7.047	OK
16	7.485	7.786	OK
17	3.306	6.877	OK
18	0.242	5.590	ERR
19	7.513	5.137	OK
20	6.950	5.807	OK
21	5.201	5.895	OK
22	10.461	5.877	OK
23	3.556	5.060	OK
24	2.863	5.161	OK
25	0.196	4.777	ERR
26	2.199	4.249	OK
27	15.207	5.439	OK
28	0.093	5.424	ERR
29	0.151	4.688	ERR
30	0.149	4.008	ERR
31	8.462	4.334	OK
32	2.437	3.531	OK
33	7.700	3.946	OK
34	6.032	4.263	OK
35	5.262	4.769	OK
36	8.654	5.415	OK
37	4.877	4.382	OK
38	17.116	6.084	OK
39	5.806	6.649	OK
40	9.284	7.563	OK
41	4.489	7.166	OK
42	10.397	7.962	OK
43	10.269	8.219	OK
44	0.169	7.632	ERR
45	2.503	7.356	OK
46	0.208	6.512	ERR
47	6.595	6.684	OK
48	10.720	6.044	OK
49	0.450	5.509	ERR
50	0.095	4.590	ERR
51	6.702	4.811	OK
52	9.596	4.731	OK
53	0.134	3.717	ERR
54	5.283	4.229	OK
55	0.051	3.983	ERR
56	3.769	4.339	OK
57	5.906	4.271	OK
58	6.420	3.841	OK
59	6.527	4.448	OK
60	8.476	5.286	OK
61	7.771	5.393	OK
62	11.899	5.624	OK
63	0.081	5.618	ERR
64	10.434	6.134	OK
65	3.109	6.439	OK
66	2.300	6.292	OK
67	0.123	5.714	ERR
68	1.677	5.240	OK
69	3.053	4.892	OK
70	0.157	4.061	ERR
71	1.400	3.423	OK
72	1.514	2.385	OK
73	11.644	3.541	OK
74	0.199	2.518	ERR
75	5.563	2.763	OK
