#req	time (sec)	avg. time (sec)	mapping
0	0.151	0.000	ERR
1	1.722	0.000	OK
2	7.603	0.000	OK
3	14.233	0.000	OK
4	6.865	0.000	OK
5	5.249	0.000	OK
6	0.097	0.000	ERR
7	11.199	0.000	OK
8	12.658	0.000	OK
9	9.692	0.000	OK
10	0.245	6.956	ERR
11	1.982	6.982	OK
12	8.272	7.049	OK
13	7.938	6.420	OK
14	1.180	5.851	OK
15	4.677	5.794	OK
16	4.581	6.242	OK
17	1.894	5.312	OK
18	0.243	4.071	ERR
19	8.049	3.906	OK
20	3.776	4.259	OK
21	3.336	4.395	OK
22	7.221	4.290	OK
23	3.191	3.815	OK
24	2.864	3.983	OK
25	0.192	3.535	ERR
26	1.237	3.200	OK
27	16.257	4.636	OK
28	0.091	4.621	ERR
29	1.224	3.939	OK
30	0.150	3.576	ERR
31	5.916	3.834	OK
32	2.484	3.361	OK
33	8.653	3.907	OK
34	5.191	4.140	OK
35	1.690	4.289	OK
36	6.540	4.820	OK
37	1.170	3.311	OK
38	13.529	4.655	OK
39	5.470	5.079	OK
40	9.193	5.984	OK
41	3.595	5.751	OK
42	10.467	6.550	OK
43	4.531	6.138	OK
44	0.174	5.636	ERR
45	2.481	5.715	OK
46	0.205	5.082	ERR
47	3.216	5.286	OK
48	6.593	4.593	OK
49	0.161	4.062	ERR
50	0.095	3.152	ERR
51	3.196	3.112	OK
52	1.848	2.250	OK
53	0.137	1.811	ERR
54	3.349	2.128	OK
55	0.651	1.945	ERR
56	1.813	2.106	OK
57	2.305	2.015	OK
58	3.973	1.753	OK
59	3.934	2.130	OK
60	6.537	2.774	OK
61	7.375	3.192	OK
62	6.771	3.685	OK
63	0.082	3.679	ERR
64	8.693	4.214	OK
65	1.728	4.321	OK
66	2.538	4.394	OK
67	0.122	4.175	ERR
68	7.206	4.499	OK
69	2.299	4.335	OK
70	0.158	3.697	ERR
71	1.192	3.079	OK
72	1.241	2.526	OK
73	15.572	4.075	OK
74	6.110	3.817	OK
75	9.144	4.558	OK
76	0.018	4.306	ERR
77	0.180	4.312	ERR
78	1.428	3.734	OK
79	0.195	3.524	ERR
80	1.758	3.684	OK
81	0.067	3.571	ERR
82	5.905	4.038	OK
83	10.241	3.505	OK
84	11.516	4.045	OK
85	14.377	4.568	OK
86	1.633	4.730	OK
87	9.667	5.679	OK
88	9.755	6.511	OK
89	1.325	6.624	ERR
90	2.072	6.656	OK
91	0.210	6.670	ERR
92	12.498	7.329	OK
93	12.252	7.531	OK
94	0.170	6.396	ERR
95	7.005	5.659	OK
96	7.963	6.292	OK
97	5.008	5.826	OK
98	0.224	4.873	ERR
99	0.189	4.759	ERR
100	1.772	4.729	OK
101	0.128	4.721	ERR
102	0.116	3.483	ERR
103	0.079	2.265	ERR
104	6.483	2.897	OK
105	0.164	2.213	ERR
106	2.676	1.684	OK
107	0.143	1.197	ERR
108	0.302	1.205	OK
109	0.136	1.200	ERR
110	2.119	1.235	OK
111	0.039	1.226	ERR
112	4.824	1.697	OK
113	10.144	2.703	OK
114	1.675	2.222	OK
115	0.225	2.228	ERR
116	2.236	2.184	OK
117	3.981	2.568	OK
118	1.210	2.659	OK
119	0.686	2.714	ERR
120	5.027	3.005	OK
121	0.128	3.014	ERR
122	6.015	3.133	OK
123	4.481	2.566	OK
124	13.285	3.727	OK
125	8.035	4.508	OK
126	4.091	4.694	OK
127	0.184	4.314	ERR
128	2.286	4.422	OK
129	18.346	6.188	OK
130	3.745	6.059	OK
131	0.769	6.123	ERR
132	9.399	6.462	OK
133	0.022	6.016	ERR
134	5.032	5.191	OK
135	8.808	5.268	OK
136	22.439	7.103	OK
137	3.673	7.452	OK
138	7.207	7.944	OK
139	0.112	6.121	ERR
140	0.210	5.767	ERR
141	0.164	5.707	ERR
142	1.023	4.869	ERR
143	2.284	5.095	OK
144	10.997	5.692	OK
145	0.150	4.826	ERR
146	0.018	2.584	ERR
147	2.420	2.458	OK
148	1.651	1.903	OK
149	2.221	2.114	OK
150	7.775	2.870	OK
151	0.169	2.871	ERR
152	17.252	4.494	OK
153	0.460	4.311	ERR
154	1.065	3.318	OK
155	0.234	3.327	ERR
156	0.038	3.329	ERR
157	0.178	3.104	ERR
158	2.395	3.179	OK
159	0.273	2.984	ERR
160	5.469	2.753	OK
161	0.332	2.770	OK
162	0.132	1.058	ERR
163	0.096	1.021	ERR
164	9.163	1.831	OK
165	0.117	1.819	ERR
166	0.069	1.822	ERR
167	0.406	1.845	ERR
168	6.272	2.233	OK
169	4.562	2.662	OK
170	0.148	2.130	ERR
171	1.749	2.271	OK
172	5.817	2.840	OK
173	6.470	3.477	OK
174	2.886	2.850	OK
175	10.005	3.838	OK
176	2.160	4.047	OK
177	0.335	4.040	ERR
178	5.153	3.928	OK
179	0.021	3.474	ERR
180	0.880	3.548	ERR
181	1.635	3.536	OK
182	3.057	3.260	OK
183	17.442	4.357	OK
184	4.276	4.496	OK
185	3.069	3.803	OK
186	5.101	4.097	OK
187	7.457	4.809	OK
188	0.515	4.345	ERR
189	10.069	5.350	OK
190	3.944	5.656	OK
191	8.882	6.381	OK
192	4.568	6.532	OK
193	0.136	4.802	ERR
194	3.807	4.755	OK
195	0.327	4.481	OK
196	12.491	5.220	OK
197	1.338	4.608	OK
198	0.093	4.565	ERR
199	0.169	3.575	ERR
200	4.883	3.669	OK
201	0.283	2.809	OK
202	0.179	2.371	ERR
203	5.453	2.902	OK
204	7.075	3.229	OK
205	8.205	4.017	OK
206	7.667	3.534	OK
207	0.602	3.461	ERR
208	7.908	4.242	OK
209	9.133	5.139	OK
210	11.068	5.757	OK
211	0.559	5.785	ERR
212	1.676	5.935	OK
213	1.364	5.526	OK
214	5.146	5.333	OK
215	8.287	5.341	OK
216	11.629	5.737	OK
217	6.806	6.358	OK
218	0.075	5.574	ERR
219	0.094	4.670	ERR
220	0.069	3.570	ERR
221	0.875	3.602	OK
222	6.038	4.038	OK
223	3.428	4.245	OK
224	0.127	3.743	ERR
225	2.399	3.154	OK
226	0.283	2.019	ERR
227	0.021	1.341	ERR
228	0.413	1.375	ERR
229	11.976	2.563	OK
230	0.195	2.576	ERR
231	1.215	2.610	OK
232	7.453	2.751	OK
233	9.965	3.405	OK
234	0.094	3.401	ERR
235	0.806	3.242	OK
236	3.653	3.579	OK
237	10.555	4.632	OK
238	1.050	4.696	OK
239	0.047	3.503	ERR
240	3.549	3.839	OK
241	0.379	3.755	ERR
242	4.498	3.460	OK
243	7.271	3.190	OK
244	1.868	3.368	ERR
245	11.498	4.437	OK
246	9.073	4.979	OK
247	0.122	3.936	ERR
248	0.946	3.925	ERR
249	0.526	3.973	ERR
250	0.144	3.632	ERR
251	3.820	3.977	OK
252	2.418	3.769	OK
253	0.076	3.049	ERR
254	0.081	2.870	ERR
255	2.107	1.931	OK
256	0.010	1.025	ERR
257	14.192	2.432	OK
258	2.700	2.607	OK
259	3.450	2.900	OK
260	5.386	3.424	OK
261	13.073	4.349	OK
262	0.082	4.116	ERR
263	0.019	4.110	ERR
264	7.137	4.815	OK
265	11.653	5.770	OK
266	1.871	5.956	OK
267	0.176	4.555	ERR
268	5.345	4.819	OK
269	2.185	4.693	OK
270	1.726	4.327	OK
271	0.111	3.030	ERR
272	10.001	4.022	OK
273	1.743	4.195	OK
274	0.663	3.547	ERR
275	1.450	2.527	OK
276	0.134	2.353	ERR
277	7.231	3.059	OK
278	0.191	2.543	ERR
279	0.465	2.371	ERR
280	0.012	2.200	ERR
281	9.899	3.179	OK
282	1.245	2.303	ERR
283	0.109	2.140	ERR
284	0.166	2.090	ERR
285	0.158	1.961	ERR
286	0.378	1.985	OK
287	0.381	1.300	ERR
288	13.961	2.677	OK
289	0.150	2.646	ERR
290	4.164	3.061	OK
291	0.200	2.091	ERR
292	10.145	2.981	OK
293	6.105	3.581	OK
294	0.043	3.569	ERR
295	10.921	4.645	OK
296	7.692	5.376	OK
297	0.103	5.348	ERR
298	0.126	3.965	ERR
299	14.987	5.449	OK
300	8.373	5.869	OK
301	14.002	7.250	OK
302	0.207	6.256	ERR
303	4.956	6.141	OK
304	1.157	6.252	OK
305	2.969	5.457	OK
306	0.221	4.710	ERR
307	0.348	4.734	ERR
308	3.092	5.031	OK
309	0.374	3.570	ERR
310	15.145	4.247	OK
311	4.938	3.341	OK
312	8.943	4.214	OK
313	0.471	3.766	ERR
314	1.201	3.770	ERR
315	2.979	3.771	OK
316	0.634	3.812	ERR
317	7.844	4.562	OK
318	0.200	4.273	ERR
319	3.744	4.610	OK
320	0.010	3.096	ERR
321	0.113	2.614	ERR
322	11.517	2.871	OK
323	0.765	2.901	ERR
324	0.084	2.789	ERR
325	1.612	2.652	OK
326	6.336	3.222	OK
327	0.861	2.524	ERR
328	6.834	3.188	OK
329	0.830	2.896	ERR
330	7.032	3.598	OK
331	4.934	4.080	OK
332	12.489	4.178	OK
333	15.293	5.630	OK
334	0.113	5.633	ERR
335	0.193	5.492	ERR
336	12.858	6.144	OK
337	5.124	6.570	OK
338	0.127	5.899	ERR
339	2.925	6.109	OK
340	4.556	5.861	OK
341	0.546	5.422	OK
342	0.502	4.224	ERR
343	0.489	2.743	OK
344	0.695	2.801	ERR
345	4.978	3.280	OK
346	0.259	2.020	ERR
347	0.565	1.564	ERR
348	0.637	1.615	ERR
349	2.478	1.571	OK
350	2.441	1.359	OK
351	0.176	1.322	ERR
352	7.483	2.020	OK
353	2.061	2.177	OK
354	0.306	2.138	ERR
355	1.860	1.827	OK
356	0.491	1.850	ERR
357	0.167	1.810	ERR
358	0.152	1.762	ERR
359	0.167	1.530	ERR
360	9.053	2.192	OK
361	0.010	2.175	ERR
362	10.248	2.452	OK
363	0.273	2.273	ERR
364	10.493	3.291	OK
365	0.127	3.118	ERR
366	11.974	4.266	OK
367	5.306	4.780	OK
368	0.197	4.785	ERR
369	3.359	5.104	OK
370	0.051	4.204	ERR
371	9.612	5.164	OK
372	4.192	4.558	OK
373	7.493	5.281	OK
374	3.405	4.572	OK
375	6.294	5.188	OK
376	0.051	3.996	ERR
377	9.674	4.433	OK
378	0.020	4.415	ERR
379	11.413	5.220	OK
380	0.367	5.252	ERR
381	6.395	4.930	OK
382	0.025	4.514	ERR
383	0.212	3.786	ERR
384	1.436	3.589	OK
385	3.446	3.304	OK
386	2.461	3.545	OK
387	7.493	3.327	OK
388	2.810	3.606	OK
389	0.045	2.469	ERR
390	11.278	3.560	OK
391	2.772	3.198	OK
392	0.056	3.201	ERR
393	0.905	3.270	ERR
394	0.092	3.136	ERR
395	12.683	4.059	OK
396	0.590	3.872	ERR
397	0.069	3.130	ERR
398	5.583	3.407	OK
399	0.010	3.404	ERR

---- Final results ----
400 NS requests
149 failed requests
251 success requests
30 improved requests
1560.760 ellapsed time
