#req	time (sec)	avg. time (sec)	mapping
0	0.075	0.000	ERR
1	2.659	0.000	OK
2	4.017	0.000	OK
3	6.563	0.000	OK
4	3.340	0.000	OK
5	5.276	0.000	OK
6	0.100	0.000	ERR
7	5.762	0.000	OK
8	0.753	0.000	OK
9	3.909	0.000	OK
10	0.151	3.253	ERR
11	1.881	3.175	OK
12	5.731	3.347	OK
13	5.293	3.220	OK
14	3.520	3.238	OK
15	3.335	3.044	OK
16	4.212	3.455	OK
17	0.650	2.944	OK
18	0.137	2.882	ERR
19	1.868	2.678	OK
20	5.368	3.199	OK
21	1.614	3.173	OK
22	5.195	3.119	OK
23	4.403	3.030	OK
24	1.622	2.840	OK
25	0.142	2.521	ERR
26	3.568	2.457	OK
27	6.689	3.061	OK
28	0.083	3.055	ERR
29	0.915	2.960	ERR
30	0.094	2.433	ERR
31	8.918	3.163	OK
32	2.066	2.850	OK
33	2.942	2.704	OK
34	1.726	2.714	OK
35	2.291	2.929	OK
36	4.644	3.037	OK
37	3.142	2.682	OK
38	5.849	3.259	OK
39	2.607	3.428	OK
40	3.344	3.753	OK
41	3.040	3.165	OK
42	5.888	3.547	OK
43	2.230	3.476	OK
44	0.022	3.306	ERR
45	5.513	3.628	OK
46	0.131	3.177	ERR
47	4.952	3.358	OK
48	0.010	2.774	ERR
49	0.102	2.523	ERR
50	0.082	2.197	ERR
51	3.963	2.289	OK
52	3.524	2.053	OK
53	0.093	1.839	ERR
54	3.316	2.169	OK
55	0.010	1.618	ERR
56	7.069	2.312	OK
57	2.186	2.035	OK
58	3.324	2.367	OK
59	2.974	2.654	OK
60	4.303	3.076	OK
61	3.656	3.045	OK
62	3.929	3.086	OK
63	0.071	3.084	ERR
64	6.167	3.369	OK
65	4.322	3.800	OK
66	0.625	3.156	ERR
67	0.112	2.948	ERR
68	0.367	2.653	OK
69	5.871	2.942	OK
70	0.112	2.523	ERR
71	0.895	2.247	OK
72	1.749	2.029	OK
73	0.041	2.026	ERR
74	2.034	1.613	OK
75	3.333	1.514	OK
76	0.806	1.532	ERR
77	0.125	1.533	ERR
78	1.042	1.601	OK
79	0.099	1.024	ERR
80	4.007	1.413	OK
81	0.065	1.330	ERR
82	1.180	1.273	OK
83	2.159	1.485	OK
84	2.387	1.520	OK
85	1.031	1.290	OK
86	0.555	1.265	OK
87	4.604	1.713	OK
88	1.538	1.762	OK
89	0.709	1.823	ERR
90	6.119	2.035	OK
91	0.115	2.040	ERR
92	0.147	1.936	ERR
93	4.118	2.132	OK
94	0.115	1.905	ERR
95	4.486	2.251	OK
96	6.128	2.808	OK
97	5.018	2.849	OK
98	0.123	2.708	ERR
99	0.088	2.646	ERR
100	3.559	2.390	OK
101	0.155	2.394	ERR
102	0.738	2.453	ERR
103	0.069	2.048	ERR
104	3.995	2.436	OK
105	0.118	1.999	ERR
106	0.109	1.397	ERR
107	0.132	0.909	ERR
108	0.254	0.922	OK
109	0.078	0.921	ERR
110	5.205	1.085	OK
111	4.527	1.522	OK
112	1.542	1.603	OK
113	1.919	1.788	OK
114	0.632	1.452	OK
115	0.134	1.453	ERR
116	5.927	2.035	OK
117	0.855	2.107	ERR
118	0.293	2.111	ERR
119	0.080	2.111	ERR
120	2.211	1.812	OK
121	0.107	1.370	ERR
122	0.471	1.263	ERR
123	3.075	1.378	OK
124	3.408	1.656	OK
125	0.542	1.697	ERR
126	3.292	1.433	OK
127	3.959	1.744	OK
128	0.329	1.748	OK
129	7.417	2.481	OK
130	2.942	2.554	OK
131	0.754	2.619	ERR
132	0.172	2.589	ERR
133	0.768	2.359	ERR
134	5.794	2.597	OK
135	3.643	2.907	OK
136	0.063	2.584	ERR
137	1.403	2.329	OK
138	7.062	3.002	OK
139	0.092	2.270	ERR
140	0.135	1.989	ERR
141	0.122	1.925	ERR
142	0.661	1.974	ERR
143	1.363	2.034	OK
144	4.592	1.914	OK
145	0.101	1.559	ERR
146	0.038	1.557	ERR
147	0.458	1.462	OK
148	1.273	0.884	OK
149	3.768	1.251	OK
150	4.952	1.733	OK
151	0.118	1.732	ERR
152	0.673	1.734	ERR
153	0.285	1.626	OK
154	0.827	1.249	OK
155	0.134	1.253	ERR
156	0.068	1.255	ERR
157	0.585	1.268	ERR
158	0.663	1.207	ERR
159	0.160	0.846	ERR
160	4.181	0.769	OK
161	0.254	0.783	OK
162	0.077	0.723	ERR
163	0.865	0.781	OK
164	3.204	1.019	OK
165	0.102	1.016	ERR
166	0.059	1.015	ERR
167	0.080	0.964	ERR
168	3.896	1.288	OK
169	3.711	1.643	OK
170	0.106	1.235	ERR
171	15.992	2.809	OK
172	7.111	3.513	OK
173	5.093	3.935	OK
174	1.932	3.808	OK
175	3.078	4.106	OK
176	4.137	4.514	OK
177	0.291	4.535	OK
178	3.285	4.474	OK
179	0.021	4.105	ERR
180	0.151	4.109	ERR
181	2.716	2.782	OK
182	4.444	2.515	OK
183	7.754	2.781	OK
184	2.294	2.817	OK
185	0.529	2.562	ERR
186	1.478	2.296	OK
187	1.949	2.462	OK
188	0.401	2.174	ERR
189	4.104	2.582	OK
190	2.776	2.844	OK
191	4.791	3.052	OK
192	3.215	2.929	OK
193	0.125	2.166	ERR
194	0.067	1.943	ERR
195	0.315	1.922	OK
196	3.181	2.092	OK
197	5.990	2.496	OK
198	0.063	2.463	ERR
199	4.735	2.526	OK
200	8.562	3.105	OK
201	0.020	2.627	ERR
202	0.225	2.328	OK
203	0.729	2.389	ERR
204	2.325	2.615	OK
205	0.010	2.584	ERR
206	2.387	2.505	OK
207	0.018	1.907	ERR
208	1.099	2.011	ERR
209	1.904	1.728	ERR
210	5.695	1.441	OK
211	0.132	1.452	ERR
212	4.785	1.908	OK
213	1.105	1.946	OK
214	3.585	2.072	OK
215	2.929	2.364	OK
216	3.167	2.442	OK
217	2.989	2.739	OK
218	0.038	2.633	ERR
219	0.074	2.450	ERR
220	0.044	1.885	ERR
221	1.103	1.982	OK
222	0.040	1.508	ERR
223	4.606	1.858	OK
224	0.127	1.512	ERR
225	4.403	1.659	OK
226	0.625	1.405	ERR
227	0.020	1.108	ERR
228	0.016	1.106	ERR
229	4.840	1.583	OK
230	0.107	1.589	ERR
231	2.780	1.756	OK
232	2.243	1.977	OK
233	3.226	1.839	OK
234	0.094	1.835	ERR
235	0.125	1.408	ERR
236	0.012	1.346	ERR
237	4.531	1.797	OK
238	0.473	1.843	OK
239	0.045	1.363	ERR
240	4.606	1.813	OK
241	0.552	1.591	ERR
242	5.609	1.927	OK
243	4.528	2.057	OK
244	0.886	2.137	ERR
245	4.355	2.560	OK
246	4.675	3.026	OK
247	0.094	2.582	ERR
248	0.653	2.600	ERR
249	0.130	2.609	ERR
250	0.123	2.160	ERR
251	3.266	2.432	OK
252	5.033	2.374	OK
253	0.060	1.927	ERR
254	0.050	1.844	ERR
255	2.621	1.670	OK
256	4.790	1.682	OK
257	4.821	2.155	OK
258	0.981	2.187	OK
259	2.127	2.387	OK
260	3.381	2.713	OK
261	3.543	2.741	OK
262	0.040	2.241	ERR
263	0.018	2.237	ERR
264	2.642	2.496	OK
265	3.641	2.598	OK
266	10.447	3.164	OK
267	0.076	2.690	ERR
268	3.446	2.936	OK
269	1.189	2.842	OK
270	3.983	2.902	OK
271	3.419	2.890	OK
272	0.057	2.892	ERR
273	4.443	3.334	OK
274	0.052	3.075	ERR
275	1.292	2.840	OK
276	5.718	2.367	OK
277	2.050	2.565	OK
278	4.990	2.719	OK
279	1.371	2.737	ERR
280	0.511	2.390	ERR
281	0.083	2.057	ERR
282	4.003	2.451	OK
283	0.103	2.017	ERR
284	0.177	2.030	ERR
285	0.125	1.913	ERR
286	0.278	1.369	OK
287	0.095	1.174	ERR
288	4.440	1.119	OK
289	0.123	0.994	ERR
290	2.634	1.206	OK
291	0.127	1.210	ERR
292	3.906	1.201	OK
293	4.988	1.689	OK
294	4.515	2.123	OK
295	3.719	2.482	OK
296	3.956	2.850	OK
297	0.090	2.850	ERR
298	0.129	2.419	ERR
299	11.093	3.516	OK
300	3.202	3.572	OK
301	0.035	3.563	ERR
302	0.143	3.187	ERR
303	5.263	3.215	OK
304	6.394	3.402	OK
305	2.359	3.266	OK
306	0.122	2.883	ERR
307	0.061	2.880	ERR
308	4.730	3.340	OK
309	2.591	2.490	OK
310	5.345	2.704	OK
311	4.056	3.106	OK
312	4.291	3.521	OK
313	4.030	3.398	OK
314	5.122	3.271	OK
315	5.375	3.572	OK
316	0.051	3.565	ERR
317	0.161	3.575	ERR
318	0.118	3.114	ERR
319	1.786	3.033	OK
320	0.193	2.518	ERR
321	0.074	2.120	ERR
322	3.219	2.013	OK
323	0.060	1.616	ERR
324	0.265	1.130	ERR
325	0.032	0.596	ERR
326	3.859	0.977	OK
327	0.052	0.966	ERR
328	4.590	1.413	OK
329	4.855	1.720	OK
330	2.972	1.998	OK
331	3.686	2.359	OK
332	7.102	2.747	OK
333	0.079	2.749	ERR
334	0.032	2.726	ERR
335	0.137	2.736	ERR
336	3.070	2.657	OK
337	0.020	2.654	ERR
338	0.106	2.206	ERR
339	0.255	1.746	OK
340	2.636	1.712	OK
341	2.624	1.606	OK
342	0.083	0.904	ERR
343	0.281	0.925	OK
344	0.021	0.923	ERR
345	0.830	0.993	OK
346	3.374	1.023	OK
347	0.147	1.036	ERR
348	0.459	1.071	ERR
349	0.384	1.084	OK
350	0.020	0.822	ERR
351	0.132	0.573	ERR
352	0.067	0.571	ERR
353	2.036	0.747	OK
354	0.264	0.771	OK
355	3.859	1.074	OK
356	0.136	0.750	ERR
357	0.120	0.748	ERR
358	0.039	0.706	ERR
359	0.090	0.676	ERR
360	0.571	0.731	ERR
361	0.062	0.724	ERR
362	4.633	1.181	OK
363	0.140	0.991	ERR
364	0.020	0.967	ERR
365	0.077	0.589	ERR
366	5.795	1.155	OK
367	5.678	1.710	OK
368	0.152	1.722	ERR
369	5.763	2.289	OK
370	0.059	2.238	ERR
371	0.120	2.244	ERR
372	3.412	2.122	OK
373	10.581	3.166	OK
374	2.230	3.387	OK
375	5.141	3.893	OK
376	0.099	3.324	ERR
377	3.792	3.135	OK
378	0.776	3.197	ERR
379	5.298	3.151	OK
380	0.034	3.148	ERR
381	1.295	3.266	OK
382	0.026	2.927	ERR
383	0.509	1.920	ERR
384	4.125	2.109	OK
385	3.785	1.974	OK
386	4.090	2.373	OK
387	4.353	2.429	OK
388	0.114	2.363	ERR
389	0.077	1.841	ERR
390	0.318	1.869	ERR
391	0.837	1.823	OK
392	2.320	2.053	OK
393	2.667	2.268	OK
394	0.244	1.880	ERR
395	7.507	2.253	OK
396	2.519	2.096	OK
397	0.015	1.662	ERR
398	3.322	1.983	OK
399	0.071	1.982	ERR

---- Final results ----
400 NS requests
165 failed requests
235 success requests
31 improved requests
888.795 ellapsed time
