#req	time (sec)	avg. time (sec)	mapping
0	0.122	0.000	ERR
1	1.976	0.000	OK
2	9.929	0.000	OK
3	13.895	0.000	OK
4	5.797	0.000	OK
5	11.266	0.000	OK
6	0.097	0.000	ERR
7	11.194	0.000	OK
8	10.678	0.000	OK
9	12.067	0.000	OK
10	0.202	7.710	ERR
11	4.508	7.963	OK
12	9.500	7.920	OK
13	8.878	7.419	OK
14	1.475	6.986	OK
15	3.878	6.248	OK
16	6.383	6.876	OK
17	4.391	6.196	OK
18	0.183	5.146	ERR
19	7.784	4.718	OK
20	6.283	5.326	OK
21	6.657	5.541	OK
22	13.753	5.966	OK
23	4.677	5.546	OK
24	2.862	5.685	OK
25	0.152	5.312	ERR
26	1.202	4.794	OK
27	12.748	5.630	OK
28	0.080	5.620	ERR
29	1.722	5.013	ERR
30	0.116	4.397	ERR
31	13.094	5.041	OK
32	1.875	3.853	OK
33	6.626	4.048	OK
34	8.533	4.615	OK
35	3.815	4.981	OK
36	6.810	5.542	OK
37	2.448	4.512	OK
38	13.920	5.896	OK
39	5.234	6.247	OK
40	9.544	7.190	OK
41	5.354	6.416	OK
42	21.063	8.335	OK
43	8.516	8.524	OK
44	0.166	7.687	ERR
45	1.727	7.478	OK
46	0.167	6.814	ERR
47	7.497	7.319	OK
48	15.804	7.507	OK
49	0.133	6.997	ERR
50	0.082	6.051	ERR
51	6.493	6.165	OK
52	7.090	4.768	OK
53	0.115	3.927	ERR
54	6.364	4.547	OK
55	0.059	4.380	ERR
56	1.192	4.483	OK
57	4.320	4.165	OK
58	9.676	3.552	OK
59	11.186	4.658	OK
60	7.667	5.416	OK
61	6.428	5.410	OK
62	9.718	5.672	OK
63	0.073	5.668	ERR
64	11.272	6.159	OK
65	2.461	6.399	OK
66	1.632	6.443	ERR
67	0.118	6.023	ERR
68	1.395	5.195	OK
69	1.551	4.232	OK
70	0.136	3.478	ERR
71	1.752	3.011	OK
72	1.156	2.155	OK
73	14.830	3.630	OK
74	0.173	2.520	ERR
75	6.391	2.913	OK
76	3.717	3.122	OK
77	0.153	3.125	ERR
78	0.235	3.009	OK
79	0.145	2.869	ERR
80	5.487	3.404	OK
81	0.064	3.235	ERR
82	0.246	3.144	ERR
83	1.688	1.830	OK
84	6.186	2.431	OK
85	8.923	2.684	OK
86	4.509	2.764	OK
87	14.264	4.175	OK
88	5.467	4.698	OK
89	1.710	4.854	ERR
90	4.546	4.760	OK
91	0.137	4.768	ERR
92	26.670	7.410	OK
93	6.409	7.882	OK
94	0.144	7.278	ERR
95	7.860	7.172	OK
96	1.326	6.853	ERR
97	5.370	5.964	OK
98	0.177	5.435	ERR
99	0.143	5.278	ERR
100	7.873	5.611	OK
101	0.182	5.615	ERR
102	0.112	2.959	ERR
103	0.069	2.325	ERR
104	5.512	2.862	OK
105	0.141	2.090	ERR
106	0.661	2.024	ERR
107	0.136	1.500	ERR
108	0.258	1.508	OK
109	0.114	1.506	ERR
110	3.144	1.033	OK
111	0.039	1.018	ERR
112	4.235	1.431	OK
113	13.806	2.805	OK
114	3.081	2.561	OK
115	0.182	2.565	ERR
116	3.778	2.877	OK
117	7.527	3.616	OK
118	4.262	4.017	OK
119	0.289	4.034	ERR
120	5.297	4.249	OK
121	0.111	4.257	ERR
122	16.354	5.468	OK
123	4.208	4.509	OK
124	8.938	5.094	OK
125	8.572	5.933	OK
126	5.092	6.065	OK
127	0.111	5.323	ERR
128	0.634	4.960	OK
129	20.910	7.022	OK
130	5.533	7.046	OK
131	0.786	7.114	ERR
132	0.822	5.560	ERR
133	0.365	5.176	ERR
134	8.748	5.157	OK
135	4.629	4.763	OK
136	0.016	4.255	ERR
137	7.656	5.010	OK
138	14.688	6.415	OK
139	0.342	4.358	ERR
140	0.172	3.822	ERR
141	0.140	3.758	ERR
142	0.993	3.775	ERR
143	1.685	3.907	OK
144	12.354	4.268	OK
145	0.127	3.817	ERR
146	0.019	3.818	ERR
147	1.254	3.177	OK
148	8.816	2.590	OK
149	1.350	2.691	OK
150	7.232	3.397	OK
151	0.134	3.396	ERR
152	17.093	5.006	OK
153	3.049	5.143	OK
154	2.302	4.137	OK
155	0.149	4.140	ERR
156	0.338	4.172	ERR
157	7.612	4.807	OK
158	0.408	3.967	OK
159	0.193	3.851	ERR
160	11.042	4.232	OK
161	0.279	4.247	OK
162	0.087	2.546	ERR
163	0.777	2.319	ERR
164	9.205	3.009	OK
