#req	time (sec)	avg. time (sec)	mapping
0	0.121	0.000	ERR
1	1.027	0.000	OK
2	8.988	0.000	OK
3	9.497	0.000	OK
4	5.540	0.000	OK
5	7.339	0.000	OK
6	0.099	0.000	ERR
7	8.490	0.000	OK
8	7.638	0.000	OK
9	8.876	0.000	OK
10	0.197	5.769	ERR
11	2.814	5.948	OK
12	7.015	5.750	OK
13	3.969	5.198	OK
14	1.364	4.780	OK
15	3.536	4.400	OK
16	5.216	4.912	OK
17	1.055	4.168	OK
18	0.185	3.423	ERR
19	6.760	3.211	OK
20	5.428	3.734	OK
21	3.278	3.781	OK
22	7.651	3.844	OK
23	3.299	3.777	OK
24	2.285	3.869	OK
25	0.154	3.531	ERR
26	0.542	3.064	OK
27	9.855	3.944	OK
28	0.081	3.933	ERR
29	1.716	3.429	ERR
30	0.116	2.898	ERR
31	7.888	3.359	OK
32	1.659	2.759	OK
33	5.714	3.001	OK
34	6.850	3.458	OK
35	0.975	3.540	OK
36	6.279	4.113	OK
37	0.619	3.190	OK
38	9.936	4.175	OK
39	3.755	4.379	OK
40	7.256	5.093	OK
41	3.308	4.635	OK
42	15.757	6.045	OK
43	4.460	5.920	OK
44	0.162	5.251	ERR
45	1.342	5.288	OK
46	0.168	4.676	ERR
47	5.057	5.120	OK
48	11.623	5.289	OK
49	0.139	4.927	ERR
50	0.086	4.210	ERR
51	3.517	4.231	OK
52	4.577	3.113	OK
53	0.118	2.679	ERR
54	3.875	3.050	OK
55	0.647	2.981	ERR
56	1.330	3.097	OK
57	2.047	2.796	OK
58	4.988	2.132	OK
59	5.762	2.695	OK
60	6.191	3.305	OK
61	5.120	3.466	OK
62	5.559	3.564	OK
63	0.072	3.559	ERR
64	7.794	3.951	OK
65	1.211	4.008	OK
66	1.532	4.028	ERR
67	0.114	3.834	ERR
68	7.475	4.083	OK
69	0.860	3.593	OK
70	0.135	2.987	ERR
71	0.984	2.574	OK
72	0.767	2.094	OK
73	12.262	3.313	OK
74	5.039	3.038	OK
75	6.047	3.522	OK
76	0.107	3.379	ERR
77	0.155	3.383	ERR
78	0.243	2.660	OK
79	0.147	2.589	ERR
80	0.683	2.643	OK
81	0.065	2.552	ERR
82	4.449	2.920	OK
83	7.279	2.421	OK
84	5.101	2.428	OK
85	7.177	2.541	OK
86	3.350	2.865	OK
87	9.578	3.807	OK
88	8.028	4.586	OK
89	1.712	4.742	ERR
90	2.253	4.899	OK
91	0.139	4.907	ERR
92	1.329	4.595	ERR
93	4.944	4.361	OK
94	0.141	3.865	ERR
95	6.292	3.777	OK
96	1.287	3.570	ERR
97	3.742	2.987	OK
98	0.170	2.201	ERR
99	0.139	2.044	ERR
100	0.994	1.918	OK
101	0.127	1.917	ERR
102	0.110	1.795	ERR
103	0.068	1.307	ERR
104	3.484	1.641	OK
105	0.139	1.026	ERR
106	2.744	1.172	OK
107	0.136	0.811	ERR
108	0.251	0.819	OK
109	0.111	0.816	ERR
110	1.895	0.906	OK
111	3.490	1.243	OK
112	4.053	1.637	OK
113	6.640	2.294	OK
114	1.080	2.054	OK
115	0.178	2.058	ERR
116	2.250	2.008	OK
117	4.730	2.468	OK
118	1.480	2.591	OK
119	0.290	2.609	ERR
120	3.543	2.773	OK
121	0.108	2.435	ERR
122	7.913	2.821	OK
123	3.242	2.481	OK
124	7.448	3.118	OK
125	0.625	3.163	ERR
126	3.446	3.283	OK
127	0.163	2.826	ERR
128	0.933	2.771	OK
129	14.949	4.237	OK
130	2.889	4.172	OK
131	0.784	4.239	ERR
132	12.610	4.709	OK
133	0.444	4.429	ERR
134	4.856	4.170	OK
135	4.758	4.583	OK
136	0.016	4.240	ERR
137	4.457	4.670	OK
138	11.745	5.751	OK
139	0.334	4.289	ERR
140	0.173	4.018	ERR
141	0.140	3.953	ERR
142	0.985	2.791	ERR
143	1.380	2.884	OK
144	9.418	3.341	OK
145	0.127	2.878	ERR
146	0.018	2.878	ERR
147	1.140	2.546	OK
148	0.636	1.435	OK
149	1.368	1.539	OK
150	5.494	2.071	OK
151	0.141	2.071	ERR
152	7.731	2.745	OK
153	1.797	2.787	OK
154	0.680	1.913	OK
155	0.162	1.917	ERR
156	0.089	1.924	ERR
157	0.139	1.824	ERR
158	0.597	1.820	OK
159	0.188	1.702	ERR
160	9.382	2.091	OK
161	0.266	2.103	OK
162	0.085	1.339	ERR
163	0.752	1.234	ERR
164	6.873	1.853	OK
165	0.102	1.848	ERR
166	0.057	1.844	ERR
167	0.553	1.886	ERR
168	5.018	2.328	OK
169	1.895	2.499	OK
170	0.128	1.573	ERR
171	3.058	1.852	OK
172	4.387	2.282	OK
173	6.877	2.895	OK
174	2.448	2.452	OK
175	3.946	2.837	OK
176	1.877	3.019	OK
177	1.695	3.133	OK
178	5.607	3.192	OK
179	0.022	3.004	ERR
180	0.836	3.075	ERR
181	0.639	2.833	OK
182	2.466	2.641	OK
183	13.671	3.321	OK
184	2.249	3.301	OK
185	0.161	2.922	ERR
186	3.577	3.092	OK
187	5.974	3.520	OK
188	0.067	2.966	ERR
189	6.729	3.637	OK
190	3.665	3.920	OK
191	11.052	4.961	OK
192	3.279	5.042	OK
193	0.128	3.688	ERR
194	0.119	3.475	ERR
195	0.230	3.482	OK
196	8.610	3.985	OK
197	0.581	3.446	OK
198	0.355	3.475	ERR
199	0.130	2.815	ERR
200	1.817	2.630	OK
201	0.221	1.547	OK
202	0.226	1.242	OK
203	4.719	1.701	OK
204	9.421	2.631	OK
205	9.617	3.570	OK
206	4.821	3.191	OK
207	0.018	3.134	ERR
208	11.574	4.256	OK
209	4.846	4.728	OK
210	9.222	5.468	OK
211	0.388	5.485	ERR
212	1.323	5.595	OK
213	1.653	5.288	OK
214	5.469	4.893	OK
215	2.957	4.227	OK
216	10.466	4.792	OK
217	3.890	5.179	OK
218	0.167	4.038	ERR
219	0.080	3.561	ERR
220	0.062	2.645	ERR
221	0.590	2.666	OK
222	5.432	3.077	OK
223	1.448	3.056	OK
224	0.125	2.522	ERR
225	3.087	2.535	OK
226	0.218	1.510	ERR
227	0.022	1.123	ERR
228	0.052	1.111	ERR
229	9.205	2.024	OK
