#req	time (sec)	avg. time (sec)	mapping
0	0.114	0.000	ERR
1	0.655	0.000	OK
2	4.663	0.000	OK
3	5.656	0.000	OK
4	2.872	0.000	OK
5	5.681	0.000	OK
6	0.096	0.000	ERR
7	4.160	0.000	OK
8	5.017	0.000	OK
9	4.442	0.000	OK
10	0.197	3.344	ERR
11	1.077	3.386	OK
12	3.339	3.254	OK
13	0.971	2.785	OK
14	0.330	2.531	OK
15	1.223	2.085	OK
16	2.642	2.340	OK
17	0.629	1.987	OK
18	0.183	1.503	ERR
19	3.955	1.455	OK
20	1.839	1.619	OK
21	1.651	1.676	OK
22	3.497	1.692	OK
23	1.575	1.752	OK
24	1.957	1.915	OK
25	0.152	1.808	ERR
26	0.354	1.579	OK
27	5.329	2.049	OK
28	0.080	2.039	ERR
29	1.715	1.815	ERR
30	0.116	1.643	ERR
31	4.736	1.951	OK
32	1.335	1.735	OK
33	2.883	1.866	OK
34	4.104	2.081	OK
35	0.614	2.127	OK
36	2.725	2.364	OK
37	0.428	1.874	OK
38	5.367	2.402	OK
39	2.068	2.438	OK
40	3.735	2.800	OK
41	1.518	2.478	OK
42	9.666	3.311	OK
43	2.301	3.253	OK
44	0.163	2.859	ERR
45	0.808	2.878	OK
46	0.169	2.622	ERR
47	2.392	2.819	OK
48	6.068	2.889	OK
49	0.135	2.696	ERR
50	0.084	2.330	ERR
51	1.901	2.369	OK
52	0.544	1.456	OK
53	0.115	1.238	ERR
54	1.965	1.418	OK
55	0.010	1.338	ERR
56	1.191	1.441	OK
57	1.221	1.323	OK
58	2.891	1.006	OK
59	2.869	1.279	OK
60	4.506	1.721	OK
61	3.485	1.880	OK
62	2.709	2.096	OK
63	0.073	2.092	ERR
64	3.698	2.265	OK
65	0.435	2.308	OK
66	1.532	2.342	ERR
67	0.114	2.231	ERR
68	0.651	2.007	ERR
69	0.535	1.774	OK
70	0.134	1.337	ERR
71	0.615	1.050	OK
72	0.278	0.807	OK
73	6.716	1.471	OK
74	2.424	1.344	OK
75	2.805	1.581	OK
76	0.140	1.441	ERR
77	0.157	1.446	ERR
78	0.226	1.403	OK
79	0.147	1.364	ERR
80	0.445	1.395	OK
81	0.065	1.340	ERR
82	0.240	1.337	ERR
83	4.320	1.097	OK
84	3.378	1.192	OK
85	3.171	1.229	OK
86	0.607	1.276	OK
87	4.449	1.705	OK
88	4.345	2.117	OK
89	1.762	2.278	ERR
90	1.009	2.335	OK
91	0.141	2.342	ERR
92	11.002	3.419	OK
93	2.202	3.207	OK
94	0.142	2.883	ERR
95	3.321	2.898	OK
96	1.293	2.967	ERR
97	2.071	2.729	OK
98	0.171	2.311	ERR
99	0.140	2.149	ERR
100	0.628	2.111	OK
101	0.128	2.110	ERR
102	0.111	1.021	ERR
103	0.068	0.807	ERR
104	1.709	0.964	OK
105	0.139	0.646	ERR
106	0.722	0.589	OK
107	0.135	0.395	ERR
108	0.241	0.402	OK
109	0.112	0.399	ERR
110	0.573	0.394	OK
111	0.090	0.390	ERR
112	2.165	0.595	OK
113	3.444	0.933	OK
114	0.718	0.834	OK
115	0.179	0.838	ERR
116	0.568	0.822	OK
117	3.545	1.163	OK
118	0.827	1.222	OK
119	0.291	1.240	ERR
120	1.536	1.336	OK
121	0.109	1.338	ERR
122	5.730	1.695	OK
123	1.491	1.499	OK
124	4.200	1.848	OK
125	0.521	1.882	OK
126	1.606	1.986	OK
127	0.163	1.648	ERR
128	0.592	1.624	OK
129	8.047	2.400	OK
130	0.524	2.298	OK
131	0.786	2.366	ERR
132	4.073	2.200	OK
133	0.670	2.118	ERR
134	1.389	1.837	OK
135	2.288	2.014	OK
136	7.726	2.626	OK
137	1.908	2.800	OK
138	5.548	3.296	OK
139	0.396	2.531	ERR
140	0.179	2.496	ERR
141	0.144	2.432	ERR
142	1.022	2.127	ERR
143	0.810	2.141	OK
144	5.069	2.509	OK
145	0.127	2.293	ERR
146	0.019	1.522	ERR
147	0.691	1.400	OK
148	0.426	0.888	OK
149	1.355	0.984	OK
150	2.881	1.254	OK
151	0.132	1.253	ERR
152	3.544	1.505	OK
153	1.367	1.561	OK
154	0.459	1.100	OK
155	0.151	1.103	ERR
156	0.336	1.134	ERR
157	3.143	1.379	OK
158	0.386	1.375	OK
159	0.189	1.259	ERR
160	4.333	1.404	OK
161	0.261	1.417	OK
162	0.086	1.071	ERR
163	0.755	1.010	ERR
164	3.714	1.335	OK
165	0.102	1.330	ERR
166	0.057	1.303	ERR
167	0.589	1.047	ERR
168	3.519	1.360	OK
169	0.503	1.392	OK
170	0.129	0.971	ERR
171	1.115	1.057	OK
172	0.714	1.120	OK
173	3.862	1.430	OK
174	1.108	1.170	OK
175	5.282	1.688	OK
176	0.324	1.715	OK
177	0.758	1.731	OK
178	2.460	1.625	OK
179	0.021	1.577	ERR
180	0.016	1.566	ERR
181	0.414	1.496	OK
182	0.654	1.490	OK
183	7.295	1.833	OK
184	0.268	1.749	OK
185	1.322	1.353	OK
186	2.112	1.532	OK
187	0.045	1.461	ERR
188	0.605	1.275	ERR
189	3.678	1.641	OK
190	1.765	1.816	OK
191	6.627	2.437	OK
192	8.488	3.220	OK
193	0.128	2.504	ERR
194	1.967	2.674	OK
195	0.119	2.553	ERR
196	4.601	2.802	OK
197	0.392	2.837	OK
198	0.121	2.788	ERR
199	0.129	2.434	ERR
200	0.366	2.294	OK
201	0.213	1.652	OK
202	0.218	0.825	OK
203	3.181	1.131	OK
204	1.894	1.123	OK
