#req	time (sec)	avg. time (sec)	mapping
0	0.149	0.000	ERR
1	1.875	0.000	OK
2	7.184	0.000	OK
3	11.337	0.000	OK
4	6.669	0.000	OK
5	6.349	0.000	OK
6	0.098	0.000	ERR
7	12.403	0.000	OK
8	13.100	0.000	OK
9	11.327	0.000	OK
10	0.246	7.059	ERR
11	3.942	7.265	OK
12	10.136	7.561	OK
13	8.573	7.284	OK
14	1.845	6.802	OK
15	4.734	6.640	OK
16	7.373	7.368	OK
17	3.873	6.515	OK
18	0.243	5.229	ERR
19	7.575	4.854	OK
20	7.519	5.581	OK
21	4.755	5.663	OK
22	9.416	5.591	OK
23	4.052	5.139	OK
24	2.868	5.241	OK
25	0.191	4.787	ERR
26	2.142	4.263	OK
27	14.737	5.350	OK
28	0.091	5.335	ERR
29	1.202	4.697	OK
30	0.145	3.960	ERR
31	6.969	4.181	OK
32	2.389	3.479	OK
33	7.507	3.824	OK
34	5.101	4.047	OK
35	1.865	4.215	OK
36	8.397	4.840	OK
37	1.223	3.489	OK
38	15.616	5.041	OK
39	5.481	5.469	OK
40	9.329	6.388	OK
41	4.180	6.109	OK
42	10.933	6.963	OK
43	7.881	7.001	OK
44	0.169	6.507	ERR
45	2.403	6.561	OK
46	0.203	5.742	ERR
47	5.886	6.208	OK
48	8.783	5.525	OK
49	0.155	4.992	ERR
50	0.093	4.069	ERR
51	5.208	4.171	OK
52	9.523	4.030	OK
53	0.133	3.256	ERR
54	4.360	3.675	OK
55	0.652	3.500	ERR
56	1.515	3.631	OK
57	5.016	3.544	OK
58	5.313	3.197	OK
59	6.899	3.871	OK
60	7.922	4.654	OK
61	7.626	4.896	OK
62	9.797	4.923	OK
63	0.081	4.918	ERR
64	9.662	5.448	OK
65	2.703	5.653	OK
66	1.683	5.670	OK
67	0.123	5.181	ERR
68	4.673	5.117	OK
69	2.242	4.651	OK
70	0.158	3.875	ERR
71	1.139	3.226	OK
72	1.439	2.390	OK
73	11.538	3.536	OK
74	10.350	3.605	OK
75	10.731	4.408	OK
76	0.079	4.247	ERR
77	0.173	4.252	ERR
78	0.291	3.814	OK
79	0.188	3.609	ERR
80	4.228	4.016	OK
81	0.065	3.908	ERR
82	4.347	4.199	OK
83	6.077	3.653	OK
84	16.602	4.278	OK
85	11.455	4.350	OK
86	3.001	4.643	OK
87	12.506	5.876	OK
88	11.746	7.022	OK
89	1.233	7.126	ERR
90	3.177	7.021	OK
91	0.207	7.035	ERR
92	16.773	8.278	OK
93	11.263	8.796	OK
94	0.164	7.152	ERR
95	7.205	6.728	OK
96	4.470	6.874	OK
97	4.866	6.110	OK
98	0.215	4.957	ERR
99	0.180	4.852	ERR
100	6.653	5.200	OK
101	0.123	5.191	ERR
102	0.112	3.525	ERR
103	0.076	2.407	ERR
104	7.703	3.160	OK
105	0.162	2.456	ERR
106	1.468	2.156	OK
107	0.139	1.683	ERR
108	0.283	1.690	OK
109	0.132	1.685	ERR
110	3.255	1.345	OK
111	1.688	1.502	ERR
112	3.806	1.871	OK
113	7.729	2.636	OK
114	2.046	2.071	OK
115	0.232	2.078	ERR
116	4.960	2.427	OK
117	4.929	2.906	OK
118	3.295	3.207	OK
119	0.360	3.230	ERR
120	6.027	3.507	OK
121	0.124	3.351	ERR
122	10.039	3.974	OK
123	6.165	3.818	OK
124	9.183	4.531	OK
125	4.671	4.975	OK
126	3.915	4.871	OK
127	0.189	4.397	ERR
128	1.274	4.195	OK
129	19.128	6.072	OK
130	5.685	6.037	OK
