0.0,0.0,0.0
248.04975382376486,NS1,1559.1354086939573
435.0398116578979,NS1,246.91165108742416
489.26538140843826,NS1,1274.7496232323322
636.7295716813362,NS1,1666.017140451012
1007.1324587031952,NS1,1855.4501994188993
1027.8288277778624,NS2,3362.3712487620433
1096.8918741369198,NS2,386.32172707320245
1113.6699835602335,NS2,1753.6206038172977
1310.423065708409,NS1,3150.5420430194426
1420.216156026177,NS1,729.8860815850855
1483.45347171116,NS1,673.9254772369101
1500.851366474678,NS2,4748.3167188700945
1736.7174321765565,NS1,650.3034388934759
1899.279435273344,NS1,805.0194488094089
1990.0989666506553,NS1,258.7009024749615
1992.6349044198494,NS1,1167.569787720438
2047.509234893028,NS1,303.6465078593508
2149.977489233785,NS2,883.6411536348
2334.2087912247457,NS1,201.16142136529044
2336.5187198868916,NS1,2213.70744863222
2517.583272796163,NS2,2445.0755903609956
2729.5520922713745,NS1,1572.6919261275807
2925.364850331011,NS2,1634.581711974381
2988.1961957417843,NS1,1898.3918071553599
3066.880527564731,NS1,309.6936833826652
3185.4853869860444,NS2,51.72156811634065
3376.823413526405,NS1,94.18104613973554
4063.9900712820922,NS2,508.7784916990794
4439.208427041395,NS2,1140.7325808920032
4478.5345100843615,NS1,779.3684817201341
4586.062028931964,NS1,1344.453343464895
4803.49659459987,NS2,5530.766460677883
4866.894482106032,NS2,737.3778601175401
4925.1647791998375,NS2,5290.77966500346
5114.737361502876,NS2,2120.6683418752777
5421.649913120513,NS1,2075.2805066682613
5572.98334118667,NS2,1001.2910724072071
5729.6110932922575,NS2,2070.6014253910425
5853.319645180207,NS1,618.0377659679004
5928.164716069216,NS2,2022.0137768891154
5966.0191252273235,NS1,611.1994092459045
6252.534681462511,NS1,1135.3566315170665
6428.204905801011,NS1,59.190457172540874
6506.367795439626,NS1,1182.2749130718198
6993.578557409393,NS2,3.786452211079886
7013.943647901742,NS2,5759.270067835044
7142.489054609219,NS2,3909.745864758942
7458.246424915215,NS2,2631.3057909669988
7526.168561941457,NS1,76.03697924952844
7663.4753338365745,NS2,190.45215058461764
7707.746361499035,NS2,9828.361744767697
7934.496728477251,NS1,309.70324069338506
7950.386675793755,NS2,4297.68240988553
8313.081330973504,NS2,7202.190289237869
8336.313862411092,NS1,468.3685944129871
8361.22626538937,NS1,2213.980809244844
8563.736509167918,NS1,973.7475425233905
8776.694415137561,NS2,7822.499796756615
8933.95418474106,NS2,3556.6411325107915
9120.559671816773,NS2,437.8999069999859
9446.175696598755,NS1,170.6332325476495
10046.495057120177,NS2,861.0675464198142
10240.48718518742,NS1,1033.5395096869388
10277.951774359626,NS1,1760.293051551175
10290.702544667654,NS2,528.2383173072128
10337.007879632227,NS2,4269.406691378505
10511.644191175956,NS1,1284.451111389335
10630.24867192576,NS1,226.86927868881304
10779.496518347447,NS2,5164.689143152717
10827.517098788045,NS1,254.13818696337188
10921.820793614137,NS1,763.0460298305927
10952.314418436952,NS1,1827.3101389766935
11332.115764509688,NS2,3022.450195427301
11416.321622184414,NS2,576.7465263977172
11637.565813888457,NS2,1730.5194737745512
11688.045605682115,NS2,691.065960058639
11726.06799229588,NS1,115.2868386251801
11785.602567952541,NS1,62.87848761854819
12023.702395230499,NS2,578.9724350272971
12057.596470220424,NS2,305.30235137356783
12150.822033978213,NS1,329.7339482130173
12269.721743967217,NS2,1656.1975081178016
12500.719827215902,NS2,787.8591382681237
12777.970771351176,NS2,9600.842037055705
12809.18583401822,NS1,477.0350909800911
12986.559418709554,NS1,1189.3715073560165
13009.730833899517,NS1,843.1005207853364
13071.114753980886,NS2,21.02339766593951
13085.141038133308,NS1,2389.7482548752637
13365.207773226448,NS1,15.15083408249639
13368.00359511868,NS1,58.82751249133433
13393.237530335016,NS1,913.7361869613136
13721.401621137667,NS1,243.55058496528954
13758.944902615083,NS1,26.155867052429095
13804.152529704186,NS1,1140.298180474171
13952.280326067417,NS1,82.27657533610844
13970.302885232735,NS1,419.518104350104
13993.474366049022,NS1,2948.0372462124938
14302.943073318382,NS1,2517.025267115597
14464.563905203044,NS1,20.655876314560807
14473.799505387473,NS2,7273.883294583733
14982.564820116444,NS2,3184.800516855917
15136.50710221426,NS2,3009.137023317115
15164.52658043305,NS1,3830.4923275144774
15382.8012447348,NS2,1735.8385933476725
15502.56677442381,NS2,7255.230295116171
15646.407015443194,NS1,105.31531373203113
15663.261573976082,NS1,34.88080868264217
15770.621172547431,NS1,685.6687097697503
15801.875873050505,NS2,2543.343934492867
16147.577106130968,NS1,273.16144258302165
16323.123595512092,NS2,2231.991270862805
16672.830005138687,NS2,302.85322240865935
16742.756248431153,NS1,4373.104888831528
16864.986821315477,NS2,3075.851088676748
17107.519204827855,NS2,5972.171705565832
17321.925321080045,NS2,602.1489735497302
17489.66199753559,NS1,1627.250546990689
17616.84026539946,NS2,1895.259326681456
17679.130367318736,NS1,142.03680332270656
18568.334904955755,NS1,2168.578707571433
18592.890914417032,NS2,1205.849513246548


