big,small,arrival_time,cpu,mem,disk,lifetime,profit
0,1,0.015221416781160986,2,3,20,1.991612867260278,3.3876901847217047
0,1,0.16061819390044885,1,4,20,2.6373238126590675,3.0861618543669374
0,1,1.996976263387177,1,3,20,2.225485378666866,3.1509983475187093
0,1,2.2288632824252708,3,2,21,2.85215644672206,3.3575901823448726
0,1,2.7223032338985043,3,1,18,2.7449647988472226,4.744965154999331
0,1,3.267129163058311,3,1,21,2.5286516474076097,3.1440009666727873
0,1,3.517014783846103,1,2,19,2.9437083893275444,3.6857626362475404
0,1,3.518561399086968,1,3,22,1.0896121036906126,4.163223704032764
0,1,3.9355768585525945,3,3,20,3.638125668751595,3.278166159438615
0,1,3.9400387117429116,1,3,21,2.3053941926877077,3.9089988297890863
0,1,4.1129776878896465,1,2,18,2.269322660607218,4.727910485263541
0,1,4.141695748332644,2,3,20,1.7517678378519754,3.2359729240144217
0,1,4.267260255876731,2,4,20,1.2309357476715879,4.192910327787107
0,1,4.271502385646549,1,1,20,3.2917101868549,4.753329047051431
0,1,4.839190292191475,2,2,21,2.0734980141233152,3.7308886033818682
0,1,4.872547901542566,1,3,22,2.2486282039444005,3.4354824338219148
0,1,4.959423979082178,3,2,20,3.84507729103039,3.2079883546950283
0,1,5.021330650386134,2,1,20,3.904324767121119,3.4976737052571645
0,1,6.67320152251368,1,2,21,2.898995757524854,3.6081355731020173
0,1,7.43885068868323,3,3,21,2.788294844118297,4.296779747140725
0,1,7.472743112393688,2,2,22,2.1553776948884646,4.091473816005673
0,1,7.9674159436169605,1,4,22,1.0518894766134408,3.381389651920273
0,1,8.151439390354703,2,4,20,2.242349498476618,3.6575558933839036
0,1,8.519966222037079,3,3,21,3.7795686478450587,4.263773367768281
0,1,8.602879741905149,1,2,20,3.444615384237358,4.232850807710317
0,1,8.936220033293534,1,2,21,3.982313842496181,4.047545185429264
0,1,9.087800897972441,1,2,20,3.9282700275973195,3.8081826542285384
0,1,9.217890354961266,1,3,18,2.1958511521018007,4.905640173994314
0,1,9.837773382476147,3,2,20,1.106441542912231,4.724701357939988
0,1,9.84391437400286,2,3,20,2.24477020341035,4.6509442543338775
0,1,10.438903483416267,1,3,20,2.8370975641510836,4.852963378901453
0,1,10.506387327391849,2,3,19,2.9813651902207017,4.807009232979873
0,1,11.220128457535441,2,2,21,1.6923998255275303,4.416106545785068
0,1,11.649534835003058,1,3,22,2.7518135305241893,3.8061200399990405
0,1,12.932467722113746,1,2,21,1.7374527127867219,4.98572797420662
0,1,13.950157585917465,2,1,21,3.1133365233413364,3.035127176300575
0,1,14.503010924441618,4,2,20,3.9031506562313956,3.6088439735716538
0,1,15.243494371382834,1,2,20,3.3111136818108298,4.940588188869618
0,1,15.295222929199454,3,2,21,2.370982467980027,3.0882943938988605
0,1,15.667107406309336,1,1,21,2.534671084575321,3.3875940819945516
0,1,15.97359283083392,2,3,20,3.9168902375910695,4.560404898242953
0,1,16.249562332065466,1,2,21,1.5495196523494565,4.614150802931273
0,1,18.64153202552098,1,2,21,2.333046990510208,3.7326044404110457
0,1,19.236685268505713,2,3,20,1.2385812017196725,4.745128352640099
0,1,19.734594834687925,2,2,21,1.3891057426629123,4.233070139884017
0,1,19.95625203358767,1,3,19,3.832522463770731,3.776178769601888
0,1,20.401191598583456,2,3,20,2.243984354623406,4.685911586990189
0,1,21.164641866697337,3,2,21,2.2241692418848693,3.5551142239545683
0,1,21.380548311082517,1,3,20,2.1439771866021253,4.9269184026574155
0,1,21.54615347515825,1,2,19,2.6132564057997745,4.406291719961594
0,1,21.606498469647335,2,2,21,2.209526150792068,3.057904711182629
0,1,21.739490229650063,2,1,20,1.8452924250327407,3.232208722222022
0,1,21.875368738775755,1,2,21,2.6552667242683885,3.3104453305657096
0,1,22.032933816421508,1,2,20,3.5612349264975838,3.264133145606496
0,1,22.18775976408609,2,3,22,2.616302758056577,3.4819560793984454
0,1,22.565596658107523,2,1,22,2.2884075119716614,4.533624164311729
0,1,23.470412119023038,1,2,21,3.0441732325667497,4.042771516551421
0,1,23.59439573794802,1,3,21,2.1702192309724433,4.704022814688205
0,1,24.528160730280522,2,3,22,3.6760584206978693,4.941273112633728
0,1,25.111119638584864,2,3,20,2.9859592184964163,3.622380735099399
0,1,25.32255071147106,1,3,21,2.9203596865184664,3.5260545358345823
0,1,25.469130292934846,4,3,19,1.754316278501411,3.624544668754714
0,1,25.480795327948496,1,1,19,3.5643722043056334,4.272389837070866
0,1,25.65191857886355,1,2,20,1.0674019774792762,4.098023273686948
0,1,25.773686725433354,1,2,20,1.4875387727746812,3.763975439006974
0,1,25.86246708114266,1,4,21,1.6735889947041398,4.054532804999634
0,1,26.035358608447417,2,3,19,1.3661068567890602,4.168846663380113
0,1,26.05434179844864,1,3,20,3.5090870230429205,4.744181016747402
0,1,26.15842172680143,2,4,20,2.553860963506804,3.5061238938826413
0,1,26.168350472149204,2,4,20,1.2875434941304027,4.21672710408108
0,1,26.21564629447933,1,2,20,1.5021304893192955,3.2874838843666927
0,1,26.352140299853204,2,3,19,2.057619406739392,3.9602523171486004
0,1,26.506766152043088,2,4,21,1.0584613746680454,3.6436210146226653
0,1,26.885620668245938,1,1,19,2.34039943730477,3.9801570095576078
0,1,27.47418144472194,2,2,21,2.942299957891504,4.450749780174514
0,1,27.506337912582598,2,2,21,2.6776090399019106,4.980158041196688
0,1,27.518605371952095,2,2,19,3.0931610371796565,4.946260584914021
0,1,27.77819404746563,3,1,20,2.2631827139208616,3.6454199472604296
0,1,28.213089099608187,1,3,18,1.1522911223695191,4.631609454532307
0,1,28.669175586129388,1,2,20,3.719264130865429,3.519341281840343
0,1,28.862076106277925,1,3,21,3.5970796946421935,3.7479027975393286
0,1,28.869211341666407,1,1,20,3.4987930415443746,4.986326759166151
0,1,29.0551534868784,1,2,21,1.8368838941038064,4.690194559934574
0,1,29.28679760943528,2,3,23,2.2765700803630495,3.3717296977263502
0,1,29.326033557907117,1,2,20,1.516536320500072,3.8873491839153216
0,1,29.92604146758843,1,4,20,3.141414168304409,4.236098375973267
0,1,29.977650057217232,3,4,20,1.616876263270023,4.522179477575377
0,1,30.75618256846235,1,1,21,3.240254270345493,4.9685941261394735
0,1,30.885908578293297,1,2,21,3.9443641879371727,4.559438471272545
0,1,31.7954858953939,3,3,20,3.6346712709770355,3.5564315475362154
0,1,32.31411571701142,1,2,21,2.3735109589369667,4.807318429360633
0,1,32.63089761578419,2,2,21,1.0771691012638944,4.705080175049192
0,1,32.84642885451526,4,2,20,2.6212301131134366,3.2405312626310336
0,1,33.01832814532801,3,4,20,3.2767268005452865,3.3453041518438082
0,1,33.019975668095626,1,2,22,2.599257418151341,3.6855293621345693
0,1,33.409813866051174,1,1,20,1.191484767388379,4.844552146599036
0,1,33.50964389288918,1,3,20,1.28168321753987,4.759649950476953
0,1,33.68037289328457,1,2,19,2.280758303227148,3.564243009005862
0,1,34.149215350956034,3,4,21,2.95570871980476,4.281499184175597
0,1,34.450018469780666,1,3,20,3.1201958025246848,3.6697661931041825
0,1,34.46630875586951,2,3,22,2.753722560706352,4.216162463692898
0,1,34.794529538815254,2,1,21,3.086428452044445,3.966268661769595
0,1,35.240646662721524,4,3,21,1.762020768655319,4.11122429129887
0,1,35.32104913071378,2,4,19,1.8563344220188636,3.887549692599214
0,1,35.55972615313001,1,2,22,2.6964375260902167,3.737022337606102
0,1,35.66236244132955,1,3,20,2.699981413270808,3.3675405458286427
0,1,35.69409926929442,2,1,19,2.798910191149943,4.839849674623435
0,1,35.87195737253631,2,3,20,3.508020048801632,3.304095381355398
0,1,36.51651944455119,1,1,21,1.8986909194421124,4.978248392890684
0,1,36.73085129824207,3,3,19,3.708321403127248,3.377935483064162
0,1,37.11982270887473,2,3,21,1.8900714081538648,3.539029033184206
0,1,37.19170877580143,1,3,20,2.608790630725174,3.252305509033287
0,1,37.275517610575406,1,2,19,1.580032160042138,4.977655879728895
0,1,37.303969587238846,2,2,19,1.4472688021628781,3.985243068979213
0,1,37.42769618537759,4,3,21,1.6092294113926195,3.8350483840151117
0,1,37.544780033299816,1,2,23,3.0594644161002424,3.4032710965048283
0,1,38.075730020967804,2,2,20,1.3274136605715579,3.904646967652708
0,1,38.17535112636317,2,1,19,2.1541669304709394,4.993779151647683
0,1,38.60799538301344,2,3,21,3.611445477785863,4.647423605507835
0,1,38.642021025082805,2,3,22,2.565486818725419,4.480955113826574
0,1,38.84978946651,1,3,20,3.8922480658912284,4.4467959446970555
0,1,39.53458061024944,2,3,20,1.065858097488636,4.6385475908628155
0,1,39.66476955900304,3,2,21,1.8554422681744058,4.591521822918832
0,1,40.552246605065754,3,3,21,3.056092749931187,3.5612897522566724
