big,small,arrival_time,cpu,mem,disk,lifetime,profit
0,1,0.2792184281641465,1,4,20,3.1742235797745386,3.7709492676608645
0,1,0.31151100468537096,1,1,21,2.6488644801924597,3.0149348713341446
0,1,0.39860079807463744,1,1,21,1.1941192732991999,3.7095537027664625
0,1,0.5889537044301946,3,3,22,1.0208101617717937,3.1564332882418817
0,1,1.032795908264817,6,4,21,3.6093190448692853,3.9257607529742637
0,1,1.1634468826923081,2,3,21,1.8312319389077742,4.344198355868983
0,1,1.2506567205230856,1,2,18,3.814045582514664,3.888594303035756
0,1,1.6147653335520185,1,1,19,3.68490436996379,3.3167175874872257
0,1,1.814709530836788,1,1,21,1.3447977750821614,3.358874501253686
0,1,1.8473423439533507,2,4,22,2.898427397858575,3.9928125176371188
0,1,2.052365862700827,2,3,21,3.3135994174071204,4.3595323510056625
0,1,2.0755653563760257,3,2,21,3.9628289840860056,3.6032647038714183
0,1,2.419643834095685,1,3,20,2.0393084091166203,4.814785484509868
0,1,2.4627306304089687,1,2,20,2.992050664575083,4.9220410168806685
0,1,2.523358184958601,1,2,22,2.189809133075333,3.867574926978568
0,1,2.8632137712844083,2,2,20,1.1528079567624387,3.1782435228533865
0,1,3.92427519514259,1,2,20,2.991732220022005,3.0216440093054064
0,1,4.263108095084678,1,2,20,1.986829714920456,4.473205769231616
0,1,4.284432727071338,3,4,20,2.8749457428825123,4.639936639320115
0,1,4.295012586140573,2,2,20,1.3549617890974637,4.94030099690549
0,1,5.263456616543009,3,2,20,1.54303913685109,4.552146469522302
0,1,5.29916906393938,2,2,19,1.815837222296938,4.8716384570779265
0,1,5.380054654588542,3,2,21,1.986092269492783,4.876630036760183
0,1,5.709417118450289,2,4,21,2.247685264112795,3.947295350095904
0,1,6.439608715796224,1,2,19,2.9137282520838292,3.004069734720238
0,1,7.479553321339978,1,2,20,3.1620130812431233,4.25801843709943
0,1,7.7060450189093554,2,1,21,1.7118765096771051,4.997048376888982
0,1,7.739217406797135,2,3,22,3.4618765704760195,4.228587006243748
0,1,7.815596100532544,2,2,23,2.313406063822115,3.984987083933209
0,1,7.904344536936679,2,3,20,3.4484202932678523,3.9733191517340742
0,1,8.1776590983203,1,1,21,3.8387832306897605,4.28707572393302
0,1,8.649234503211536,2,2,21,3.8702866535530003,3.68977464627404
0,1,8.731176499140547,2,3,19,2.4440241535489355,3.883081397913834
0,1,9.145151807002625,1,2,20,1.6206953762814371,4.425345508421556
0,1,9.189135677028059,2,3,21,2.5173080905796534,3.417710404147393
0,1,9.897631958728827,2,2,19,3.39942677852459,3.998358036139109
0,1,10.10501465341902,1,2,19,3.4394860106258354,3.619322869371076
0,1,10.315850571390154,3,2,20,3.539510270081658,4.996216564635873
0,1,10.414073413820999,1,2,22,1.5382165253369768,4.471681527176148
0,1,10.665859409340067,2,2,20,1.1376337957371736,3.44168410493669
0,1,10.688075848031922,2,2,22,2.220460960346021,3.2727864872152175
0,1,11.470638118845656,2,3,22,1.1483857068286765,4.149082976807511
0,1,11.644347307757478,1,2,22,3.1176634213580963,3.7807849747649875
0,1,12.120011517996028,4,1,21,1.1749595015994942,3.2847778555587763
0,1,12.623072374452171,2,2,20,1.5813371058980794,3.0827779709291594
0,1,13.301087985955963,2,3,19,2.2366509847200504,3.163955294003053
0,1,14.139802247665015,1,4,21,1.8781699194692423,4.632318170761415
0,1,14.584099365532827,2,2,22,2.6001146552961893,3.3810100424557357
0,1,14.597198022709922,1,1,20,3.679566114658809,4.422278977050414
0,1,14.873057225232168,1,2,21,3.6578090042032496,4.0323430035694
0,1,15.183611840746408,4,3,20,2.7189805293729075,3.367480989239258
0,1,15.311608820647226,1,2,20,2.9395843131034036,4.742664404484639
0,1,15.358436068560108,1,1,19,2.6128713979774165,4.424821498891716
0,1,15.39424944332325,3,2,20,1.0315323057897556,3.2410874648320322
0,1,15.665224291499046,1,3,21,3.4968284087584207,4.687476893059603
0,1,15.833370450303587,2,1,21,3.828650554487905,3.8220379747642137
0,1,16.97928841137728,1,1,23,2.3305223205535937,4.13570907889558
0,1,17.178922737187992,1,2,21,3.9443483293859423,3.9175765236738798
0,1,17.356336300728202,1,4,20,1.9642773114876202,3.8458460047016785
0,1,17.551843348617147,2,3,20,2.992706176758912,3.395334616686331
0,1,17.659098441134184,1,3,22,1.660919448369546,4.025337765240097
0,1,17.821090209732716,1,2,21,2.362806588423595,4.4508352920096295
0,1,17.968086699060557,2,3,19,1.5403235171066476,3.7850830754673543
0,1,18.054158973012733,1,2,19,2.029677840329205,3.7170364544423062
0,1,19.20412312942,1,1,21,2.7032840709664643,3.336977160625865
0,1,19.812481178220875,1,2,21,1.484214209400736,3.829702585462095
0,1,20.098612039305575,4,3,21,2.600199072501984,3.0936318509287197
0,1,20.13438028509417,1,2,21,2.783224689514273,3.9602314291443097
0,1,20.704475061042526,4,4,21,2.313898306148463,4.974461029083033
0,1,20.730146282850445,2,4,20,1.6319335856914066,3.8491315643501136
0,1,21.245989109594717,1,3,21,1.4587695663060432,3.6777116566513457
0,1,21.271198535606295,1,4,20,2.3388846349798804,4.238976261728724
0,1,21.29615736437833,2,3,21,2.88788024959384,3.4384883909687556
0,1,21.83091579819777,1,3,20,1.8123581951687102,4.528877090198003
0,1,21.872948386188263,2,2,18,2.1331062397595835,4.1381074024385684
0,1,22.091602006004305,2,2,20,1.7929222292054203,3.8991667843279676
0,1,22.736209650577692,3,3,21,1.1011766221213606,3.864386188533765
0,1,23.34127416033473,1,4,21,2.8312982340105837,3.356131660627009
0,1,23.644706692551857,2,2,20,3.385169712526916,3.7294170395063917
0,1,23.849417218565463,2,2,19,2.3075630705780994,3.1614350144288235
0,1,24.087550434572044,2,1,22,3.5372888278105354,4.846990234090084
0,1,24.281030914231557,3,3,21,1.2459850539447934,3.685745586509074
0,1,24.53938985582856,1,1,21,3.2972188680287444,3.52543051421406
0,1,25.014441894936052,1,1,19,1.6520546066631425,4.47418826529423
0,1,25.126609431838574,1,4,22,2.217619401176028,4.132255824863357
0,1,25.2481388429784,1,2,20,2.344099776948133,4.667504933279555
0,1,25.265790906854413,1,3,20,3.6119729969197354,4.772721561685712
0,1,25.54029688771185,2,4,20,1.6184408767734348,4.467915352485011
0,1,25.950426015856625,1,4,20,2.3435104005550587,3.237446106002677
0,1,26.348833641377283,2,1,19,1.5006508129480443,4.381983182358532
0,1,26.791805139277212,2,3,21,1.6766458111893363,3.4460885087063593
0,1,28.049942683726925,2,2,21,2.1700638509097065,4.835133488809967
0,1,28.699957509700436,1,2,21,2.7347454476610524,4.9683611933166265
0,1,28.842190249167945,2,1,21,3.459441558175099,4.276342516887567
0,1,29.75019375328819,1,4,20,3.979468017309382,4.317418662315674
0,1,30.239789986611544,3,3,21,3.28965141141241,4.90263253043653
0,1,30.443707250406142,1,3,22,1.766451152423239,3.2675236908802834
0,1,30.60238870433358,1,5,19,3.764512884377191,3.960432576426812
0,1,30.651851081531763,2,5,21,1.9587481657494605,3.377929360970763
0,1,30.805607964045254,1,4,22,2.5826097779317396,3.599603158743977
0,1,30.809683583988907,3,3,19,1.0152113004652854,3.2259864190501215
0,1,31.901250209582937,2,4,19,2.7385407619935,4.865482537931014
0,1,32.643147538195386,1,2,22,3.7511861725324755,4.629436139192065
0,1,32.742205502753016,1,1,21,1.3522436419820074,3.4584789859965515
0,1,33.54526503571287,1,5,18,3.2830537557497785,3.7676587161053767
0,1,34.10775514584541,1,2,20,2.194369825743128,3.580457503880875
0,1,35.219217803251965,1,3,19,1.5206038880102253,3.8775608755328212
0,1,35.6019503472049,3,1,21,3.073130515597647,4.760324175382186
0,1,36.88670342677636,2,1,22,3.3954730573121705,3.5242606398568848
0,1,37.15086179772477,2,1,20,3.595920659893389,4.212175354744723
0,1,37.421367561588866,1,2,20,3.698313337263284,3.093301257352112
0,1,37.493215349570285,2,1,20,1.6301457011924383,3.3725134642027843
0,1,37.62874085420235,2,1,21,2.3562136056780627,4.700273078390871
0,1,38.06812656239106,2,3,22,2.609686206548581,4.507362630695475
0,1,38.11210931291349,1,2,20,1.8093233654439422,3.435465255271267
0,1,38.291016841336464,2,3,21,3.664829929986861,3.504901892317716
0,1,38.541530303003825,1,3,22,2.240749261792515,3.1076044575153716
0,1,38.76885831434807,2,2,22,2.1132354932605426,4.183674037886306
0,1,38.877326475808694,1,4,23,1.5165547022615795,3.3377451157984055
0,1,39.316501289435365,1,3,21,2.4450734962450724,4.924006882660447
0,1,39.5151484187835,2,4,23,2.546343708114753,3.6700534578930446
0,1,40.78452843689368,2,2,20,1.3693901959300228,3.8873094874835417
0,1,40.94843185324365,1,2,21,1.4199898211787492,3.6903075139658004
0,1,41.091613782714084,1,3,20,1.0675361968324077,4.139600014062053
0,1,41.96918539503346,3,2,21,1.1581497654017954,3.8626920991985654
0,1,42.954685530820576,2,2,21,2.7260259131848006,3.124774840672808
0,1,43.57317928990704,1,2,18,3.246187485078555,4.510082495201138
0,1,44.76109627880534,1,4,19,2.3419491099985605,4.682297104337076
0,1,45.63621522097955,2,4,21,2.3546094430452174,4.966838458183461
0,1,45.65162443803183,1,2,21,2.310928229185143,3.3322837285491875
0,1,46.23880807357412,3,4,22,1.3850317232164517,3.158361398799121
0,1,46.770363179957876,2,2,20,2.6962859017509944,4.938235312791986
0,1,47.63305610278053,2,2,21,1.4170997202544853,3.4273418235224735
0,1,47.729480481486306,1,3,22,3.8031857066817243,4.267988320560028
0,1,47.94373228824292,2,1,21,2.1649115541095667,3.058241511885508
0,1,48.551544577725934,1,3,20,3.1921258661799956,4.440518846911465
0,1,48.82523393338737,2,4,22,2.3058606276293787,4.912745910762449
0,1,49.22843966473446,1,3,20,2.7066633114284615,3.2582559947081084
0,1,49.464813795247814,1,3,21,1.2477602999939175,4.599769125609626
1,0,4.9205112523474375,11,22,1024,8.027011865875432,6.214063166394036
1,0,5.709258803054851,11,21,1025,7.04895696241448,7.754368036597592
1,0,10.96238537621599,11,22,1022,8.301516679351664,5.293012366685267
1,0,11.5952445683375,11,21,1023,6.530652267305889,9.6361447834455
1,0,14.714105957860305,12,21,1024,9.280710788597109,7.972510452415167
1,0,16.349104247506165,11,21,1025,6.524512072419544,8.81137999723966
1,0,16.51117554468148,9,21,1024,8.515016211387156,9.49444447301546
1,0,18.457287473824625,11,22,1025,6.343567360482354,7.508076540766838
1,0,18.72997067465856,11,19,1024,5.41059551628143,5.829354743130445
1,0,19.339379809960512,10,20,1023,7.959124083538672,8.65242963182325
1,0,20.590169917783037,10,21,1025,9.158087805010595,6.7056217135230325
1,0,21.723138854043604,9,20,1024,6.060386570677048,9.532055027190541
1,0,21.878432488750732,10,22,1025,9.276630751466495,6.1943878606865805
1,0,22.392506243263895,10,22,1025,9.656506952581154,8.163107973044877
1,0,24.38868967061187,10,21,1025,7.020518149923038,8.924541269222658
1,0,29.510023678988013,10,20,1025,9.840076325233735,8.180407419870587
1,0,30.160480839906658,11,22,1024,9.662576728307311,7.105924893742458
1,0,31.505961557712524,10,21,1025,5.835421718818208,9.554720995304317
1,0,37.92373629075905,11,22,1024,5.94728098090461,9.966528839905482
1,0,38.56752401998763,11,20,1023,6.227076077750005,9.6497413331399
1,0,39.945812601743654,11,19,1025,8.746516045324945,8.691061094889642
1,0,41.09928727578901,10,21,1024,5.338505064290212,7.8493284085500274
1,0,42.98736914934059,9,22,1026,8.811927376947196,5.696874628194292
1,0,44.47827947777147,10,20,1025,8.81685454974839,7.453205480978948
1,0,44.52884265201953,12,20,1023,8.678279862280366,9.356387389316318
1,0,48.348077399288144,10,21,1024,7.9556014272472275,8.599167660294189
1,0,48.59362677360621,11,21,1026,7.402307059674341,7.906771019724458
1,0,49.25768712861024,11,21,1024,8.765605067220712,5.15709254956183
1,0,49.50552619438244,10,21,1026,9.289773286826629,5.282673893158119
