#req	time (sec)	avg. time (sec)	mapping
0	0.021	0.000	ERR
1	12.989	0.000	OK
2	2.969	0.000	OK
3	0.020	0.000	ERR
MEJORA: 40 better than: 38
4	14.572	0.000	OK
5	10.413	0.000	OK
MEJORA: 32 better than: 24
6	2.788	0.000	OK
7	6.622	0.000	OK
8	0.025	0.000	ERR
9	0.025	0.000	ERR
10	0.020	5.044	ERR
11	1.678	3.913	OK
12	2.392	3.855	OK
13	0.022	3.856	ERR
14	21.673	4.566	OK
15	8.449	4.369	OK
16	0.671	4.158	OK
17	0.028	3.498	ERR
18	7.502	4.246	OK
19	4.957	4.739	OK
20	9.068	5.644	OK
21	0.027	5.479	ERR
22	8.311	6.071	OK
23	0.017	6.070	ERR
24	15.183	5.421	OK
25	27.622	7.339	OK
26	0.022	7.274	ERR
27	0.013	7.272	ERR
28	0.021	6.524	ERR
29	7.281	6.756	OK
30	0.025	5.852	ERR
31	6.473	6.497	OK
32	1.876	5.853	OK
33	14.014	7.253	OK
34	13.216	7.056	OK
35	23.815	6.676	OK
MEJORA: 32 better than: 24
36	10.421	7.716	OK
37	9.468	8.661	OK
38	0.016	8.660	ERR
39	9.610	8.893	OK
40	0.025	8.893	ERR
41	7.229	8.969	OK
42	9.468	9.728	OK
43	0.018	8.329	ERR
44	0.017	7.009	ERR
45	0.016	4.629	ERR
MEJORA: 28 better than: 20
46	9.856	4.572	OK
47	0.018	3.627	ERR
48	0.017	3.627	ERR
49	0.017	2.668	ERR
MEJORA: 16 better than: 14
MEJORA: 14 better than: 12
50	12.185	3.884	OK
51	0.034	3.165	ERR
52	16.974	3.915	OK
53	0.025	3.916	ERR
54	20.300	5.944	OK
55	0.018	5.944	ERR
56	24.246	7.383	OK
57	0.023	7.384	ERR
58	0.026	7.385	ERR
59	0.033	7.386	ERR
MEJORA: 32 better than: 28
60	8.897	7.057	OK
61	0.021	7.056	ERR
62	19.456	7.304	OK
63	0.018	7.304	ERR
MEJORA: 30 better than: 24
MEJORA: 24 better than: 18
64	13.823	6.656	OK
65	26.695	9.324	OK
66	1.591	7.058	OK
67	0.016	7.057	ERR
68	0.027	7.058	ERR
69	0.015	7.056	ERR
70	0.022	6.168	ERR
71	0.013	6.168	ERR
72	1.542	4.376	OK
73	0.026	4.377	ERR
74	0.018	2.997	ERR
75	0.032	0.330	ERR
76	1.372	0.308	OK
77	1.092	0.416	OK
78	0.021	0.415	ERR
79	0.025	0.416	ERR
80	0.016	0.416	ERR
81	0.015	0.416	ERR
82	0.016	0.263	ERR
83	1.540	0.415	OK
84	11.814	1.594	OK
MEJORA: 24 better than: 20
85	3.929	1.984	OK
86	0.033	1.850	ERR
87	0.018	1.743	ERR
88	0.020	1.743	ERR
89	0.022	1.742	ERR
90	14.290	3.170	OK
91	0.017	3.170	ERR
92	0.020	3.170	ERR
93	10.471	4.063	OK
94	0.020	2.884	ERR
95	0.026	2.494	ERR
96	11.103	3.601	OK
97	18.094	5.408	OK
98	0.022	5.409	ERR
99	1.408	5.547	OK
100	0.017	4.120	ERR
101	0.020	4.120	ERR
102	0.020	4.120	ERR
103	0.015	3.075	ERR
104	15.596	4.632	OK
105	7.569	5.386	OK
106	1.753	4.451	OK
MEJORA: 40 better than: 30
107	1.871	2.829	OK
108	0.032	2.830	ERR
109	0.021	2.691	ERR
110	0.022	2.692	ERR
111	5.154	3.205	OK
112	0.032	3.207	ERR
113	18.751	5.080	OK
MEJORA: 24 better than: 20
114	10.437	4.564	OK
115	0.020	3.809	ERR
116	10.157	4.650	OK
117	0.028	4.465	ERR
118	3.338	4.796	OK
119	1.193	4.913	OK
120	0.013	4.912	ERR
121	0.022	4.399	ERR
122	3.496	4.745	OK
123	0.021	2.872	ERR
124	0.020	1.831	ERR
125	0.032	1.832	ERR
126	0.022	0.819	ERR
127	0.025	0.818	ERR
128	11.120	1.596	OK
129	17.760	3.253	OK
130	0.010	3.253	ERR
131	0.033	3.254	ERR
132	1.355	3.040	ERR
133	0.019	3.040	ERR
134	0.765	3.114	ERR
135	0.017	3.113	ERR
MEJORA: 12 better than: 10
136	17.333	4.844	OK
MEJORA: 90 better than: 82
137	20.223	6.864	OK
138	0.019	5.753	ERR
MEJORA: 36 better than: 24
139	11.411	5.119	OK
140	0.014	5.119	ERR
141	9.468	6.062	OK
142	0.017	5.929	ERR
MEJORA: 24 better than: 20
143	4.991	6.426	OK
144	0.024	6.352	ERR
145	0.031	6.353	ERR
146	14.292	6.049	OK
147	20.153	6.042	OK
148	0.021	6.042	ERR
149	0.026	4.904	ERR
150	0.030	4.905	ERR
151	0.031	3.962	ERR
152	0.025	3.962	ERR
153	15.341	4.997	OK
154	0.019	4.997	ERR
155	6.084	5.602	OK
156	0.017	4.175	ERR
157	0.019	2.161	ERR
158	0.027	2.162	ERR
159	2.071	2.366	ERR
160	0.021	2.365	ERR
161	3.595	2.722	OK
162	0.026	2.722	ERR
163	0.019	1.190	ERR
164	0.031	1.191	ERR
165	14.664	2.049	OK
166	1.602	2.207	OK
167	0.009	2.207	ERR
MEJORA: 37 better than: 33
168	15.178	3.722	OK
169	2.079	3.723	OK
170	0.019	3.722	ERR
171	7.033	4.066	OK
172	0.021	4.066	ERR
173	0.016	4.065	ERR
174	0.018	4.064	ERR
175	0.017	2.599	ERR
176	18.504	4.289	OK
177	0.015	4.290	ERR
178	0.017	2.774	ERR
179	0.019	2.568	ERR
180	0.026	2.568	ERR
181	0.015	1.867	ERR
182	10.680	2.933	OK
183	0.015	2.933	ERR
184	0.020	2.933	ERR
185	1.842	3.115	OK
186	7.748	2.040	OK
187	0.012	2.039	ERR
188	0.023	2.040	ERR
189	0.018	2.040	ERR
190	0.012	2.038	ERR
191	0.015	2.038	ERR
192	0.020	0.972	ERR
193	0.024	0.973	ERR
194	6.435	1.615	OK
MEJORA: 40 better than: 37
