#req	time (sec)	avg. time (sec)	mapping
0	0.438	0.000	ERR
1	0.562	0.000	ERR
2	0.729	0.000	ERR
3	0.569	0.000	ERR
4	0.416	0.000	ERR
5	0.297	0.000	ERR
6	0.738	0.000	ERR
7	0.877	0.000	OK
8	0.564	0.000	ERR
9	0.575	0.000	ERR
10	0.566	0.589	ERR
11	0.577	0.591	ERR
12	0.439	0.562	ERR
13	0.718	0.577	ERR
14	0.876	0.623	ERR
15	0.903	0.683	OK
16	0.564	0.666	ERR
17	0.726	0.651	ERR
18	0.726	0.667	ERR
19	0.864	0.696	ERR
20	0.422	0.681	ERR
21	0.733	0.697	ERR
22	0.418	0.695	ERR
23	0.418	0.665	ERR
24	0.566	0.634	ERR
25	0.301	0.574	ERR
26	0.893	0.607	ERR
27	0.571	0.591	ERR
28	0.441	0.563	ERR
29	0.569	0.533	ERR
30	0.592	0.550	ERR
31	0.447	0.522	ERR
32	0.467	0.526	ERR
33	0.704	0.555	ERR
34	0.414	0.540	ERR
35	0.722	0.582	ERR
36	0.419	0.535	ERR
37	0.706	0.548	ERR
38	0.412	0.545	ERR
39	0.564	0.545	ERR
40	0.603	0.546	ERR
41	0.851	0.586	ERR
42	0.593	0.599	ERR
43	0.299	0.558	ERR
44	0.572	0.574	ERR
45	0.416	0.544	ERR
46	0.743	0.576	ERR
47	0.746	0.580	ERR
48	0.569	0.596	ERR
49	0.436	0.583	ERR
50	0.861	0.609	ERR
51	0.862	0.610	ERR
52	0.742	0.625	ERR
53	0.710	0.666	ERR
54	0.736	0.682	ERR
55	0.731	0.714	ERR
56	0.587	0.698	ERR
57	0.718	0.695	ERR
58	0.557	0.694	ERR
59	0.869	0.737	OK
60	0.409	0.692	ERR
61	0.288	0.635	ERR
62	0.876	0.648	ERR
63	0.850	0.662	ERR
64	0.585	0.647	ERR
65	0.709	0.645	ERR
66	0.859	0.672	OK
67	0.715	0.672	ERR
68	0.418	0.658	ERR
69	0.732	0.644	ERR
70	0.438	0.647	ERR
71	0.565	0.675	ERR
72	0.562	0.643	ERR
73	0.560	0.614	ERR
74	0.559	0.612	ERR
75	0.313	0.572	ERR
76	0.855	0.572	OK
77	0.471	0.547	ERR
78	0.418	0.547	ERR
79	0.417	0.516	ERR
80	0.600	0.532	ERR
81	0.560	0.532	ERR
82	0.405	0.516	ERR
83	0.414	0.501	ERR
84	0.443	0.490	ERR
85	0.317	0.490	ERR
86	0.857	0.490	OK
87	0.733	0.516	ERR
88	0.559	0.530	ERR
89	0.706	0.559	ERR
90	0.718	0.571	ERR
91	0.736	0.589	ERR
92	0.727	0.621	ERR
93	0.567	0.636	ERR
94	0.758	0.668	ERR
95	0.571	0.693	ERR
96	0.844	0.692	ERR
97	0.298	0.648	ERR
98	0.885	0.681	ERR
99	0.727	0.683	ERR
100	0.856	0.697	OK
101	0.418	0.665	ERR
102	0.874	0.680	ERR
103	0.874	0.711	OK
104	0.276	0.662	ERR
105	0.851	0.690	OK
106	0.718	0.678	ERR
107	0.565	0.704	ERR
108	0.865	0.702	ERR
109	0.302	0.660	ERR
110	0.452	0.620	ERR
111	0.900	0.668	ERR
112	0.719	0.652	ERR
113	0.288	0.594	ERR
114	0.834	0.649	OK
115	0.869	0.651	ERR
116	0.434	0.623	ERR
117	0.866	0.653	OK
118	0.570	0.623	ERR
119	0.859	0.679	OK
120	0.602	0.694	ERR
121	0.549	0.659	ERR
122	0.840	0.671	OK
123	0.700	0.712	ERR
124	0.420	0.671	ERR
125	0.845	0.668	ERR
126	0.859	0.711	OK
127	0.304	0.655	ERR
128	0.420	0.640	ERR
129	0.548	0.609	ERR
130	0.415	0.590	ERR
131	0.722	0.607	ERR
132	0.709	0.594	ERR
133	0.554	0.580	ERR
134	0.868	0.624	ERR
135	0.703	0.610	ERR
136	0.558	0.580	ERR
137	0.871	0.637	ERR
138	0.428	0.638	ERR
139	0.299	0.613	ERR
140	0.296	0.601	ERR
