#req	time (sec)	avg. time (sec)	mapping
0	0.407	0.000	ERR
1	0.421	0.000	ERR
2	0.720	0.000	ERR
3	0.561	0.000	ERR
4	0.576	0.000	ERR
5	0.556	0.000	ERR
6	0.574	0.000	ERR
7	0.726	0.000	ERR
8	0.860	0.000	ERR
9	0.708	0.000	ERR
10	0.410	0.611	ERR
11	0.584	0.627	ERR
12	0.863	0.642	ERR
13	0.551	0.641	ERR
14	0.573	0.640	ERR
15	0.701	0.655	ERR
16	0.427	0.640	ERR
17	0.303	0.598	ERR
18	0.690	0.581	ERR
19	0.846	0.595	ERR
20	0.723	0.626	ERR
21	0.559	0.623	ERR
22	0.428	0.580	ERR
23	0.562	0.581	ERR
24	1.863	0.710	OK
25	1.829	0.823	OK
26	0.871	0.867	ERR
27	0.432	0.880	ERR
28	0.407	0.852	ERR
29	0.562	0.823	ERR
30	0.851	0.836	ERR
31	0.596	0.840	ERR
32	0.576	0.855	ERR
33	1.793	0.978	OK
34	0.563	0.848	ERR
35	0.289	0.694	ERR
36	0.689	0.676	ERR
37	0.572	0.690	ERR
38	0.299	0.679	ERR
39	0.407	0.663	ERR
40	0.881	0.667	ERR
41	0.855	0.692	ERR
42	0.291	0.664	ERR
43	0.290	0.514	ERR
44	0.283	0.486	ERR
45	0.290	0.486	ERR
46	0.731	0.490	ERR
47	1.751	0.608	OK
48	0.413	0.619	ERR
49	0.856	0.664	ERR
50	0.851	0.661	ERR
51	0.843	0.660	ERR
52	0.696	0.700	ERR
53	0.577	0.729	ERR
54	0.704	0.771	ERR
55	0.435	0.786	ERR
56	0.435	0.756	ERR
57	0.718	0.653	ERR
58	1.795	0.791	OK
59	0.839	0.789	ERR
60	0.567	0.761	ERR
61	0.404	0.717	ERR
62	0.861	0.734	ERR
63	0.719	0.748	ERR
64	0.431	0.720	ERR
65	0.847	0.762	ERR
66	0.693	0.787	ERR
67	0.550	0.771	ERR
68	0.726	0.664	ERR
69	0.571	0.637	ERR
70	0.561	0.636	ERR
71	1.856	0.781	OK
72	0.405	0.736	ERR
73	0.839	0.748	ERR
74	1.772	0.882	OK
75	0.291	0.826	ERR
76	0.408	0.798	ERR
77	0.858	0.829	ERR
78	0.428	0.799	ERR
79	0.574	0.799	ERR
80	0.419	0.785	ERR
81	0.291	0.628	ERR
82	0.555	0.643	ERR
83	0.290	0.589	ERR
84	0.687	0.480	ERR
85	0.407	0.492	ERR
86	0.425	0.493	ERR
87	0.716	0.479	ERR
88	0.415	0.478	ERR
89	0.430	0.463	ERR
90	0.682	0.490	ERR
91	0.411	0.502	ERR
92	0.705	0.517	ERR
93	0.407	0.528	ERR
94	0.290	0.489	ERR
95	0.889	0.537	ERR
96	0.431	0.537	ERR
97	0.407	0.507	ERR
98	0.553	0.520	ERR
99	0.430	0.520	ERR
100	1.825	0.635	OK
101	0.410	0.635	ERR
102	0.847	0.649	ERR
103	0.311	0.639	ERR
104	0.842	0.695	ERR
105	0.439	0.650	ERR
106	1.794	0.786	OK
107	0.839	0.829	ERR
108	0.693	0.843	ERR
109	0.445	0.845	ERR
110	0.440	0.706	ERR
111	0.409	0.706	ERR
112	0.566	0.678	ERR
113	0.552	0.702	ERR
114	1.860	0.804	OK
115	0.452	0.805	ERR
116	0.429	0.669	ERR
117	0.412	0.626	ERR
118	0.553	0.612	ERR
119	0.704	0.638	ERR
120	0.293	0.623	ERR
121	0.408	0.623	ERR
122	0.550	0.621	ERR
123	0.409	0.607	ERR
124	0.563	0.477	ERR
125	0.436	0.476	ERR
126	1.799	0.613	OK
127	0.884	0.660	ERR
128	0.540	0.659	ERR
129	0.548	0.643	ERR
130	0.291	0.643	ERR
131	0.409	0.643	ERR
132	0.457	0.633	ERR
133	0.545	0.647	ERR
134	0.848	0.676	ERR
135	0.698	0.702	ERR
136	0.574	0.579	ERR
137	1.754	0.666	OK
138	0.584	0.671	ERR
139	0.407	0.657	ERR
140	0.404	0.668	ERR
141	0.437	0.671	ERR
142	0.550	0.680	ERR
143	0.713	0.697	ERR
144	1.825	0.795	OK
145	0.444	0.769	ERR
146	0.705	0.782	ERR
147	0.304	0.637	ERR
148	0.408	0.620	ERR
149	0.292	0.608	ERR
150	0.455	0.613	ERR
151	0.582	0.628	ERR
152	0.561	0.629	ERR
153	1.769	0.735	OK
154	0.870	0.639	ERR
155	0.411	0.636	ERR
156	0.731	0.638	ERR
157	0.742	0.682	ERR
158	0.743	0.716	ERR
159	0.430	0.729	ERR
160	0.731	0.757	ERR
161	0.313	0.730	ERR
162	0.441	0.718	ERR
163	0.435	0.585	ERR
164	0.852	0.583	ERR
165	0.568	0.599	ERR
166	0.741	0.600	ERR
167	0.451	0.570	ERR
168	0.677	0.564	ERR
169	0.728	0.594	ERR
170	0.715	0.592	ERR
171	0.558	0.617	ERR
172	1.765	0.749	OK
173	0.411	0.747	ERR
174	0.744	0.736	ERR
175	0.408	0.720	ERR
176	0.557	0.701	ERR
177	0.713	0.728	ERR
178	0.873	0.747	ERR
179	0.842	0.759	ERR
180	0.293	0.716	ERR
181	0.554	0.716	ERR
182	0.554	0.595	ERR
183	0.763	0.630	ERR
184	0.559	0.611	ERR
185	0.413	0.612	ERR
186	0.449	0.601	ERR
187	1.813	0.711	OK
188	0.583	0.682	ERR
189	0.702	0.668	ERR
190	0.572	0.696	ERR
191	1.859	0.827	OK
192	0.565	0.828	ERR
193	0.849	0.836	ERR
194	1.816	0.962	OK
195	0.692	0.990	ERR
196	0.613	1.006	ERR
197	0.695	0.894	ERR
198	0.555	0.892	ERR
199	0.874	0.909	ERR
200	0.430	0.895	ERR
201	0.292	0.738	ERR
202	1.799	0.861	OK
203	0.726	0.849	ERR
204	0.697	0.737	ERR
205	0.411	0.709	ERR
206	0.557	0.704	ERR
207	0.438	0.678	ERR
208	0.710	0.693	ERR
209	0.719	0.678	ERR
210	0.559	0.691	ERR
211	0.879	0.750	ERR
212	1.890	0.759	OK
213	0.292	0.715	ERR
214	0.567	0.702	ERR
215	1.811	0.842	OK
216	0.728	0.860	ERR
217	0.421	0.858	ERR
218	0.698	0.857	ERR
219	0.858	0.870	ERR
220	0.279	0.842	ERR
221	0.871	0.842	ERR
222	0.697	0.722	ERR
223	0.565	0.750	ERR
224	0.892	0.782	ERR
225	0.293	0.630	ERR
226	0.565	0.614	ERR
227	0.410	0.613	ERR
228	0.712	0.614	ERR
229	0.555	0.584	ERR
230	0.415	0.597	ERR
231	0.712	0.581	ERR
232	0.723	0.584	ERR
233	0.555	0.583	ERR
234	0.434	0.537	ERR
235	0.857	0.594	ERR
236	0.554	0.593	ERR
237	0.414	0.593	ERR
238	0.296	0.551	ERR
239	0.865	0.582	ERR
240	0.415	0.582	ERR
241	0.413	0.552	ERR
242	0.719	0.552	ERR
243	0.555	0.552	ERR
244	0.423	0.551	ERR
245	0.411	0.507	ERR
246	0.561	0.507	ERR
247	0.436	0.509	ERR
248	0.602	0.540	ERR
249	0.583	0.512	ERR
250	0.551	0.525	ERR
251	0.543	0.538	ERR
252	0.553	0.522	ERR
253	0.717	0.538	ERR
254	0.311	0.527	ERR
255	0.702	0.556	ERR
256	0.561	0.556	ERR
257	0.565	0.569	ERR
258	0.705	0.579	ERR
259	0.712	0.592	ERR
260	1.828	0.720	OK
261	0.883	0.754	ERR
262	0.457	0.744	ERR
263	0.871	0.759	ERR
264	0.316	0.760	ERR
265	0.273	0.717	ERR
266	0.552	0.716	ERR
267	0.595	0.719	ERR
268	1.836	0.832	OK
269	1.875	0.948	OK
270	0.856	0.851	ERR
271	0.411	0.804	ERR
272	0.410	0.799	ERR
273	0.586	0.771	ERR
274	0.303	0.770	ERR
275	0.877	0.830	ERR
276	0.412	0.816	ERR
277	0.692	0.826	ERR
278	1.846	0.827	OK
279	0.557	0.695	ERR
280	0.291	0.638	ERR
281	0.423	0.640	ERR
282	0.699	0.669	ERR
283	0.410	0.651	ERR
284	0.553	0.676	ERR
285	0.852	0.674	ERR
286	0.713	0.704	ERR
287	0.851	0.720	ERR
288	0.852	0.620	ERR
289	0.716	0.636	ERR
290	1.818	0.789	OK
291	0.577	0.804	ERR
292	0.274	0.762	ERR
293	0.296	0.750	ERR
294	0.566	0.751	ERR
295	0.286	0.695	ERR
296	0.267	0.650	ERR
297	0.411	0.606	ERR
298	0.590	0.580	ERR
299	0.563	0.565	ERR
300	0.411	0.424	ERR
301	1.812	0.548	OK
302	0.581	0.578	ERR
303	0.313	0.580	ERR
304	0.594	0.583	ERR
305	0.433	0.597	ERR
306	0.702	0.641	ERR
307	0.765	0.676	ERR
308	0.853	0.703	ERR
309	0.859	0.732	ERR
310	1.817	0.873	OK
311	0.702	0.762	ERR
312	0.697	0.774	ERR
313	1.800	0.922	OK
314	0.849	0.948	ERR
315	0.450	0.949	ERR
316	0.431	0.922	ERR
317	0.292	0.875	ERR
318	0.576	0.847	ERR
319	0.285	0.790	ERR
320	0.304	0.639	ERR
321	0.568	0.625	ERR
322	1.859	0.742	OK
323	0.572	0.619	ERR
324	0.447	0.578	ERR
325	0.853	0.619	ERR
326	0.417	0.617	ERR
327	0.859	0.674	ERR
328	0.419	0.658	ERR
329	0.589	0.689	ERR
330	0.419	0.700	ERR
331	0.711	0.714	ERR
332	0.699	0.598	ERR
333	1.854	0.727	OK
334	0.562	0.738	ERR
335	0.453	0.698	ERR
336	0.724	0.729	ERR
337	0.569	0.700	ERR
338	0.420	0.700	ERR
339	0.138	0.655	ERR
340	0.591	0.672	ERR
341	0.428	0.644	ERR
342	0.411	0.615	ERR
343	0.410	0.471	ERR
344	0.578	0.472	ERR
345	0.716	0.499	ERR
346	0.720	0.498	ERR
347	0.294	0.471	ERR
348	0.152	0.444	ERR
349	0.437	0.474	ERR
350	0.404	0.455	ERR
351	0.309	0.443	ERR
352	0.553	0.457	ERR
353	0.882	0.504	ERR
354	0.901	0.537	ERR
355	1.813	0.646	OK
356	0.555	0.630	ERR
357	0.293	0.630	ERR
358	0.700	0.685	ERR
359	1.828	0.824	OK
360	0.571	0.840	ERR
361	0.293	0.839	ERR
362	0.701	0.854	ERR
363	0.293	0.795	ERR
364	0.410	0.746	ERR
365	0.556	0.620	ERR
366	0.863	0.651	ERR
367	1.860	0.808	OK
368	0.851	0.823	ERR
369	0.411	0.681	ERR
370	0.757	0.700	ERR
371	0.718	0.742	ERR
372	0.715	0.744	ERR
373	0.290	0.743	ERR
374	0.579	0.760	ERR
375	0.708	0.775	ERR
376	0.552	0.744	ERR
377	0.414	0.599	ERR
378	0.852	0.600	ERR
379	0.720	0.630	ERR
380	0.612	0.616	ERR
381	0.447	0.589	ERR
382	0.447	0.562	ERR
383	0.318	0.565	ERR
384	0.559	0.563	ERR
385	0.311	0.523	ERR
386	0.292	0.497	ERR
387	0.560	0.512	ERR
388	0.721	0.499	ERR
389	0.874	0.514	ERR
390	0.556	0.509	ERR
391	0.585	0.522	ERR
392	1.820	0.660	OK
393	0.416	0.669	ERR
394	0.420	0.655	ERR
395	0.412	0.666	ERR
396	0.582	0.695	ERR
397	0.725	0.711	ERR
398	0.414	0.680	ERR
399	0.847	0.678	ERR

---- Final results ----
400 NS requests
365 failed requests
35 success requests
269.436 ellapsed time
