#req	time (sec)	avg. time (sec)	mapping
0	0.295	0.000	ERR
1	0.831	0.000	ERR
2	0.541	0.000	ERR
3	0.566	0.000	ERR
4	0.556	0.000	ERR
5	0.701	0.000	ERR
6	0.716	0.000	ERR
7	0.717	0.000	ERR
8	0.439	0.000	ERR
9	0.848	0.000	OK
10	0.561	0.648	ERR
11	0.554	0.620	ERR
12	0.685	0.634	ERR
13	0.570	0.635	ERR
14	0.825	0.662	OK
15	0.569	0.648	ERR
16	0.287	0.605	ERR
17	0.836	0.617	OK
18	0.697	0.643	ERR
19	0.832	0.642	OK
20	0.825	0.668	ERR
21	0.154	0.628	ERR
22	0.543	0.614	ERR
23	0.402	0.597	ERR
24	0.286	0.543	ERR
25	0.547	0.541	ERR
26	0.859	0.598	ERR
27	0.561	0.571	ERR
28	0.825	0.583	ERR
29	0.555	0.556	ERR
30	0.830	0.556	ERR
31	0.819	0.623	ERR
32	0.709	0.639	ERR
33	0.828	0.682	ERR
34	0.563	0.710	ERR
35	0.287	0.684	ERR
36	0.856	0.683	OK
37	0.543	0.682	ERR
38	0.531	0.652	ERR
39	0.576	0.654	ERR
40	0.433	0.614	ERR
41	0.833	0.616	ERR
42	0.403	0.585	ERR
43	0.850	0.588	OK
44	0.556	0.587	ERR
45	0.830	0.641	ERR
46	0.428	0.598	ERR
47	0.404	0.584	ERR
48	0.425	0.574	ERR
49	0.675	0.584	ERR
50	0.833	0.624	ERR
51	0.576	0.598	ERR
52	0.715	0.629	ERR
53	0.818	0.626	ERR
54	0.714	0.642	ERR
55	0.286	0.587	ERR
56	0.287	0.573	ERR
57	0.404	0.573	ERR
58	0.287	0.560	ERR
59	0.401	0.532	ERR
60	0.585	0.507	ERR
61	0.405	0.490	ERR
62	0.831	0.502	ERR
63	0.568	0.477	ERR
64	0.836	0.489	OK
65	0.403	0.501	ERR
66	0.547	0.527	ERR
67	0.698	0.556	ERR
68	0.404	0.568	ERR
69	0.432	0.571	ERR
70	0.288	0.541	ERR
71	0.287	0.529	ERR
72	0.403	0.486	ERR
73	0.424	0.472	ERR
74	0.542	0.443	ERR
75	0.437	0.446	ERR
76	0.845	0.476	ERR
77	0.545	0.461	ERR
78	0.701	0.490	ERR
79	0.720	0.519	ERR
80	0.733	0.564	ERR
81	0.868	0.622	ERR
82	0.572	0.639	ERR
83	0.565	0.653	ERR
84	0.713	0.670	ERR
85	0.884	0.715	ERR
86	0.558	0.686	ERR
87	0.554	0.687	ERR
88	0.424	0.659	ERR
89	0.545	0.642	ERR
90	0.394	0.608	ERR
91	0.819	0.603	OK
92	0.717	0.617	ERR
93	0.408	0.602	ERR
94	0.424	0.573	ERR
95	0.402	0.525	ERR
96	0.431	0.512	ERR
97	0.693	0.526	ERR
98	0.580	0.541	ERR
99	0.690	0.556	ERR
100	0.305	0.547	ERR
101	0.557	0.521	ERR
102	0.688	0.518	ERR
103	0.828	0.560	OK
104	0.696	0.587	ERR
105	0.699	0.617	ERR
106	0.565	0.630	ERR
107	0.841	0.645	OK
108	0.710	0.658	ERR
109	0.878	0.677	ERR
110	0.453	0.692	ERR
