#req	time (sec)	avg. time (sec)	mapping
0	0.540	0.000	ERR
1	0.405	0.000	ERR
2	0.550	0.000	ERR
3	0.575	0.000	ERR
4	0.598	0.000	ERR
5	0.444	0.000	ERR
6	0.291	0.000	ERR
7	0.310	0.000	ERR
8	0.430	0.000	ERR
9	0.292	0.000	ERR
10	0.413	0.431	ERR
11	0.576	0.448	ERR
12	0.549	0.448	ERR
13	0.407	0.431	ERR
14	0.842	0.455	ERR
15	0.844	0.495	OK
16	0.432	0.509	ERR
17	0.429	0.521	ERR
18	0.705	0.549	ERR
19	0.854	0.605	OK
20	0.311	0.595	ERR
21	0.860	0.623	ERR
22	0.428	0.611	ERR
23	0.585	0.629	ERR
24	0.549	0.600	ERR
25	0.407	0.556	ERR
26	0.291	0.542	ERR
27	0.421	0.541	ERR
28	0.306	0.501	ERR
29	0.584	0.474	ERR
30	0.431	0.486	ERR
31	0.833	0.484	ERR
32	0.690	0.510	ERR
33	0.852	0.537	ERR
34	0.435	0.525	ERR
35	0.581	0.543	ERR
36	0.581	0.572	ERR
37	0.412	0.571	ERR
38	0.840	0.624	OK
39	0.293	0.595	ERR
40	0.408	0.593	ERR
41	0.871	0.596	ERR
42	0.566	0.584	ERR
43	0.698	0.568	ERR
44	0.572	0.582	ERR
45	0.566	0.581	ERR
46	0.711	0.594	ERR
47	0.292	0.582	ERR
48	0.551	0.553	ERR
49	0.292	0.553	ERR
50	0.692	0.581	ERR
51	0.871	0.581	ERR
52	0.407	0.565	ERR
53	0.569	0.552	ERR
54	0.302	0.525	ERR
55	0.303	0.499	ERR
56	0.293	0.457	ERR
57	0.712	0.499	ERR
58	0.841	0.528	OK
59	0.288	0.528	ERR
60	0.832	0.542	OK
61	0.563	0.511	ERR
62	0.866	0.557	ERR
63	0.846	0.584	OK
64	0.704	0.625	ERR
65	0.291	0.623	ERR
66	0.851	0.679	OK
67	0.719	0.680	ERR
68	0.715	0.667	ERR
69	0.717	0.710	ERR
70	0.563	0.683	ERR
71	0.579	0.685	ERR
72	0.408	0.639	ERR
73	0.550	0.610	ERR
74	0.872	0.626	ERR
75	0.890	0.686	ERR
76	0.449	0.646	ERR
77	0.835	0.658	OK
78	0.433	0.629	ERR
79	0.408	0.599	ERR
80	0.576	0.600	ERR
81	0.861	0.628	ERR
82	0.444	0.632	ERR
83	0.698	0.647	ERR
84	0.553	0.615	ERR
85	0.547	0.580	ERR
86	0.708	0.606	ERR
87	0.721	0.595	ERR
88	0.865	0.638	ERR
89	0.708	0.668	ERR
90	0.418	0.652	ERR
91	0.684	0.634	ERR
92	0.292	0.619	ERR
93	0.838	0.633	ERR
94	0.559	0.634	ERR
95	0.865	0.666	ERR
96	0.873	0.682	ERR
97	0.272	0.637	ERR
98	0.548	0.606	ERR
99	0.704	0.605	ERR
