#req	time (sec)	avg. time (sec)	mapping
0	0.441	0.000	ERR
1	0.870	0.000	ERR
2	0.860	0.000	ERR
3	0.602	0.000	ERR
4	0.599	0.000	ERR
5	0.468	0.000	ERR
6	0.723	0.000	ERR
7	1.803	0.000	OK
8	0.734	0.000	ERR
9	0.451	0.000	ERR
10	0.632	0.774	ERR
11	0.578	0.745	ERR
12	0.315	0.691	ERR
13	0.729	0.703	ERR
14	0.569	0.700	ERR
15	0.889	0.742	ERR
16	1.816	0.852	OK
17	0.419	0.713	ERR
18	0.718	0.712	ERR
19	0.741	0.741	ERR
20	0.417	0.719	ERR
21	1.854	0.847	OK
22	0.611	0.876	ERR
23	0.573	0.861	ERR
24	0.575	0.861	ERR
25	1.804	0.953	OK
26	0.744	0.845	ERR
27	0.584	0.862	ERR
28	0.853	0.875	ERR
29	0.576	0.859	ERR
30	0.292	0.846	ERR
31	0.439	0.705	ERR
32	0.708	0.715	ERR
33	0.438	0.701	ERR
34	0.563	0.700	ERR
35	0.297	0.549	ERR
36	1.875	0.662	OK
37	0.440	0.648	ERR
38	0.427	0.605	ERR
39	0.297	0.577	ERR
40	0.447	0.593	ERR
41	0.728	0.622	ERR
42	0.298	0.581	ERR
43	0.729	0.610	ERR
44	0.291	0.583	ERR
45	0.442	0.597	ERR
46	0.746	0.484	ERR
47	0.296	0.470	ERR
48	0.422	0.470	ERR
49	0.878	0.528	ERR
50	0.752	0.558	ERR
51	0.755	0.561	ERR
52	0.566	0.588	ERR
53	1.853	0.700	OK
54	0.719	0.743	ERR
55	0.567	0.755	ERR
56	0.565	0.737	ERR
57	0.560	0.764	ERR
58	1.937	0.915	OK
59	0.877	0.915	ERR
60	1.783	1.018	OK
61	0.583	1.001	ERR
62	0.417	0.986	ERR
63	0.702	0.871	ERR
64	0.561	0.855	ERR
65	0.898	0.888	ERR
66	0.729	0.905	ERR
67	0.739	0.923	ERR
68	0.299	0.759	ERR
69	0.737	0.745	ERR
70	0.578	0.624	ERR
71	0.470	0.613	ERR
72	0.869	0.658	ERR
73	0.418	0.630	ERR
74	0.443	0.618	ERR
75	0.894	0.618	ERR
76	0.561	0.601	ERR
77	0.747	0.602	ERR
78	0.455	0.617	ERR
79	0.592	0.603	ERR
80	0.714	0.616	ERR
81	0.870	0.656	ERR
82	0.622	0.631	ERR
83	0.297	0.619	ERR
84	0.558	0.631	ERR
85	0.902	0.632	ERR
86	0.577	0.633	ERR
87	0.565	0.615	ERR
