#req	time (sec)	avg. time (sec)	mapping
0	0.693	0.000	ERR
1	0.306	0.000	ERR
2	0.549	0.000	ERR
3	0.546	0.000	ERR
4	0.581	0.000	ERR
5	0.585	0.000	ERR
6	0.729	0.000	ERR
7	0.692	0.000	ERR
8	0.865	0.000	ERR
9	0.706	0.000	ERR
10	0.567	0.613	ERR
11	0.605	0.643	ERR
12	0.872	0.675	ERR
13	1.818	0.802	OK
14	0.695	0.813	ERR
15	0.843	0.839	ERR
16	0.561	0.822	ERR
17	0.689	0.822	ERR
18	0.707	0.806	ERR
19	1.849	0.921	OK
20	1.855	1.049	OK
21	1.788	1.168	OK
22	0.711	1.152	ERR
23	0.290	0.999	ERR
24	0.426	0.972	ERR
25	0.547	0.942	ERR
26	0.434	0.930	ERR
27	0.413	0.902	ERR
28	0.838	0.915	ERR
29	0.560	0.786	ERR
30	0.405	0.641	ERR
31	0.297	0.492	ERR
32	0.874	0.508	ERR
33	0.299	0.509	ERR
34	0.293	0.496	ERR
35	0.416	0.483	ERR
36	0.313	0.471	ERR
37	0.319	0.461	ERR
38	0.454	0.423	ERR
39	0.458	0.413	ERR
40	0.436	0.416	ERR
41	0.891	0.475	ERR
42	0.570	0.445	ERR
43	1.880	0.603	OK
44	0.551	0.629	ERR
45	0.854	0.673	ERR
46	0.441	0.685	ERR
47	1.815	0.835	OK
48	0.588	0.848	ERR
49	1.831	0.986	OK
50	0.846	1.027	ERR
51	0.867	1.024	ERR
52	0.717	1.039	ERR
53	1.789	1.030	OK
54	0.700	1.045	ERR
55	0.702	1.030	ERR
56	0.715	1.057	ERR
57	0.606	0.936	ERR
58	1.831	1.060	OK
59	0.848	0.962	ERR
60	0.557	0.933	ERR
61	0.547	0.901	ERR
62	0.707	0.900	ERR
63	0.437	0.765	ERR
64	0.417	0.737	ERR
65	0.886	0.755	ERR
66	0.852	0.769	ERR
67	1.894	0.898	OK
68	0.443	0.759	ERR
69	0.744	0.748	ERR
70	0.734	0.766	ERR
71	0.595	0.771	ERR
72	0.416	0.742	ERR
73	0.589	0.757	ERR
74	1.840	0.899	OK
75	0.859	0.897	ERR
76	0.312	0.843	ERR
77	0.429	0.696	ERR
78	0.587	0.711	ERR
79	0.409	0.677	ERR
80	0.434	0.647	ERR
81	0.446	0.632	ERR
82	0.410	0.632	ERR
83	0.732	0.646	ERR
84	0.404	0.502	ERR
85	0.692	0.485	ERR
86	0.282	0.483	ERR
87	0.411	0.481	ERR
88	0.722	0.494	ERR
89	0.740	0.527	ERR
90	0.284	0.512	ERR
91	0.429	0.511	ERR
92	0.721	0.542	ERR
93	0.409	0.509	ERR
94	0.722	0.541	ERR
95	0.857	0.558	ERR
96	0.556	0.585	ERR
97	0.699	0.614	ERR
98	0.310	0.573	ERR
99	0.313	0.530	ERR
100	0.694	0.571	ERR
101	0.580	0.586	ERR
102	0.714	0.585	ERR
103	0.409	0.585	ERR
104	0.558	0.569	ERR
105	0.704	0.554	ERR
106	0.412	0.539	ERR
107	0.725	0.542	ERR
108	0.430	0.554	ERR
109	0.698	0.592	ERR
110	0.846	0.608	ERR
111	0.554	0.605	ERR
112	1.848	0.718	OK
113	0.290	0.707	ERR
114	1.842	0.835	OK
115	0.290	0.793	ERR
116	0.303	0.783	ERR
117	1.795	0.890	OK
118	0.552	0.902	ERR
119	0.407	0.873	ERR
120	0.550	0.843	ERR
121	0.407	0.828	ERR
122	0.579	0.701	ERR
123	0.726	0.745	ERR
124	0.547	0.615	ERR
125	0.726	0.659	ERR
126	0.708	0.700	ERR
127	0.406	0.561	ERR
128	0.557	0.561	ERR
129	0.533	0.574	ERR
130	1.783	0.697	OK
131	0.293	0.686	ERR
132	0.868	0.715	ERR
133	0.850	0.727	ERR
134	0.552	0.728	ERR
135	0.564	0.712	ERR
136	0.412	0.682	ERR
137	1.768	0.818	OK
138	0.576	0.820	ERR
139	0.305	0.797	ERR
140	0.859	0.705	ERR
141	0.560	0.731	ERR
142	0.408	0.685	ERR
143	0.701	0.671	ERR
144	0.558	0.671	ERR
145	0.551	0.670	ERR
146	0.435	0.672	ERR
147	0.722	0.568	ERR
148	0.547	0.565	ERR
149	0.291	0.563	ERR
150	0.696	0.547	ERR
151	0.578	0.549	ERR
152	0.407	0.549	ERR
153	0.410	0.519	ERR
154	0.854	0.549	ERR
155	0.688	0.563	ERR
156	0.292	0.548	ERR
157	0.718	0.548	ERR
158	0.856	0.579	ERR
159	0.428	0.593	ERR
160	0.715	0.595	ERR
161	0.561	0.593	ERR
162	0.851	0.637	ERR
163	0.432	0.640	ERR
164	0.716	0.626	ERR
165	0.430	0.600	ERR
166	0.707	0.641	ERR
167	0.568	0.626	ERR
168	0.830	0.624	ERR
169	0.698	0.651	ERR
170	0.732	0.653	ERR
171	0.712	0.668	ERR
172	0.410	0.624	ERR
173	0.830	0.663	ERR
174	0.871	0.679	ERR
175	0.408	0.677	ERR
176	0.293	0.635	ERR
177	0.878	0.666	ERR
178	1.788	0.762	OK
179	0.854	0.778	ERR
180	0.719	0.776	ERR
181	0.416	0.747	ERR
182	0.546	0.760	ERR
183	0.555	0.733	ERR
184	0.564	0.702	ERR
185	0.555	0.717	ERR
186	0.570	0.744	ERR
187	0.438	0.700	ERR
188	0.574	0.579	ERR
189	1.773	0.671	OK
190	0.289	0.628	ERR
191	0.710	0.657	ERR
192	0.452	0.648	ERR
193	0.584	0.651	ERR
194	0.548	0.649	ERR
195	0.406	0.634	ERR
196	0.304	0.608	ERR
197	0.411	0.605	ERR
198	0.606	0.608	ERR
199	0.405	0.471	ERR
200	0.698	0.512	ERR
201	0.718	0.513	ERR
202	0.407	0.509	ERR
203	0.568	0.507	ERR
204	0.694	0.522	ERR
205	0.694	0.550	ERR
206	0.558	0.576	ERR
207	0.841	0.619	ERR
208	0.701	0.628	ERR
209	0.853	0.673	ERR
210	0.305	0.634	ERR
211	0.703	0.632	ERR
212	0.449	0.637	ERR
213	0.712	0.651	ERR
214	0.290	0.611	ERR
215	0.547	0.596	ERR
216	0.717	0.612	ERR
217	0.546	0.582	ERR
218	0.852	0.597	ERR
219	0.729	0.585	ERR
220	0.144	0.569	ERR
221	0.549	0.553	ERR
222	0.862	0.595	ERR
223	0.313	0.555	ERR
224	0.842	0.610	ERR
225	0.428	0.598	ERR
226	0.579	0.584	ERR
227	0.586	0.588	ERR
228	0.294	0.533	ERR
229	0.699	0.530	ERR
230	0.696	0.585	ERR
231	0.403	0.570	ERR
232	0.676	0.552	ERR
233	0.550	0.575	ERR
234	0.709	0.562	ERR
235	0.552	0.575	ERR
236	0.548	0.571	ERR
237	0.563	0.569	ERR
238	0.156	0.555	ERR
239	0.852	0.571	ERR
240	0.571	0.558	ERR
241	0.845	0.602	ERR
242	0.448	0.579	ERR
243	0.554	0.580	ERR
244	0.858	0.595	ERR
245	0.572	0.597	ERR
246	0.879	0.630	ERR
247	0.434	0.617	ERR
248	0.269	0.628	ERR
249	0.406	0.584	ERR
250	0.436	0.570	ERR
251	0.397	0.525	ERR
252	0.303	0.511	ERR
253	0.710	0.526	ERR
254	0.157	0.456	ERR
255	0.409	0.440	ERR
256	0.428	0.395	ERR
257	0.418	0.393	ERR
258	0.291	0.395	ERR
259	1.750	0.530	OK
260	1.827	0.669	OK
261	0.882	0.717	ERR
262	0.419	0.729	ERR
263	0.710	0.729	ERR
264	0.560	0.769	ERR
265	0.416	0.770	ERR
266	0.579	0.785	ERR
267	0.710	0.814	ERR
268	0.691	0.854	ERR
269	0.583	0.738	ERR
270	0.884	0.643	ERR
271	0.702	0.625	ERR
272	0.566	0.640	ERR
273	0.410	0.610	ERR
274	0.288	0.583	ERR
275	0.733	0.615	ERR
276	0.722	0.629	ERR
277	0.451	0.603	ERR
278	0.295	0.564	ERR
279	0.891	0.594	ERR
280	0.562	0.562	ERR
281	1.862	0.678	OK
282	0.721	0.693	ERR
283	0.743	0.727	ERR
284	0.589	0.757	ERR
285	0.712	0.755	ERR
286	0.297	0.712	ERR
287	0.870	0.754	ERR
288	0.563	0.781	ERR
289	0.597	0.751	ERR
290	0.417	0.737	ERR
291	0.883	0.639	ERR
292	0.763	0.643	ERR
293	0.884	0.658	ERR
294	0.597	0.658	ERR
295	0.630	0.650	ERR
296	0.747	0.695	ERR
297	0.284	0.637	ERR
298	0.598	0.640	ERR
299	0.612	0.642	ERR
300	0.728	0.673	ERR
301	0.539	0.638	ERR
302	0.869	0.649	ERR
303	0.436	0.604	ERR
304	0.406	0.585	ERR
305	0.707	0.593	ERR
306	0.873	0.605	ERR
307	0.288	0.606	ERR
308	0.738	0.620	ERR
309	0.862	0.645	ERR
310	0.408	0.613	ERR
311	0.428	0.602	ERR
312	0.407	0.555	ERR
313	1.711	0.683	OK
314	0.696	0.712	ERR
315	0.722	0.713	ERR
316	0.311	0.657	ERR
317	0.420	0.670	ERR
318	0.704	0.667	ERR
319	0.300	0.611	ERR
320	0.421	0.612	ERR
321	0.584	0.628	ERR
322	0.134	0.600	ERR
323	0.404	0.470	ERR
324	0.563	0.456	ERR
325	0.420	0.426	ERR
326	0.883	0.483	ERR
327	0.564	0.498	ERR
328	0.713	0.499	ERR
329	0.566	0.525	ERR
330	0.614	0.545	ERR
331	0.863	0.573	ERR
332	0.553	0.614	ERR
333	1.838	0.758	OK
334	0.839	0.785	ERR
335	0.834	0.827	ERR
336	0.430	0.782	ERR
337	0.583	0.783	ERR
338	0.546	0.767	ERR
339	0.565	0.767	ERR
340	0.410	0.746	ERR
341	0.711	0.731	ERR
342	0.844	0.760	ERR
343	0.539	0.630	ERR
344	0.591	0.605	ERR
345	0.418	0.564	ERR
346	0.731	0.594	ERR
347	0.438	0.579	ERR
348	0.405	0.565	ERR
349	0.575	0.566	ERR
350	0.822	0.607	ERR
351	1.778	0.714	OK
352	0.405	0.670	ERR
353	0.583	0.674	ERR
354	0.432	0.659	ERR
355	0.410	0.658	ERR
356	0.535	0.638	ERR
357	1.794	0.774	OK
358	0.566	0.790	ERR
359	1.783	0.911	OK
360	0.440	0.873	ERR
361	0.829	0.778	ERR
362	0.551	0.792	ERR
363	0.403	0.774	ERR
364	0.540	0.785	ERR
365	1.912	0.935	OK
366	0.444	0.926	ERR
367	0.716	0.818	ERR
368	0.863	0.848	ERR
369	0.831	0.753	ERR
370	0.709	0.780	ERR
371	0.574	0.754	ERR
372	0.680	0.767	ERR
373	0.545	0.781	ERR
374	0.859	0.813	ERR
375	0.713	0.693	ERR
376	1.809	0.830	OK
377	0.439	0.802	ERR
378	0.405	0.756	ERR
379	0.874	0.761	ERR
380	0.572	0.747	ERR
381	0.868	0.776	ERR
382	0.855	0.794	ERR
383	0.418	0.781	ERR
384	0.582	0.754	ERR
385	0.891	0.771	ERR
386	0.861	0.677	ERR
387	0.417	0.675	ERR
388	0.559	0.690	ERR
389	0.418	0.644	ERR
390	0.750	0.662	ERR
391	0.416	0.617	ERR
392	1.846	0.716	OK
393	0.560	0.730	ERR
394	0.564	0.728	ERR
395	0.574	0.697	ERR
396	1.918	0.802	OK
397	0.721	0.833	ERR
398	0.745	0.851	ERR
399	0.707	0.880	ERR

---- Final results ----
400 NS requests
370 failed requests
30 success requests
269.974 ellapsed time
