#req	time (sec)	avg. time (sec)	mapping
0	0.544	0.000	ERR
1	0.815	0.000	ERR
2	0.409	0.000	ERR
3	0.565	0.000	ERR
4	0.567	0.000	ERR
5	0.564	0.000	ERR
6	0.402	0.000	ERR
7	0.450	0.000	ERR
8	0.833	0.000	ERR
9	0.289	0.000	ERR
10	0.556	0.545	ERR
11	0.288	0.492	ERR
12	0.731	0.524	ERR
13	1.750	0.643	OK
14	0.571	0.643	ERR
15	0.426	0.630	ERR
16	0.289	0.618	ERR
17	0.424	0.616	ERR
18	0.543	0.587	ERR
19	0.300	0.588	ERR
20	0.840	0.616	ERR
21	1.785	0.766	OK
22	0.427	0.736	ERR
23	0.288	0.589	ERR
24	0.428	0.575	ERR
25	1.812	0.714	OK
26	0.405	0.725	ERR
27	0.411	0.724	ERR
28	1.791	0.849	OK
29	0.441	0.863	ERR
30	0.827	0.861	ERR
31	0.402	0.723	ERR
32	0.405	0.721	ERR
33	0.290	0.721	ERR
34	0.288	0.707	ERR
35	0.713	0.597	ERR
36	0.549	0.612	ERR
37	0.692	0.640	ERR
38	0.827	0.543	ERR
39	0.287	0.528	ERR
40	0.848	0.530	ERR
41	0.724	0.562	ERR
42	0.570	0.579	ERR
43	0.552	0.605	ERR
44	0.395	0.616	ERR
45	0.847	0.629	ERR
46	0.715	0.646	ERR
47	0.542	0.631	ERR
48	0.405	0.588	ERR
49	1.771	0.737	OK
50	0.407	0.693	ERR
51	0.867	0.707	ERR
52	0.721	0.722	ERR
53	0.565	0.723	ERR
54	0.404	0.724	ERR
55	0.414	0.681	ERR
56	0.698	0.679	ERR
57	0.547	0.680	ERR
58	0.424	0.682	ERR
59	1.790	0.684	OK
60	0.405	0.683	ERR
61	0.566	0.653	ERR
62	0.430	0.624	ERR
63	0.568	0.625	ERR
64	0.291	0.613	ERR
65	0.841	0.656	ERR
66	0.283	0.615	ERR
67	0.290	0.589	ERR
68	0.407	0.587	ERR
69	0.723	0.480	ERR
70	0.726	0.513	ERR
71	0.690	0.525	ERR
72	0.859	0.568	ERR
73	0.291	0.540	ERR
74	1.838	0.695	OK
75	0.873	0.698	ERR
76	0.575	0.727	ERR
77	0.412	0.739	ERR
78	0.431	0.742	ERR
79	0.409	0.710	ERR
80	0.709	0.709	ERR
81	0.582	0.698	ERR
82	0.294	0.641	ERR
83	0.751	0.687	ERR
84	0.708	0.574	ERR
85	0.897	0.577	ERR
86	0.294	0.549	ERR
87	0.717	0.579	ERR
88	0.427	0.579	ERR
89	0.695	0.607	ERR
90	0.581	0.595	ERR
91	0.699	0.606	ERR
92	0.735	0.650	ERR
93	0.411	0.616	ERR
94	0.563	0.602	ERR
95	0.851	0.597	ERR
96	0.411	0.609	ERR
97	0.421	0.579	ERR
98	0.572	0.594	ERR
99	0.604	0.585	ERR
100	1.877	0.714	OK
101	0.587	0.703	ERR
102	0.721	0.702	ERR
103	0.841	0.745	ERR
104	0.875	0.776	ERR
105	0.552	0.746	ERR
106	0.410	0.746	ERR
107	0.587	0.763	ERR
108	0.591	0.765	ERR
109	0.854	0.790	ERR
110	0.308	0.633	ERR
111	0.440	0.618	ERR
112	0.435	0.589	ERR
113	0.699	0.575	ERR
114	0.429	0.531	ERR
115	1.816	0.657	OK
116	0.721	0.688	ERR
117	0.853	0.715	ERR
118	0.707	0.726	ERR
119	0.136	0.654	ERR
120	0.584	0.682	ERR
121	0.847	0.723	ERR
122	0.430	0.722	ERR
123	0.693	0.721	ERR
124	0.689	0.747	ERR
125	0.431	0.609	ERR
126	0.573	0.594	ERR
127	0.292	0.538	ERR
128	0.431	0.511	ERR
129	0.828	0.580	ERR
130	0.135	0.535	ERR
131	0.697	0.520	ERR
132	0.297	0.507	ERR
133	0.449	0.482	ERR
134	0.704	0.484	ERR
135	0.557	0.496	ERR
136	0.595	0.498	ERR
137	0.559	0.525	ERR
138	0.581	0.540	ERR
139	0.558	0.513	ERR
140	0.708	0.570	ERR
141	0.409	0.542	ERR
142	0.407	0.553	ERR
143	0.434	0.551	ERR
144	0.700	0.551	ERR
145	0.293	0.524	ERR
146	0.840	0.549	ERR
147	0.284	0.521	ERR
148	0.554	0.519	ERR
149	0.553	0.518	ERR
150	0.444	0.492	ERR
151	0.578	0.509	ERR
152	0.582	0.526	ERR
153	0.711	0.554	ERR
154	0.450	0.529	ERR
155	0.586	0.558	ERR
156	0.276	0.502	ERR
157	0.695	0.543	ERR
158	0.594	0.547	ERR
159	0.590	0.551	ERR
160	0.735	0.580	ERR
161	0.293	0.551	ERR
162	0.451	0.538	ERR
163	0.833	0.550	ERR
164	0.430	0.548	ERR
165	0.591	0.549	ERR
166	0.548	0.576	ERR
167	0.454	0.552	ERR
168	0.285	0.521	ERR
169	0.696	0.532	ERR
170	0.549	0.513	ERR
171	0.436	0.527	ERR
172	1.757	0.658	OK
173	1.774	0.752	OK
174	0.600	0.769	ERR
175	0.430	0.753	ERR
176	0.849	0.783	ERR
177	0.710	0.809	ERR
178	0.433	0.823	ERR
179	0.849	0.839	ERR
180	0.692	0.853	ERR
181	0.292	0.838	ERR
182	0.853	0.748	ERR
183	0.710	0.642	ERR
184	0.572	0.639	ERR
185	0.735	0.669	ERR
186	0.551	0.640	ERR
187	0.559	0.624	ERR
188	0.583	0.640	ERR
189	0.293	0.584	ERR
190	0.409	0.556	ERR
191	0.408	0.567	ERR
192	0.574	0.539	ERR
193	0.739	0.542	ERR
194	0.554	0.540	ERR
195	0.414	0.508	ERR
196	0.577	0.511	ERR
197	0.721	0.527	ERR
198	0.280	0.497	ERR
199	0.878	0.555	ERR
200	0.574	0.572	ERR
201	0.423	0.573	ERR
202	0.578	0.574	ERR
203	0.761	0.576	ERR
204	0.587	0.579	ERR
205	0.445	0.582	ERR
206	0.726	0.597	ERR
207	0.736	0.599	ERR
208	0.409	0.612	ERR
209	0.724	0.596	ERR
210	0.567	0.596	ERR
211	0.291	0.582	ERR
212	0.408	0.565	ERR
213	0.588	0.548	ERR
214	0.582	0.548	ERR
215	0.291	0.532	ERR
216	0.749	0.535	ERR
217	0.542	0.515	ERR
218	0.874	0.562	ERR
219	0.290	0.518	ERR
220	0.742	0.536	ERR
221	0.851	0.592	ERR
222	0.691	0.620	ERR
223	0.290	0.590	ERR
224	0.292	0.561	ERR
225	0.433	0.575	ERR
226	1.769	0.677	OK
227	0.553	0.679	ERR
228	0.291	0.620	ERR
229	0.702	0.661	ERR
230	0.428	0.630	ERR
231	0.406	0.585	ERR
232	0.562	0.573	ERR
233	0.858	0.629	ERR
234	0.408	0.641	ERR
235	0.836	0.681	ERR
236	0.408	0.545	ERR
237	0.554	0.545	ERR
238	1.749	0.691	OK
239	0.845	0.705	ERR
240	0.551	0.718	ERR
241	1.878	0.865	OK
242	0.551	0.864	ERR
243	0.598	0.838	ERR
244	0.555	0.853	ERR
245	0.408	0.810	ERR
246	0.876	0.857	ERR
247	1.813	0.982	OK
248	0.425	0.850	ERR
249	0.584	0.824	ERR
250	1.801	0.949	OK
251	0.401	0.801	ERR
252	0.891	0.835	ERR
253	0.873	0.863	ERR
254	0.318	0.839	ERR
255	0.866	0.885	ERR
256	0.308	0.828	ERR
257	0.874	0.734	ERR
258	0.295	0.721	ERR
259	0.701	0.733	ERR
260	0.295	0.582	ERR
261	0.411	0.583	ERR
262	0.857	0.580	ERR
263	0.290	0.521	ERR
264	0.849	0.575	ERR
265	0.853	0.573	ERR
266	0.701	0.612	ERR
267	0.867	0.612	ERR
268	0.412	0.623	ERR
269	0.844	0.638	ERR
270	0.692	0.678	ERR
271	0.293	0.666	ERR
272	0.574	0.637	ERR
273	0.602	0.669	ERR
274	0.866	0.670	ERR
275	0.556	0.641	ERR
276	0.719	0.642	ERR
277	0.841	0.640	ERR
278	0.291	0.628	ERR
279	0.839	0.627	ERR
280	0.563	0.614	ERR
281	0.564	0.641	ERR
282	0.719	0.656	ERR
283	0.564	0.652	ERR
284	0.566	0.622	ERR
285	0.867	0.653	ERR
286	0.408	0.622	ERR
287	0.864	0.624	ERR
288	0.412	0.636	ERR
289	0.573	0.610	ERR
290	0.840	0.638	ERR
291	0.558	0.637	ERR
292	0.420	0.607	ERR
293	0.589	0.610	ERR
294	0.294	0.582	ERR
295	0.423	0.538	ERR
296	0.403	0.538	ERR
297	0.874	0.539	ERR
298	1.830	0.680	OK
299	0.308	0.654	ERR
300	0.570	0.627	ERR
301	0.562	0.627	ERR
302	0.832	0.669	ERR
303	0.407	0.650	ERR
304	0.578	0.679	ERR
305	0.875	0.724	ERR
306	0.291	0.713	ERR
307	0.552	0.681	ERR
308	0.562	0.554	ERR
309	1.818	0.705	OK
310	0.705	0.718	ERR
311	0.718	0.734	ERR
312	0.586	0.709	ERR
313	1.826	0.851	OK
314	0.407	0.834	ERR
315	0.553	0.802	ERR
316	0.572	0.830	ERR
317	0.843	0.859	ERR
318	0.406	0.843	ERR
