#req	time (sec)	avg. time (sec)	mapping
0	0.739	0.000	ERR
1	0.882	0.000	ERR
2	0.866	0.000	ERR
3	0.416	0.000	ERR
4	0.560	0.000	ERR
5	0.561	0.000	ERR
6	0.414	0.000	ERR
7	1.831	0.000	OK
8	0.744	0.000	ERR
9	1.857	0.000	OK
10	0.440	0.857	ERR
11	0.426	0.812	ERR
12	0.297	0.755	ERR
13	0.571	0.770	ERR
14	1.799	0.894	OK
15	0.417	0.880	ERR
16	0.417	0.880	ERR
17	0.455	0.742	ERR
18	0.571	0.725	ERR
19	0.459	0.585	ERR
20	0.444	0.586	ERR
21	0.416	0.585	ERR
22	1.860	0.741	OK
23	0.570	0.741	ERR
24	1.870	0.748	OK
25	0.704	0.777	ERR
26	1.910	0.926	OK
27	0.418	0.922	ERR
28	0.417	0.907	ERR
29	0.579	0.919	ERR
30	0.407	0.915	ERR
31	0.297	0.903	ERR
32	0.457	0.763	ERR
33	1.798	0.886	OK
34	0.296	0.728	ERR
35	0.300	0.688	ERR
36	0.585	0.555	ERR
37	0.468	0.560	ERR
38	0.414	0.560	ERR
39	0.583	0.561	ERR
40	0.873	0.607	ERR
41	0.299	0.607	ERR
42	0.571	0.619	ERR
43	0.883	0.527	ERR
44	0.601	0.558	ERR
45	0.902	0.618	ERR
46	0.588	0.618	ERR
47	0.737	0.645	ERR
48	0.561	0.660	ERR
49	0.733	0.675	ERR
50	0.581	0.646	ERR
51	0.751	0.691	ERR
52	0.417	0.676	ERR
53	0.584	0.646	ERR
54	0.728	0.658	ERR
55	0.414	0.610	ERR
56	0.418	0.593	ERR
57	0.438	0.563	ERR
58	1.852	0.692	OK
59	0.431	0.661	ERR
60	1.855	0.789	OK
61	0.591	0.773	ERR
62	0.283	0.759	ERR
63	0.860	0.787	ERR
64	0.439	0.758	ERR
65	0.745	0.791	ERR
66	0.316	0.781	ERR
67	0.421	0.779	ERR
68	0.444	0.638	ERR
69	0.768	0.672	ERR
70	0.324	0.519	ERR
71	0.865	0.546	ERR
72	0.870	0.605	ERR
73	0.581	0.577	ERR
74	1.864	0.720	OK
75	0.563	0.701	ERR
76	1.934	0.863	OK
77	0.299	0.851	ERR
78	0.454	0.852	ERR
79	0.568	0.832	ERR
80	0.721	0.872	ERR
81	0.569	0.842	ERR
82	0.578	0.813	ERR
83	0.770	0.832	ERR
84	0.417	0.687	ERR
85	0.866	0.718	ERR
86	1.864	0.711	OK
87	0.279	0.709	ERR
88	0.585	0.722	ERR
89	0.905	0.755	ERR
90	0.555	0.739	ERR
91	1.899	0.872	OK
92	0.745	0.888	ERR
93	0.564	0.868	ERR
94	0.449	0.871	ERR
95	0.888	0.873	ERR
96	0.276	0.714	ERR
97	0.297	0.716	ERR
98	0.876	0.745	ERR
99	0.416	0.697	ERR
100	0.773	0.718	ERR
101	0.582	0.587	ERR
102	0.731	0.585	ERR
103	1.821	0.711	OK
104	0.561	0.722	ERR
105	1.828	0.816	OK
106	1.897	0.978	OK
107	0.857	1.034	ERR
108	0.622	1.009	ERR
109	0.297	0.997	ERR
110	0.866	1.006	ERR
111	0.422	0.990	ERR
112	0.300	0.947	ERR
113	0.870	0.852	ERR
114	1.903	0.986	OK
115	0.297	0.833	ERR
116	0.457	0.689	ERR
117	0.880	0.691	ERR
118	0.735	0.703	ERR
119	0.565	0.729	ERR
120	0.299	0.673	ERR
121	0.570	0.687	ERR
122	0.708	0.728	ERR
123	0.569	0.698	ERR
124	0.892	0.597	ERR
125	0.864	0.654	ERR
126	0.563	0.664	ERR
127	0.299	0.606	ERR
128	0.704	0.603	ERR
129	0.552	0.602	ERR
130	0.724	0.645	ERR
131	0.419	0.629	ERR
132	0.891	0.648	ERR
133	0.850	0.676	ERR
134	0.731	0.660	ERR
135	1.821	0.756	OK
136	0.417	0.741	ERR
137	0.831	0.794	ERR
138	0.580	0.782	ERR
139	0.709	0.797	ERR
140	0.413	0.766	ERR
141	0.283	0.753	ERR
142	0.566	0.720	ERR
143	0.563	0.691	ERR
144	0.856	0.704	ERR
145	0.566	0.578	ERR
146	0.319	0.568	ERR
147	0.723	0.558	ERR
148	0.567	0.556	ERR
149	0.857	0.571	ERR
150	0.417	0.572	ERR
151	0.586	0.602	ERR
152	0.775	0.623	ERR
153	1.862	0.753	OK
154	0.299	0.697	ERR
155	0.419	0.682	ERR
156	0.569	0.707	ERR
157	0.768	0.712	ERR
158	0.425	0.697	ERR
159	0.891	0.701	ERR
160	0.418	0.701	ERR
161	0.566	0.699	ERR
162	0.443	0.666	ERR
163	1.834	0.663	OK
164	0.299	0.663	ERR
165	0.603	0.682	ERR
166	0.721	0.697	ERR
167	0.575	0.677	ERR
168	0.550	0.690	ERR
169	0.720	0.673	ERR
170	0.589	0.690	ERR
171	0.886	0.722	ERR
172	0.719	0.750	ERR
173	1.875	0.754	OK
174	0.145	0.738	ERR
175	0.417	0.720	ERR
176	0.885	0.736	ERR
177	0.420	0.721	ERR
178	0.569	0.722	ERR
179	0.760	0.726	ERR
180	0.721	0.740	ERR
181	0.745	0.726	ERR
182	0.310	0.685	ERR
183	0.749	0.572	ERR
184	0.586	0.616	ERR
185	0.447	0.619	ERR
186	0.721	0.603	ERR
187	1.857	0.746	OK
188	0.572	0.747	ERR
189	0.446	0.715	ERR
190	0.875	0.731	ERR
191	0.569	0.713	ERR
192	0.595	0.742	ERR
193	0.314	0.698	ERR
194	0.734	0.713	ERR
195	0.300	0.698	ERR
196	0.617	0.688	ERR
197	0.581	0.560	ERR
198	0.726	0.576	ERR
199	0.888	0.620	ERR
200	1.836	0.716	OK
201	0.435	0.703	ERR
202	0.140	0.657	ERR
203	0.746	0.700	ERR
204	0.416	0.668	ERR
205	0.735	0.712	ERR
206	0.434	0.694	ERR
207	1.893	0.825	OK
208	0.423	0.795	ERR
209	0.587	0.764	ERR
210	0.565	0.637	ERR
211	0.571	0.651	ERR
212	0.456	0.683	ERR
213	0.571	0.665	ERR
214	0.579	0.681	ERR
215	0.300	0.638	ERR
216	0.755	0.670	ERR
217	0.580	0.539	ERR
218	0.877	0.584	ERR
219	1.835	0.709	OK
220	0.580	0.710	ERR
221	0.432	0.696	ERR
